,brand,model_listing,price,shipping
15,HP,"Refurbished: HP Grade A Probook 640G1 14.0"" Laptop Intel Core i5 4th Gen 4200M (2.50 GHz) 8 GB DDR3L 480 GB SSD WIFI Windows 10 Home 64 bits (Multi-language) 1 Year Warranty",$399.99,$2.99 Shipping
16,DELL,"Refurbished: Refurbished Dell Latitude E6230 12.5"" Intel Core i7-3520M 2.6GHz 8GB DDR3 240GB SSD Windows 10 Professional 64 Bits 1 Year Warranty",$407.99,$2.99 Shipping
17,DELL,"Refurbished: Dell Grade A Latitude 3340 13.3"" Laptop Intel Core i5 4th Gen 4210U (1.70 GHz) 8 GB DDR3L 512 GB SSD Windows 10 Home 64-bit (Multi-language) 1 Year Warranty",$399.99,$2.99 Shipping
18,HP,"Refurbished: HP Grade A EliteBook 840G1 14.0"" Laptop Intel Core i7 4th Gen 4600U (2.10 GHz) 8 GB DDR3L 360 GB SSD Windows 10 Home 64-bit (Multi-language) 1 Year Warranty",$444.99,$2.99 Shipping
19,HP,"Refurbished: HP Grade A EliteBook 840G1 14.0"" Laptop Intel Core i7 4th Gen 4600U (2.10 GHz) 16 GB DDR3L 1 TB SSD Windows 10 Home 64-bit (Multi-language) 1 Year Warranty",$609.99,$2.99 Shipping
20,HP,"Refurbished: HP Grade A EliteBook 840G1 14.0"" Laptop Intel Core i7 4th Gen 4600U (2.10 GHz) 16 GB DDR3L 512 GB SSD Windows 10 Home 64-bit (Multi-language) 1 Year Warranty",$538.99,$2.99 Shipping
21,HP,"Refurbished: HP Grade A EliteBook 840G1 14.0"" Laptop Intel Core i7 4th Gen 4600U (2.10 GHz) 16 GB DDR3L 1 TB Windows 10 Home 64-bit (Multi-language) 1 Year Warranty",$504.99,$2.99 Shipping
22,HP,"Refurbished: HP Grade A Probook 640G1 14.0"" Laptop Intel Core i5 4th Gen 4200M (2.50 GHz) 16 GB DDR3L 500 GB WIFI Windows 10 Home 64 bits (Multi-language) 1 Year Warranty",$414.99,$2.99 Shipping
23,Lenovo,"Refurbished: Lenovo Grade A ThinkPad T460 14.0"" Laptop Intel Core i5 6th Gen 6300U (2.40 GHz) 8 GB DDR3L 500 GB WIFI Bluetooth Windows 10 Home 64 bits (Multi-language) 1 Year Warranty",$418.99,$2.99 Shipping
24,DELL,"Refurbished: Refurbished: Dell Grade A Latitude E6420, Intel Core I7-2620M 2.7GHz, 8G DDR3, 500G, DVD, 14"" Screen, Win 10 Home 64-bit, 1 Year Warranty",$362.99,$2.99 Shipping
25,DELL,"Refurbished: Dell Grade A Latitude E5430 14.0"" Laptop Intel Core i7 3rd Gen 3520M (2.90 GHz) 8 GB DDR3 240 GB SSD DVD WIFI Windows 10 Home 64 bits (Multi-language) 1 Year Warranty",$405.99,$2.99 Shipping
26,HP,"Refurbished: HP Grade B Laptop 850 G3 Intel Core i7 6th Gen 6500U (2.50 GHz) 16 GB Memory 512 GB SSD 15.6"" Windows 10 Pro",$577.99,$2.99 Shipping
27,DELL,"Refurbished: DELL Grade A Laptop 7480 Intel Core i7 7th Gen 7600U (2.80 GHz) 16 GB Memory 1 TB SSD 14.0"" Windows 10 Pro",$639.99,$2.99 Shipping
28,DELL,"Refurbished: DELL Grade B Laptop 7370 Intel Core M5 6Y57 (1.10 GHz) 8 GB Memory 256 GB SSD 13.3"" Windows 10 Pro",$358.99,$3.99 Shipping
29,DELL,"Refurbished: DELL Grade B Laptop Precision 7510 Intel Core i7 6th Gen 6820HQ (2.70 GHz) 16 GB Memory 240 GB SSD 15.6"" Windows 10 Pro 64-Bit",$529.99,$2.99 Shipping
30,HP,"Refurbished: HP Grade B Laptop 820 G3 Intel Core i7 6th Gen 6600U (2.60 GHz) 16 GB Memory 480 GB SSD 12.5"" Windows 10 Pro",$379.99,$2.99 Shipping
31,DELL,"Refurbished: DELL Grade A Laptop E7250 Intel Core i5 5th Gen 5300U (2.30 GHz) 8 GB Memory 120 GB SSD 12.5"" Windows 10 Pro 64-Bit",$302.99,$2.99 Shipping
32,DELL,"Refurbished: DELL Grade A Laptop E5470 Intel Core i5 6th Gen 6200U (2.30 GHz) 16 GB Memory 1 TB SSD 14.0"" Windows 10 Pro",$509.99,$2.99 Shipping
33,Lenovo,"Refurbished: Lenovo ThinkPad T430 14.0"" Laptop - Intel Core i5 3320M 3rd Gen 2.6 GHz 8GB 180GB SSD DVD-RW Windows 10 Pro 64-Bit - Webcam",$278.99,$2.99 Shipping
34,DELL,"Refurbished: DELL A Grade Laptop 7280 Intel Core i7 7th Gen 7600U (2.80 GHz) 16 GB Memory 512 GB SSD 12.5"" Windows 10 Pro 64-Bit",$539.99,$2.99 Shipping
35,HP,"Refurbished: HP Grade A Laptop EliteBook 840 G3 Intel Core i7 6th Gen 6500U (2.50 GHz) 8 GB Memory 256 GB SSD Intel HD Graphics 520 14.0"" Windows 10 Pro 64-bit",$599.99,$2.99 Shipping
