,brand,model_listing,price,shipping
18,HP,"Refurbished: Refurbished HP EliteBook 8470P 14.0"" Intel Core i5-3320M 2.60GHz 8GB DDR3 120GB SSD DVD Windows 10 Professional 64 Bits 1 Year Warranty",$334.99,$2.99 Shipping
19,HP,"Refurbished: HP Laptop EliteBook 2570P Intel Core i5 3rd Gen 3210M (2.50 GHz) 8 GB Memory 500 GB HDD Intel HD Graphics 4000 12.5"" Windows 10 Pro",$320.99,$2.99 Shipping
20,DELL,"Refurbished: DELL Laptop Latitude E5430 Intel Core i5 3210M (2.50 GHz) 16 GB Memory 256 GB SSD 14.0"" Windows 10 Pro 64-Bit",$345.99,$3.99 Shipping
21,DELL,"Refurbished: Refurbished Dell Latitude E6420 14.0"" Intel Core i5-2410M 2.3GHz 8GB DDR3 1TB DVD Windows 10 Professional 64 Bits 1 Year Warranty",$331.99,$2.99 Shipping
22,DELL,"Refurbished: DELL Laptop Latitude E6410 Intel Core i5 1st Gen 520M (2.40 GHz) 4 GB Memory 250 GB HDD Intel HD Graphics 14.1"" Windows 10 Pro",$264.99,$2.99 Shipping
23,HP,"Refurbished: HP Grade A Laptop 6460B Intel Core i5 2nd Gen 2520M (2.50 GHz) 8 GB Memory 128 GB SSD 14.0"" Windows 10 Pro 64-Bit",$248.99,$3.99 Shipping
24,DELL,"Refurbished: DELL A Grade Laptop Latitude E6330 Intel Core i5 3rd Gen 3320M (2.60 GHz) 16 GB Memory 256 GB SSD 13.3"" Windows 10 Pro 64-Bit",$383.99,$3.99 Shipping
25,DELL,"Refurbished: DELL Laptop E6540 Intel Core i7 4th Gen 4800MQ (2.70 GHz) 16 GB Memory 750 GB HDD 15.6"" Windows 10 Pro 64-Bit",$456.99,$3.99 Shipping
26,DELL,"Refurbished: DELL Grade A Laptop Latitude E5450 Intel Core i5 5th Gen 5200U (2.20 GHz) 8 GB Memory 1 TB SSD Intel HD Graphics 5500 14.0"" Windows 10 Home 64-bit",$489.99,$2.99 Shipping
27,DELL,"Refurbished: DELL Laptop E5440 Intel Core i5 4th Gen 4300U (1.90 GHz) 16 GB Memory 500 GB SSD 14.0"" Windows 10 Pro 64-Bit",$439.99,$2.99 Shipping
28,HP,"Refurbished: HP Grade A Laptop 850 G3 Intel Core i7 6th Gen 6500U (2.50 GHz) 16 GB Memory 1 TB SSD 15.6"" Windows 10 Pro",$733.99,$2.99 Shipping
29,Lenovo,"Refurbished: Lenovo Grade A ThinkPad T460 14.0"" Laptop Intel Core i5 6th Gen 6300U (2.40 GHz) 16 GB DDR3L 360 GB SSD WIFI Bluetooth Windows 10 Home 64 bits (Multi-language) 1 Year Warranty",$524.99,$2.99 Shipping
30,DELL,"Refurbished: DELL Grade A Laptop E7450 Intel Core i7 5th Gen 5600U (2.60 GHz) 16 GB Memory 500 GB SSD 14.0"" Windows 10 Pro 64-Bit",$501.99,$3.99 Shipping
31,DELL,"Refurbished: DELL Laptop Latitude E7450 Intel Core i7 5th Gen 5600U (2.60 GHz) 16 GB Memory 512 GB SSD 14.0"" Windows 10 Pro 64-Bit",$493.99,Free Shipping
32,DELL,"Refurbished: DELL Laptop Latitude E6230 Intel Core i7 3rd Gen 3520M (2.90 GHz) 4 GB Memory 120 GB SSD Intel HD Graphics 4000 12.5"" Windows 10 Pro",$374.99,$2.99 Shipping
33,Lenovo,"Refurbished: Lenovo Laptop ThinkPad X230 Intel Core i5 3rd Gen 3320M (2.60 GHz) 4 GB Memory 500 GB HDD Integrated Graphics 12.5"" Windows 7 Professional 64-Bit",$297.99,$2.99 Shipping
34,DELL,"Refurbished: DELL Laptop Latitude E7250 Intel Core i5 5th Gen 5300U (2.30 GHz) 8 GB Memory 256 GB SSD 12.5"" Windows 10 Pro 64-Bit",$318.99,$2.99 Shipping
35,HP,"Refurbished: HP Laptop 8460P Intel Core i5 2nd Gen 2520M (2.50 GHz) 12 GB Memory 1 TB HDD 14.0"" Windows 7 Professional 64-Bit",$351.99,$2.99 Shipping
