,product_category,brand,model_specifications,current_promotions,price,shipping,product_links,image_link
14,Laptops / Notebooks,HP,"HP EliteBook 840 G3 Notebook, 14"" FHD Display, Intel Core i5-6300U Upto 3.0GHz, 16GB RAM, 256GB SSD + 1TB HDD, VGA, DisplayPort, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",799.99,0.0,https://www.newegg.com/silver-hp-elitebook-840-g3/p/1TS-000D-088V4?Item=9SIAA0SAZC1034,//c1.neweggimages.com/ProductImageCompressAll300/V0N6_1_202002281492137480.jpg
15,Laptops / Notebooks,HP,"HP 14 Notebook, 14"" HD Display, AMD Ryzen 3 3200U Upto 3.5GHz, 16GB RAM, 256GB SSD, Vega 3, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",519.99,0.0,https://www.newegg.com/silver-hp-14/p/1TS-000D-09CK3?Item=9SIAA0SB6B2617,//c1.neweggimages.com/ProductImageCompressAll300/AA0S_1_20200310938809513.jpg
16,Laptops / Notebooks,DELL,"Dell Latitude 5400 Notebook, 14"" FHD Touch Display, Intel Core i7-8665U Upto 4.8GHz, 16GB RAM, 256GB NVMe SSD, HDMI, DisplayPort via USB-C, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",1399.99,0.0,https://www.newegg.com/black-dell-latitude-5400/p/1TS-000A-09XN7?Item=9SIAA0SB6M7105,//c1.neweggimages.com/ProductImageCompressAll300/AA0S_1_20200406677639466.jpg
17,Laptops / Notebooks,HP,"HP 14 Notebook, 14"" HD Display, Intel Core i5-1035G1 Upto 3.6GHz, 16GB RAM, 256GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",649.99,0.0,https://www.newegg.com/silver-hp-14/p/1TS-000D-06W34?Item=9SIAA0SAHS3681,//c1.neweggimages.com/ProductImageCompressAll300/AA0S_1_20191107868257662.jpg
18,Laptops / Notebooks,Lenovo,"Lenovo Flex 14.0"" Full HD 2-in-1 Touchscreen Notebook,8th Gen Intel Core i5-8265U,16GB DDR4,256GB SSD,Intel UHD 615 Graphics,Wifi-AC,Bluetooth,HDMI,USB,Fingerprint Reader,Windows 10 Pro",,749.0,0.0,https://www.newegg.com/black-lenovo-flex-81sq000k-creating-designing/p/1TS-000E-0F6F9?Item=9SIAE4NAEV3038,//c1.neweggimages.com/ProductImageCompressAll300/AE4N_1_20191023587204988.jpg
19,Laptops / Notebooks,HP,"HP 14 Notebook, 14"" HD Display, Intel Core i5-1035G4 Upto 3.70GHz, 16GB RAM, 256GB SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",649.99,0.0,https://www.newegg.com/silver-hp-14dq/p/1TS-000D-07887?Item=9SIAEYAAMD3549,//c1.neweggimages.com/ProductImageCompressAll300/AEYAS191126coqHy.jpg
20,Laptops / Notebooks,HP,"HP 14 Notebook, 14"" HD Display, AMD A9-9425 Upto 3.7GHz, 16GB RAM, 256GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro S","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",699.99,0.0,https://www.newegg.com/silver-hp-14/p/1TS-000D-07XJ5?Item=9SIAA0SAT50575,//c1.neweggimages.com/ProductImageCompressAll300/AA0S_1_201912231564192577.jpg
21,Laptops / Notebooks,HP,"HP ProBook 440 G6 Notebook, 14"" HD Display, Intel Core i5-8265U Upto 3.9GHz, 16GB RAM, 256GB SSD, HDMI, MicroDP, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",1179.99,0.0,https://www.newegg.com/silver-hp-probook-440-g6/p/1TS-000D-05AX2?Item=9SIAA0S9X30218,//c1.neweggimages.com/ProductImageCompressAll300/V1RY_1_201908081653217086.jpg
22,Laptops / Notebooks,Lenovo,"Lenovo ThinkPad E490 Home and Business Laptop (Intel i7-8565U 4-Core, 16GB RAM, 256GB  SATA SSD, 14"" Full HD (1920x1080), Intel UHD 620, Fingerprint, Wifi, Bluetooth, Webcam, 2xUSB 3.0, Win 10 Pro)",Free Expedited Shipping,1258.8,0.0,https://www.newegg.com/p/1TS-000E-0F2F8?Item=9SIA7ABA6C2363,//c1.neweggimages.com/ProductImageCompressAll300/A7AB_1_201910081334023016.jpg
23,Laptops / Notebooks,Lenovo,"2018 Lenovo ThinkPad X1 Carbon (6th Gen) - Windows 10 Pro - Intel Quad Core i7-8550U, 256GB NVMe-PCIe SSD, 16GB RAM, 14"" FHD IPS (1920x1080) Display, Fingerprint Reader, Black",,1599.99,0.0,https://www.newegg.com/p/1TS-000E-098K7?Item=9SIA8TK7W88348,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8TK_1_201806121971492725.jpg
24,Laptops / Notebooks,HP,Newest HP 14 Premium HD Micro-edge Laptop |10Th Intel Quad Core i5-1035G1|16GB DDR4|256GB NVMe SSD+16GB Intel Optane| Wi-Fi 5 (2x2)| Bluetooth | HDMI | Windows 10 Home,,600.99,0.0,https://www.newegg.com/p/1TS-000D-06T60?Item=9SIAEYJAG40840,//c1.neweggimages.com/ProductImageCompressAll300/AEYJ_1_20191102886498743.jpg
25,Laptops / Notebooks,HP,"HP 14"" Thin and Light Customized Laptop Intel Core i3-7100U processor 16GB RAM 256GB SSD Upgradable to 16GB RAM 1024GB SSD Windows 10 Ash Silver Only 3.2lb 0.8"" thin USB Type-C",,486.73,0.0,https://www.newegg.com/p/1TS-000D-05467?Item=9SIAJZD9SS3410,//c1.neweggimages.com/ProductImageCompressAll300/AJZD_1_201907231969072027.jpg
26,Laptops / Notebooks,HP,"HP 14"" HD Customized Laptop | 10th Gen Intel Quad-Core i5-1035G4 Processor up to 3.7 GHz | 16GB RAM 256GB SSD | USB Type-C | HDMI | Card Reader | Windows 10 | Silver Only 3.2lb",,654.52,0.0,https://www.newegg.com/p/1TS-000D-084H3?Item=9SIAJZDAWC4493,//c1.neweggimages.com/ProductImageCompressAll300/AJZD_1_20200113712419307.jpg
27,Laptops / Notebooks,HP,"HP 14"" HD Notebook, Intel i3-1005G1 Dual Core Upto 3.4GHz, 16GB DDR4, 256GB M.2 SSD, UHD Graphics, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro",,519.99,0.0,https://www.newegg.com/p/1TS-000D-089B4?Item=9SIA65EB010478,//c1.neweggimages.com/ProductImageCompressAll300/A65E_1_2020020377652477.jpg
28,Laptops / Notebooks,Acer America,"Acer Swift 3 Narrow Bezel Slim Laptop, 14"" FHD IPS, AMD Ryzen 5 3500U Quad-core up to 3.70 GHz, 16GB DDR4 RAM, 256GB NVMe SSD, USB-C, Vega 8 Graphics, FP Reader, BT, WebCam, Win 10",,615.89,0.0,https://www.newegg.com/p/1TS-000X-01YD9?Item=9SIA6V6B542363,//c1.neweggimages.com/ProductImageCompressAll300/A6V6_1_202003051305089599.jpg
29,Laptops / Notebooks,DELL,"Dell Inspiron 14 3000 Series Laptop, 14"" HD Anti-Glare Display, 10th Gen Intel Quad-Core i5-1035G4  16GB RAM  256GB PCIe SSD + 1TB HDD, WiFi Bluetooth Webcam Win 10",,781.0,0.0,https://www.newegg.com/black-dell-inspiron-14-3000-series-everyday-value/p/1TS-000A-09X68?Item=9SIAMRPB6A2168,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/AMRPS200309Yhpqd.jpg
30,Laptops / Notebooks,Acer America,"Acer Swift 3 Narrow Bezel Slim Laptop, 14"" FHD IPS, AMD Ryzen 5 3500U Quad-core up to 3.70 GHz, 16GB RAM, 256GB NVMe SSD, USB-C, Vega 8 Graphics, RJ-45 LAN, FP Reader, BT, WebCam, Win 10",,625.07,0.0,https://www.newegg.com/p/1TS-000X-01YE4?Item=9SIA6V6B542372,//c1.neweggimages.com/ProductImageCompressAll300/A6V6_1_202003051891880252.jpg
31,Laptops / Notebooks,HP,"HP 14"" HD Notebook, Ryzen 3 3200u Quad Core Upto 3.6GHz, 16GB DDR4, 256GB M.2 SSD, UHD Graphics, HDMI, Card Reader, Wi-Fi, Bluetooth, USB 3.1, Windows 10 Pro",,609.99,0.0,https://www.newegg.com/p/1TS-000D-098N1?Item=9SIA65EB192557,//c1.neweggimages.com/ProductImageCompressAll300/A65E_1_20200217473530409.jpg
32,Laptops / Notebooks,LG,"LG Gram 14"" Full HD IPS MIL-Spec Notebook Computer, Intel Core i7-8565U 1.8GHz, 16GB RAM, 256GB SSD, Windows 10 Home, Dark Silver",,1196.99,0.0,https://www.newegg.com/dark-silver-lg-gram-14-everyday-value/p/1TS-002J-000B7?Item=9SIAC4Z9B89175,//c1.neweggimages.com/ProductImageCompressAll300/A4P0_1320283264880849600Sb0TnkTYa.jpg
33,Laptops / Notebooks,HP,"HP 240 G6 14"" HD Notebook, Intel Dual-Core N4000 Upto 2.6GHz, 16GB RAM, 256GB SSD, VGA, HDMI, LAN, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",599.99,0.0,https://www.newegg.com/charcoal-gray-hp-240-g6-mainstream/p/1TS-000D-03NJ5?Item=9SIAEYA8WY4011,//c1.neweggimages.com/ProductImageCompressAll300/V2CK_1_201903151806305703.jpg
34,Laptops / Notebooks,HP,"HP 240 G6 14"" HD Notebook, Intel Dual-Core i3-6006U 2.0GHz, 16GB RAM, 256GB SSD, DVD-RW, VGA, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",569.99,0.0,https://www.newegg.com/charcoal-gray-hp-240-g6-mainstream/p/1TS-000D-03NM0?Item=9SIAA0S8WZ5683,//c1.neweggimages.com/ProductImageCompressAll300/AA0S_1_201903151897321564.jpg
35,Laptops / Notebooks,Panasonic,"Panasonic Toughbook CF-53, Intel Core i5-4310U @2.0GHz, 14'' HD, WiFi, Bluetooth, Insertable Smartcard, DVD-RW, Windows Pro",,1719.6,0.0,https://www.newegg.com/p/1TS-000H-00DA5?Item=9SIAHKVA8S6892,//c1.neweggimages.com/ProductImageCompressAll300/AHKV_1_201909271125617608.jpg
36,Laptops / Notebooks,DELL,"2019 Dell Inspiron 5000 2-in-1 14.0"" HD Touchscreen Customized Laptop | 8th Gen Intel Core i3-8145U | 16GB RAM 256GB SSD 2TB HDD | Dual Disk Option | Windows 10 Gray Only 3.8lb",,590.14,0.0,https://www.newegg.com/p/1TS-000A-06R90?Item=9SIAJZDAFZ1580,//c1.neweggimages.com/ProductImageCompressAll300/AJZD_1_201910302002666995.jpg
37,Laptops / Notebooks,HP,"HP 14"" HD Notebook, 8th Generation Intel Core i5-8265U Quad Core Processor,16GB DDR4 RAM,256GB SSD,Intel UHD Graphics 620,Wifi-AC,Bluetooth 4.2,USB,HDMI,Windows 10 Pro 64 Bit",,645.0,0.0,https://www.newegg.com/silver-hp14cl-mainstream/p/1TS-000D-037S0?Item=9SIAE4N8K53238,//c1.neweggimages.com/ProductImageCompressAll300/AE4N_1_20181223636130996.jpg
38,Laptops / Notebooks,HP,"HP 14"" Full HD IPS Premium Customized Laptop | 10th Gen Intel Core i3-1005G1 up to 3.4 GHz | 16GB RAM 256GB SSD | USB Type-C | Wi-Fi 5 (2x2) | Bluetooth 5.0 | Windows 10 Home | Silver Only 3.2lb",,533.06,0.0,https://www.newegg.com/p/1TS-000D-07819?Item=9SIAJZDAMB2629,//c1.neweggimages.com/ProductImageCompressAll300/AJZD_1_20191121766213943.jpg
39,Laptops / Notebooks,HP,"HP 14"" Thin and Light Customized Laptop Intel Core i3-7100U processor 16GB RAM 256GB SSD Upgradable to 16GB RAM 512GB SSD Windows 10 Silver Only 3.1lb",,474.72,0.0,https://www.newegg.com/p/1TS-000D-04A91?Item=9SIAJZD9AF7750,//c1.neweggimages.com/ProductImageCompressAll300/AJZD_1_20190531660874923.jpg
40,Laptops / Notebooks,Lenovo,"Lenovo ThinkBook 14s IWL Home and Business Laptop (Intel i5-8265U 4-Core, 16GB RAM, 256GB PCIe SSD, 14.0"" Full HD (1920x1080), AMD Radeon 540X, Fingerprint, Wifi, Bluetooth, Webcam, Win 10 Pro)",,699.0,0.0,https://www.newegg.com/p/1TS-000E-0J6M9?Item=9SIA7ABB9V9451,//c1.neweggimages.com/ProductImageCompressAll300/V0F3_1_20200408454636435.jpg
41,Laptops / Notebooks,HP,"2020 HP Elitebook 840 G5 14"" IPS Full HD FHD (1920x1080) Business Laptop (Intel Core i5-8250U, 16GB DDR4 RAM, 256GB PCIe NVMe M.2 SSD) Backlit, Type-C Thunderbolt, B&O Audio, HDMI, Windows 10 Pro",,1249.99,0.0,https://www.newegg.com/silver-hp-elitebook-840-g5-mainstream/p/1TS-000D-09EU6?Item=9SIADG3B981087,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/ADG3S200326DljIc.jpg
42,Laptops / Notebooks,Lenovo,"Newest Lenovo ThinkBook 14s 14"" FHD IPS Laptop PC, Intel Quad-Core i7-8565U upto 4.6GHz, 16GB RAM, 256GB SSD, Backlit Keyboard, Fingerprint Reader, AMD Radeon 540X, USB-C, WIFI, HDMI, Windows 10 Pro",,892.99,0.0,https://www.newegg.com/gray-lenovo-thinkbook-14s-mainstream/p/1TS-000E-0HP91?Item=9SIAKYFB357822,//c1.neweggimages.com/ProductImageCompressAll300/AK1E_1_20200215292969120.jpg
43,Laptops / Notebooks,HP,"HP 14-dq1037wm Home and Business Laptop (Intel i3-1005G1 2-Core, 16GB RAM, 256GB m.2 SATA SSD, 14"" HD (1366x768), Intel UHD Graphics, Wifi, Bluetooth, Webcam, 2xUSB 3.1, 1xHDMI, Win 10 Pro in S-Mode)",Free Expedited Shipping,1018.8,0.0,https://www.newegg.com/p/1TS-000D-08526?Item=9SIA7ABB093346,//c1.neweggimages.com/ProductImageCompressAll300/A7AB_1_20200322345450374.jpg
44,Laptops / Notebooks,Lenovo,"Lenovo ThinkPad T470 2020 Flagship Laptop, 14"" FHD IPS Touchscreen, Intel Core i7-6500U 2.5GHz, 16GB DDR4 256GB SSD, Thunderbolt Fingerprint Backlit KB WiFi HDMI Win 10 Pro",,943.0,0.0,https://www.newegg.com/black-lenovo-thinkpad-t470-everyday-value/p/1TS-000E-0J0Y0?Item=9SIAMRPB774469,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/AMRPS200318r1qxF.jpg
45,Laptops / Notebooks,HP,"HP 14"" Customized Laptop | 10th Gen Intel Core i3-1005G1 up to 3.4 GHz | 16GB RAM 256GB SSD | USB Type-C | Wi-Fi | Bluetooth | Silver Only 3.2lb | Windows 10",,506.07,0.0,https://www.newegg.com/p/1TS-000D-084V1?Item=9SIAJZDAWE8342,//c1.neweggimages.com/ProductImageCompressAll300/AJZD_1_20191121766213943.jpg
46,Laptops / Notebooks,Panasonic,"Panasonic Toughbook CF-53, Intel® Core™ i5-4310U, 2.0GHz, Boost up to 3.0 GHz,  Wi-Fi, Bluetooth, Multi DVD Drive, Windows® 10 Pro. 1 Year Warranty.",,1594.99,35.0,https://www.newegg.com/p/1TS-000H-00DX3?Item=9SIAMKKB7U6289,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/AMKKS200323FuaoR.jpg
47,Laptops / Notebooks,HP,"Newest 2020 HP Slim Laptop 14"" Full HD MicroEdge Display 10th Gen Intel 4-Core i5-1035G4 (>i7-8550U) 16GB RAM 256GB SSD Backlit Keyboard Type C Webcam WIN10",,727.0,0.0,https://www.newegg.com/p/1TS-000D-09D57?Item=9SIAMRPB6E7446,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/AMRPS200313PGUb2.jpg
48,Laptops / Notebooks,HP,"HP 14"" Full HD IPS Premium Customized Laptop Intel Core i3-8130U processor 16GB RAM 256GB SSD Backlit Keyboard Upgradable to 16GB RAM 1024GB SSD Windows 10 Silver Only 3.0lb",,549.94,0.0,https://www.newegg.com/p/1TS-000D-04DD9?Item=9SIAJZD9BG3247,//c1.neweggimages.com/ProductImageCompressAll300/AJZD_1_2019061069488849.jpg
49,Laptops / Notebooks,HP,"HP 14 Notebook, 14"" HD Touch Display, Intel Core i3-8145U Upto 3.9GHz, 16GB RAM, 256GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro",,586.68,0.0,https://www.newegg.com/black-hp-14/p/1TS-000D-069A8?Item=9SIAKKBB6M0057,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/AA0S_1_201909191065835726.jpg
50,Laptops / Notebooks,HP,"HP ProBook 440 G6 Notebook, 14"" HD Display, Intel Core i5-8265U Upto 3.9GHz, 16GB RAM, 256GB NVMe SSD + 1TB HDD, HDMI, MicroDP, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",1229.99,0.0,https://www.newegg.com/silver-hp-probook-440-g6/p/1TS-000D-05AW8?Item=9SIAA0S9X30214,//c1.neweggimages.com/ProductImageCompressAll300/AA0S_1_201908081038570268.jpg
51,Laptops / Notebooks,DELL,"2019 Dell Inspiron 5000 2-in-1 14.0"" HD Touchscreen Customized Laptop | 8th Gen Intel Core i3-8145U | 16GB RAM 256GB SSD 2TB HDD | Dual Disk Option | Windows 10 Gray Only 3.8lb",,590.14,0.0,https://www.newegg.com/p/1TS-000A-06R00?Item=9SIAJZDAFZ1437,//c1.neweggimages.com/ProductImageCompressAll300/AJZD_1_201910302002666995.jpg
52,Laptops / Notebooks,HP,Newest HP 14 inch Slim HD Micro-edge Laptop | AMD Ryzen 3 |16GB DDR4|256GB M.2 SSD| Wi-Fi | HDMI | Windows 10 | Gold,,539.99,0.0,https://www.newegg.com/p/1TS-000D-06Z61?Item=9SIAEYJAJ33104,//c1.neweggimages.com/ProductImageCompressAll300/AEYJ_1_20191111947728874.jpg
53,Laptops / Notebooks,Lenovo,"Lenovo ThinkPad T480 Home and Business Laptop (Intel 8th Gen i5-8250U quad-core, 16GB RAM, 256GB SSD, 14"" (1366 x 768) Anti-Glare Display, Fingerprint, Thunderbolt 3, dTPM 2.0, Win 10 Pro)",Free Expedited Shipping,1099.0,0.0,https://www.newegg.com/p/1TS-000E-09E15?Item=9SIA7AB7U18581,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A7AB_1_201808141360893671.jpg
54,Laptops / Notebooks,HP,"HP ProBook 640 G4 Notebook, 14"" FHD Display, Intel Core i7-8650U Upto 4.2GHz, 16GB RAM, 256GB NVMe SSD, HDMI, VGA, DisplayPort via USB-C, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro (6JR72US)","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",1399.99,0.0,https://www.newegg.com/silver-hp-probook-640-g4/p/1TS-000D-088Z4?Item=9SIAA0SAZC2591,//c1.neweggimages.com/ProductImageCompressAll300/AA0S_1_202001301366131256.jpg
55,Laptops / Notebooks,HP,"HP Elitebook 840 G3 Notebook, 14"" FHD Display, Intel Core i5-6300U Upto 3.0GHz, 16GB RAM, 256GB SSD, VGA, Display port, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",999.99,0.0,https://www.newegg.com/gray-hp-elitebook-840-g3/p/1TS-000D-083D5?Item=9SIAA0SAVW9182,//c1.neweggimages.com/ProductImageCompressAll300/AA0S_1_20200107542706615.jpg
56,Laptops / Notebooks,Lenovo,"Lenovo ThinkPad E470 Notebook, 14"" HD Display, Intel Core i5-6200U Upto 2.8GHz, 16GB RAM, 256GB SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",809.99,0.0,https://www.newegg.com/black-lenovo-thinkpad-e470/p/1TS-000E-0H166?Item=9SIAA0SAYC5213,//c1.neweggimages.com/ProductImageCompressAll300/AA0S_1_202001231046051319.jpg
57,Laptops / Notebooks,HP,"HP 14 Notebook, 14"" HD Display, Intel Core i5-1035G1 Upto 3.6GHz, 16GB RAM, 256GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",799.99,0.0,https://www.newegg.com/silver-hp-14/p/1TS-000D-06W50?Item=9SIAEYAAHS3798,//c1.neweggimages.com/ProductImageCompressAll300/AEYA_1_20191107901574359.jpg
