,item_number,general_category,product_category,page_number,brand,model_specifications,current_promotions,price,shipping,product_links,image_link
34,1TS-001A-01WY6,Computer Systems,Laptops / Notebooks,1,ASUS,"2019 ASUS ROG Strix G 15.6"" Customized Gaming Laptop | Hexa Core Intel i7-9750H Mobile Processor | 16GB RAM 128GB SSD | GeForce GTX 1650 4GB GDDR5 | RGB Backlit Keyboard | Windows 10 Black",,1005.06,0.0,https://www.newegg.com/p/1TS-001A-01WY6?Item=9SIAJZDB023441,//c1.neweggimages.com/ProductImageCompressAll300/AJZD_1_20200204715673546.jpg
35,1TS-001A-01X26,Computer Systems,Laptops / Notebooks,1,ASUS,"2019 ASUS ROG Strix G 15.6"" Customized Gaming Laptop | Hexa Core Intel i7-9750H Mobile Processor | 16GB RAM 256GB SSD 1TB HDD | GeForce GTX 1650 4GB GDDR5 | RGB Backlit Keyboard | Windows 10 Black",,1061.95,0.0,https://www.newegg.com/p/1TS-001A-01X26?Item=9SIAJZDB023481,//c1.neweggimages.com/ProductImageCompressAll300/AJZD_1_20200204715673546.jpg
36,1TS-001A-01WZ4,Computer Systems,Laptops / Notebooks,1,ASUS,"2019 ASUS ROG Strix G 15.6"" Customized Gaming Laptop | Hexa Core Intel i7-9750H Mobile Processor | 16GB RAM 128GB SSD 1TB HDD | GeForce GTX 1650 4GB GDDR5 | RGB Backlit Keyboard | Windows 10 Black",,1042.98,0.0,https://www.newegg.com/p/1TS-001A-01WZ4?Item=9SIAJZDB023449,//c1.neweggimages.com/ProductImageCompressAll300/AJZD_1_20200204715673546.jpg
37,1TS-001A-01X18,Computer Systems,Laptops / Notebooks,1,ASUS,"2019 ASUS ROG Strix G 15.6"" Customized Gaming Laptop | Hexa Core Intel i7-9750H Mobile Processor | 16GB RAM 256GB SSD | GeForce GTX 1650 4GB GDDR5 | RGB Backlit Keyboard | Windows 10 Black",,1024.02,0.0,https://www.newegg.com/p/1TS-001A-01X18?Item=9SIAJZDB023473,//c1.neweggimages.com/ProductImageCompressAll300/AJZD_1_20200204715673546.jpg
38,1TS-001A-01X02,Computer Systems,Laptops / Notebooks,1,ASUS,"2019 ASUS ROG Strix G 15.6"" Customized Gaming Laptop | Hexa Core Intel i7-9750H Mobile Processor | 16GB RAM 128GB SSD 2TB HDD | GeForce GTX 1650 4GB GDDR5 | RGB Backlit Keyboard | Windows 10 Black",,1068.27,0.0,https://www.newegg.com/p/1TS-001A-01X02?Item=9SIAJZDB023457,//c1.neweggimages.com/ProductImageCompressAll300/AJZD_1_20200204715673546.jpg
39,1TS-001A-01WZ1,Computer Systems,Laptops / Notebooks,1,ASUS,"2019 ASUS ROG Strix G 15.6"" Customized Gaming Laptop | Hexa Core Intel i7-9750H Mobile Processor | 16GB RAM 128GB SSD 500GB HDD | GeForce GTX 1650 4GB GDDR5 | RGB Backlit Keyboard | Windows 10 Black",,1024.02,0.0,https://www.newegg.com/p/1TS-001A-01WZ1?Item=9SIAJZDB023446,//c1.neweggimages.com/ProductImageCompressAll300/AJZD_1_20200204715673546.jpg
40,1TS-001A-01X30,Computer Systems,Laptops / Notebooks,1,ASUS,"2019 ASUS ROG Strix G 15.6"" Customized Gaming Laptop | Hexa Core Intel i7-9750H Mobile Processor | 16GB RAM 256GB SSD 2TB HDD | GeForce GTX 1650 4GB GDDR5 | RGB Backlit Keyboard | Windows 10 Black",,1087.23,0.0,https://www.newegg.com/p/1TS-001A-01X30?Item=9SIAJZDB023485,//c1.neweggimages.com/ProductImageCompressAll300/AJZD_1_20200204715673546.jpg
41,N82E16834235378,Computer Systems,Laptops / Notebooks,1,ASUS,"ASUS VivoBook S512 S15 Thin and Light Laptop, 15.6"" FHD, Intel Core i7-10510U CPU, 16 GB RAM, 256 GB SSD + 1 TB HDD, NVIDIA GeForce MX250, FingerPrint, Windows 10 Home, S512FL-PH77, Silver-Metal",,1026.00,0.0,https://www.newegg.com/silver-asus-s512fl-ph77-mainstream/p/N82E16834235378?Item=9SIA25VB5Y8637,//c1.neweggimages.com/ProductImageCompressAll300/34-235-378-V01.jpg
42,1TS-000D-08688,Computer Systems,Laptops / Notebooks,1,HP,"HP Pavilion 15-cs3065cl Home and Business Laptop (Intel i7-1065G7 4-Core, 16GB RAM, 128GB m.2 SATA SSD + 500GB  HDD, 15.6"" Touch  Full HD (1920x1080), Intel Iris Plus Graphics, Wifi, Win 10 Pro)",,1139.00,0.0,https://www.newegg.com/p/1TS-000D-08688?Item=9SIA7ABB041453,//c1.neweggimages.com/ProductImageCompressAll300/A7AB_1_20200121198733521.jpg
43,1TS-002J-000B7,Computer Systems,Laptops / Notebooks,1,LG,"LG Gram 14"" Full HD IPS MIL-Spec Notebook Computer, Intel Core i7-8565U 1.8GHz, 16GB RAM, 256GB SSD, Windows 10 Home, Dark Silver",,1196.99,0.0,https://www.newegg.com/dark-silver-lg-gram-14-everyday-value/p/1TS-002J-000B7?Item=9SIAC4Z9B89175,//c1.neweggimages.com/ProductImageCompressAll300/A4P0_1320283264880849600Sb0TnkTYa.jpg
44,1TS-000A-06H58,Computer Systems,Laptops / Notebooks,1,DELL,"Dell G7 Notebook, 15.6"" FHD Display, Intel Core i7-8750H Upto 4.1GHz, 16GB RAM, 256GB SSD + 1TB HDD, NVIDIA GeForce GTX 1060, HDMI, Thunderbolt, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home",Free Expedited Shipping,1119.99,0.0,https://www.newegg.com/black-dell-g7/p/1TS-000A-06H58?Item=9SIAEYAAD56754,//c1.neweggimages.com/ProductImageCompressAll300/AEYA_1_20191011771350843.jpg
45,1TS-000A-06H16,Computer Systems,Laptops / Notebooks,1,DELL,"Dell G7 Notebook, 15.6"" FHD Display, Intel Core i7-8750H Upto 4.1GHz, 16GB RAM, 128GB SSD + 1TB HDD, NVIDIA GeForce GTX 1060, HDMI, Thunderbolt, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro",Free Expedited Shipping,1119.99,0.0,https://www.newegg.com/black-dell-g7/p/1TS-000A-06H16?Item=9SIAA0SAD54090,//c1.neweggimages.com/ProductImageCompressAll300/AA0S_1_201910111429151862.jpg
46,1TS-001A-00Z33,Computer Systems,Laptops / Notebooks,1,ASUS,"2019 ASUS ROG G531GT 15.6"" Customized Gaming Laptop | Hexa Core Intel i7-9750H Mobile Processor | 16GB RAM 128GB SSD |GeForce GTX 1650 4GB GDDR5 | RGB Backlit Keyboard | Windows 10 Black",,1125.17,0.0,https://www.newegg.com/p/1TS-001A-00Z33?Item=9SIAJZDAEN3380,//c1.neweggimages.com/ProductImageCompressAll300/AJZD_1_201910211890777557.jpg
47,1TS-001A-00Z21,Computer Systems,Laptops / Notebooks,1,ASUS,"2019 ASUS ROG G531GT 15.6"" Customized Gaming Laptop | Hexa Core Intel i7-9750H Mobile Processor | 16GB RAM 256GB SSD |GeForce GTX 1650 4GB GDDR5 | RGB Backlit Keyboard | Windows 10 Black",,1145.14,0.0,https://www.newegg.com/p/1TS-001A-00Z21?Item=9SIAJZDAEN3368,//c1.neweggimages.com/ProductImageCompressAll300/AJZD_1_201910211890777557.jpg
48,1TS-000D-05695,Computer Systems,Laptops / Notebooks,1,HP,"2019 HP Pavilion 15.6"" FHD IPS Touchscreen Home & Business Laptop, Intel Quad Core i7-8550U upto 4.0GHz, 16GB RAM, 256GB SSD Boot + 1TB HDD, Backlit Keyboard, HDMI, USB-C, Windows 10, Gold",,1032.99,0.0,https://www.newegg.com/gold-hp-pavilion-mainstream/p/1TS-000D-05695?Item=9SIAKYF9VU4495,//c1.neweggimages.com/ProductImageCompressAll300/AK1E_1_201907281825676211.jpg
