,product_category,brand,model_specifications,current_promotions,price,shipping,product_links,image_link
10,Laptops / Notebooks,Acer America,"Acer Aspire 3 15.6"" - AMD Ryzen 7 2700U Quad-core (4 Core) 2.20 GHz - 8 GB DDR4 SDRAM - 256 GB SSD - Windows 10 Home 64-bit - 1920 x 1080 - A315-41-R14K - NX.GY9AA.014 - Obsidian Black",,529.99,0.0,https://www.newegg.com/obsidian-black-acer-aspire-3-a315-41-r14k-mainstream/p/1TS-000X-00VT0,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/1TS-000X-00VT0-V13.jpg
11,Laptops / Notebooks,DELL,"DELL Laptop XPS XPS9370-7040SLV Intel Core i7 8th Gen 8550U (1.80 GHz) 16 GB Memory 1 TB PCIe SSD Intel UHD Graphics 620 13.3"" Touchscreen Windows 10 Home 64-Bit",,1889.99,0.0,https://www.newegg.com/dell-xps9370-7040slv-mainstream/p/N82E16834849823,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/34-849-823-V15.jpg
12,Laptops / Notebooks,ASUS,"ASUS ZenBook Pro Duo UX581 15.6"" 4K UHD NanoEdge Bezel Touch, Intel Core i7-9750H, 16 GB RAM, 1 TB PCIe SSD, GeForce RTX 2060, Innovative ScreenPad Plus, Windows 10 Pro - UX581GV-XB74T, Celestial Blue","Get 3 months of Adobe Creative Cloud w/ purchase, while supplies last",2450.99,0.0,https://www.newegg.com/celestial-blue-asus-zenbook-pro-duo-ux581gv-xb74t-gaming-entertainment/p/N82E16834235279,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/34-235-279-V30.jpg
13,Laptops / Notebooks,ASUS,"ASUS ZenBook 14 Ultra Thin and Light Laptop, 4-Way NanoEdge 14"" FHD, Intel Core i7-10510U, 8 GB RAM, 512 GB PCIe SSD, NVIDIA GeForce MX250, Windows 10 Home, Utopia Blue, UX431FL-EH74",,882.99,0.0,https://www.newegg.com/silver-asus-ux431fl-eh74/p/N82E16834235318,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/34-235-318-S31.jpg
14,Laptops / Notebooks,ASUS,"ASUS ZenBook S, 13.3” UHD 4K Touch, 8th Gen Whiskey Lake Intel Core i7-8565U Processor, 16GB RAM, 512GB PCIe SSD, FP Sensor, Thunderbolt, Windows 10 Professional - UX391FA-XH74T Deep Dive Blue laptop","Save $279.99 w/ ASUS Zenfone Max (value of $299.99) combo purchase, limited offer",1149.99,0.0,https://www.newegg.com/deep-dive-blue-rose-gold-asus-logo-zenbook-s-ux391fa-xh74t-mainstream/p/N82E16834235138,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/34-235-138-V19.jpg
15,Laptops / Notebooks,ASUS,"ASUS Laptop ZenBook UX434FLC-XH77 Intel Core i7 10th Gen 10510U (1.80 GHz) 16 GB LPDDR3 Memory 512 GB SSD NVIDIA GeForce MX250 14.0"" Windows 10 Pro 64-bit",,1187.99,0.0,https://www.newegg.com/dark-royal-blue-asus-zenbook-ux434flc-xh77-mainstream/p/N82E16834235288,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/34-235-288-V01.jpg
16,Laptops / Notebooks,HP,"HP Mobile Thin Client Notebook Mt44 4JA74UA#ABA AMD Ryzen 3 1st Gen 2300U (2.00 GHz) 8 GB Memory 128 GB SSD AMD Radeon Vega 6 14.0"" Windows 10 Pro 64-bit",,349.99,0.0,https://www.newegg.com/hp-mt44-4ja74ua-aba/p/N82E16834272218,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/34-272-218-S08.jpg
17,Laptops / Notebooks,Lenovo,"Lenovo IdeaPad 130 Laptop, 15.6"" HD Display, AMD A9-9425 Upto 3.70GHz, 8GB RAM, 512GB SSD, DVDRW, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",549.0,0.0,https://www.newegg.com/black-lenovo-ideapad-130-mainstream/p/1TS-000E-0DBB0,//c1.neweggimages.com/ProductImageCompressAll300/AA0S_1_20190409183258719.jpg
18,Laptops / Notebooks,Apple,"Apple 13"" MacBook Air,Intel Core i7, 8GB RAM, 128GB SSD,Backlit Keyboard,Thunderbolt 2,SDXC card slot,Bluetooth,Webcam,Mac OS,Silver",,899.99,0.0,https://www.newegg.com/p/2SN-0001-012E3,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/AEYJ_132175848409553001zfcdfxcHF9.jpg
19,Laptops / Notebooks,Apple,"Apple 16"" MacBook Pro (2.6 GHz Intel Core i7 6-Core | 512GB SSD) (Late 2019, Space Gray)","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",2231.5,0.0,https://www.newegg.com/p/2SN-0001-012K4,//c1.neweggimages.com/ProductImageCompressAll300/ABMT_1_20200108263026040.jpg
20,Laptops / Notebooks,Lenovo,"2019 Newest Lenovo IdeaPad S145 81N3005LUS 15.6"" High Performance Laptop AMD A6-9225 Dual-Core 2.60 GHz/ 4GB/500GB HDD/Bluetooth/No DVD/W10","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",319.99,0.0,https://www.newegg.com/black-lenovo-ideapad-s145/p/2RC-003M-006Z7,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/AKZ3_132169674895385269TBJbB0pO0g.jpg
21,Laptops / Notebooks,HP,"HP Laptop ProBook 645 G4 (4LB42UT#ABA) AMD Ryzen 7 1st Gen 2700U (2.20 GHz) 8 GB Memory 256 GB PCIe NVMe SSD AMD Radeon RX Vega 10 14.0"" Windows 10 Pro 64-Bit",,799.0,0.0,https://www.newegg.com/hp-probook-645-g4-mainstream/p/2WC-0001-00233,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/V112_1_20190327543337532.jpg
22,Laptops / Notebooks,Lenovo,"Lenovo Laptop IdeaPad 130S-11IGM 81KT0000US Intel Pentium Silver N5000 (1.10 GHz) 4 GB LPDDR4 Memory 64 GB eMMC Intel UHD Graphics 605 11.6"" Windows 10 S",,299.99,2.99,https://www.newegg.com/mineral-grey-lenovo-ideapad-130s-11igm-81kt0000us-mainstream/p/N82E16834847258,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/34-847-258-V17.jpg
23,Laptops / Notebooks,ASUS,"ASUS VivoBook S15 15.6"" Whiskey Lake Intel Core i5-8265U Processor, 8 GB DDR4, 256 GB SSD, Windows 10 - S530FA-DB51-IG, Portable IPS Full HD NanoEdge Bezel Laptop, Backlit Keyboard",,699.0,0.0,https://www.newegg.com/icicle-gold-asus-vivobook-s15-s530fa-db51-ig-mainstream/p/N82E16834235153,//c1.neweggimages.com/ProductImageCompressAll300/34-235-153-V01.jpg
24,Laptops / Notebooks,ASUS,"ASUS ZenBook 14, Intel Core Whiskey Lake i5-8265U, 8 GB RAM, 256 GB NVMe PCIe SSD, NumberPad, Wi-Fi 5, Windows 10, Ultra Thin and Light Laptop, 4-Way NanoEdge 14"" FHD, Silver Blue, UX431FA-ES51",,796.99,2.99,https://www.newegg.com/utopia-blue-metal-asus-zenbook-ux431fa-es51-mainstream/p/N82E16834235169,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/34-235-169-V15.jpg
25,Laptops / Notebooks,HP,"HP 15 Notebook, 15.6"" HD Touch Display, AMD Ryzen 7 3700U Upto 4.0GHz, 16GB RAM, 512GB NVMe SSD, Vega 10, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",829.99,0.0,https://www.newegg.com/silver-hp-15/p/1TS-000D-07XU2,//c1.neweggimages.com/ProductImageCompressAll300/AA0S_1_201912231592104651.jpg
26,Laptops / Notebooks,Lenovo,"Lenovo IdeaPad S150 Notebook, 14"" HD Display, AMD A6-9220e Upto 2.4GHz, 4GB RAM, 64GB eMMC, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home S (81VS0001US)","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",311.99,0.0,https://www.newegg.com/silver-lenovo-ideapad-s150/p/1TS-000E-0FDF1,//c1.neweggimages.com/ProductImageCompressAll300/AA0S_1_20191120245750978.jpg
27,Laptops / Notebooks,Thomson,"THOMSON NEO14 Laptop / Intel CPU /  2/32 GB / 14.1 inch HD 1366x768 / Webcam / Wi-Fi & Bluetooth 4.0 / US Keyboard with Multi-touch Pad /Battery up to 7 hours / Windows 10 Home / Black, Slim and Light",,129.99,4.86,https://www.newegg.com/black-thomson-neo14a-everyday-value/p/12K-02KE-00001,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A1CZ_1_20181107146830127.jpg
28,Laptops / Notebooks,DELL,"Dell Inspiron 14 3000 Notebook, 14"" HD Display, Intel Core i5-1035G4 Upto 3.7GHz, 8GB RAM, 512GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro S","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",649.99,0.0,https://www.newegg.com/black-textured-dell-inspiron-14-3000/p/1TS-000A-07BM5,//c1.neweggimages.com/ProductImageCompressAll300/AA0S_1_20191223341141050.jpg
29,Laptops / Notebooks,Acer America,"Acer Laptop Aspire 5 Intel Core i7 8th Gen 8565U (1.80 GHz) 12 GB Memory 512 GB SSD NVIDIA GeForce MX250 15.6"" Windows 10 Home 64-bit",,889.99,0.0,https://www.newegg.com/p/1TS-000X-01GC1,//c1.neweggimages.com/ProductImageCompressAll300/AEYJ_1_201911211691081058.jpg
30,Laptops / Notebooks,ASUS,"ASUS ZenBook 14, Intel Core Whiskey Lake i7-8565U, 8 GB RAM, 512 GB NVMe PCIe SSD, Wi-Fi 5, Windows 10, Silver Blue, Ultra Thin and Light Laptop, 4-Way NanoEdge 14"" FHD UX431FA-ES74",,872.99,0.0,https://www.newegg.com/utopia-blue-metal-asus-zenbook-ux431fa-es74-mainstream/p/N82E16834235170,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/34-235-170-V17.jpg
31,Laptops / Notebooks,DELL,"Dell Inspiron 15 5000 (5575) Laptop, 15.6”, AMD Ryzen™ 5 2500U with Radeon™ Vega8 Graphics, 1TB HDD, 4GB RAM, i5575-A410BLU-PUS Notebook PC Computer Blue",,478.8,0.0,https://www.newegg.com/p/1TS-000A-03YH2,//c1.neweggimages.com/ProductImageCompressAll300/A8X5_131916077615228605M2m1PGDC3h.jpg
32,Laptops / Notebooks,Acer America,"Acer Aspire 3 A315-32-C3KK 15.6"" LCD Notebook - Intel Celeron N4100 Quad-core (4 Core) 1.10 GHz - 4 GB DDR4 SDRAM - 1 TB HDD - Windows 10 Home 64-bit - 1920 x 1080 - ComfyView - Oxidant Red",,349.99,2.99,https://www.newegg.com/p/1TS-000X-00V20,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A00V_131926615431596935IKmY6QH87o.jpg
33,Laptops / Notebooks,HP,"HP 15 Notebook, 15.6"" HD Touch Display, Intel Core i5-1035G4 Up to 3.70 GHz, 8 GB RAM, 128 GB SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",629.99,0.0,https://www.newegg.com/silver-hp-15dy-mainstream/p/1TS-000D-076V1,//c1.neweggimages.com/ProductImageCompressAll300/AA0S_1_202003241283935810.jpg
34,Laptops / Notebooks,HP,"HP 17.3"" HD+ TouchScreen Notebook,8th Gen Intel Quad Core i7-8565U Processor,16GB DDR4 RAM,512GB SSD,Intel UHD Graphics 620,DVD-RW,Wifi,Bluetooth 4.2,USB,HDMI, Windows 10 Pro",,899.0,0.0,https://www.newegg.com/silver-hp17hd-1971cl-mainstream/p/1TS-000D-08417,//c1.neweggimages.com/ProductImageCompressAll300/AEYJ_1_20191226738634123.jpg
35,Laptops / Notebooks,GIGABYTE,"GIGABYTE AERO 17 WA-7US1130SO - 17.3"" 144 Hz IPS - Intel Core i7 9th Gen 9750H (2.60 GHz) - NVIDIA GeForce RTX 2060 - 16 GB Memory 512 GB SSD - Windows 10 Home 64-bit - Gaming Laptop","Get 3 months of Adobe Creative Cloud w/ purchase, while supplies last",1899.0,0.0,https://www.newegg.com/p/N82E16834233276,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/34-233-276-V01.jpg
36,Laptops / Notebooks,DELL,"Dell XPS 13 9360 13.3"" Customized Ultrabook | Intel Core i5-7200U | 8GB RAM 512GB SSD | Full HD Touchscreen | Backlit Keyboard | 802.11ac | Windows 10 Home Silver | Only 2.6lb",,915.58,0.0,https://www.newegg.com/p/1TS-000A-07195,//c1.neweggimages.com/ProductImageCompressAll300/AJZD_1_201911221434672592.jpg
37,Laptops / Notebooks,MSI,"MSI Laptop PS Series PS63 Modern Intel Core i7 8th Gen 8565U (1.80 GHz) 16 GB Memory 1TB  SSD NVIDIA GeForce GTX 1050 Ti Max-Q 15.6"" Windows 10 Home 64-bit",,1045.0,0.0,https://www.newegg.com/gray-xotic-pc-ps63-modern-008-everyday-value/p/2WC-000C-00RW2,//c1.neweggimages.com/ProductImageCompressAll300/AAPK_1_202001301704303887.jpg
38,Laptops / Notebooks,DELL,"Dell Inspiron 14 3000 Notebook, 14"" HD Display, Intel Core i5-1035G4 Upto 3.7GHz, 8GB RAM, 256GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro S","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",599.0,0.0,https://www.newegg.com/black-textured-dell-inspiron-14-3000/p/1TS-000A-07BJ9,//c1.neweggimages.com/ProductImageCompressAll300/AA0S_1_20191223231199103.jpg
39,Laptops / Notebooks,Lenovo,"Lenovo IdeaPad S145 Notebook, 15.6"" HD Display, AMD A6-9225 Upto 3.0GHz, 8GB RAM, 256GB NVMe SSD + 1TB HDD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",469.99,0.0,https://www.newegg.com/black-textured-lenovo-ideapad-s145/p/1TS-000E-0F8M0,//c1.neweggimages.com/ProductImageCompressAll300/AA0S_1_20191031340748.jpg
40,Laptops / Notebooks,DELL,"Dell i3583-5763BLK-PUS 15.6"" Touch screen Laptop i5-8265U 8GB 256GB SSD + 1TB HDD Bluetooth Webcam Windows 10 in S mode - Black",,1739.97,0.0,https://www.newegg.com/black-dell-inspiron-15/p/1TS-000A-077S9,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A9H5S191218qiKwy.jpg
41,Laptops / Notebooks,ASUS,"ASUS Laptop ZenBook UX533FN-RH54 Intel Core i5 8th Gen 8265U (1.60 GHz) 8 GB Memory 512 GB SSD NVIDIA GeForce MX150 15.6"" Windows 10 Home 64-bit","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",809.99,0.0,https://www.newegg.com/dark-royal-blue-asus-zenbook-ux533fn-rh54-mainstream/p/N82E16834235141,//c1.neweggimages.com/ProductImageCompressAll300/34-235-141-V31.jpg
42,Laptops / Notebooks,ASUS,"ASUS ZenBook Pro Duo UX581 15.6"" 4K UHD NanoEdge Bezel Touch, Intel Core i7-9750H, 16 GB RAM, 2 TB PCIe SSD, GeForce RTX 2060, Innovative ScreenPad Plus, Windows 10 Pro - UX581GV-XB74T, Celestial Blue",,3099.99,0.0,https://www.newegg.com/celestial-blue-asus-zenbook-pro-duo-ux581gv-xb74t-gaming-entertainment/p/1TS-001A-021N4,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A7ABS200211cPDFy.jpg
43,Laptops / Notebooks,Lenovo,"Lenovo IdeaPad S145 Notebook, 15.6"" HD Display, AMD A6-9225 Upto 3.0GHz, 8GB RAM, 128GB NVMe SSD + 1TB HDD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",399.99,0.0,https://www.newegg.com/black-textured-lenovo-ideapad-s145/p/1TS-000E-0F8R3,//c1.neweggimages.com/ProductImageCompressAll300/AEYA_1_20191031309523939.jpg
44,Laptops / Notebooks,ASUS,"ASUS ZenBook 14 Ultra-Slim Laptop 14"" Full HD 4-Way NanoEdge Bezel, AMD R7 3700U CPU, 8 GB RAM, 512 GB PCIe SSD, NumberPad, Windows 10 - UM433DA-DH75, Icicle Silver",,949.0,0.0,https://www.newegg.com/icicle-silver-asus-zenbook-um433da-dh75-mainstream/p/1TS-001A-02218,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A7ABS200215s4FTo.jpg
45,Laptops / Notebooks,Lenovo,"Lenovo ThinkPad E495 20NE0002US 14"" FHD Laptop Ryzen 5 3500U 8GB 256GB SSD W10P",,659.99,0.0,https://www.newegg.com/black-lenovo-thinkpad-e495-20ne0002us/p/2WC-000J-008F8,//c1.neweggimages.com/ProductImageCompressAll300/A0ZX_1_201906051359973975.jpg
46,Laptops / Notebooks,ASUS,"ASUS ZenBook 14 Ultra-Slim Laptop 14"" Full HD 4-Way NanoEdge Bezel, AMD R7 3700U CPU, 8 GB RAM, 1 TB PCIe SSD, NumberPad, Windows 10 - UM433DA-DH75, Icicle Silver",,1099.0,0.0,https://www.newegg.com/icicle-silver-asus-zenbook-um433da-dh75-mainstream/p/1TS-001A-021N8,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A7ABS200211AMMij.jpg
47,Laptops / Notebooks,Lenovo,"Lenovo IdeaPad 130 Laptop, 15.6"" HD Display, AMD A9-9425 Upto 3.70GHz, 4GB RAM, 256GB SSD, DVDRW, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",469.99,0.0,https://www.newegg.com/black-lenovo-ideapad-130-mainstream/p/1TS-000E-0DBA6,//c1.neweggimages.com/ProductImageCompressAll300/AA0S_1_201904091098767863.jpg
48,Laptops / Notebooks,Lenovo,"Lenovo ThinkPad L380 Notebook, 13.3"" IPS FHD Display, Intel Quad Core i5-8250u Upto 3.4GHz, 8GB RAM, 256GB NVME SSD, USB 3.1, USB C, HDMI, Windows 10 Pro",,739.99,0.0,https://www.newegg.com/black-lenovo-thinkpad-l340/p/1TS-000E-0HRP1,//c1.neweggimages.com/ProductImageCompressAll300/A65E_1_202002191695005749.jpg
49,Laptops / Notebooks,MSI,"MSI Laptop Intel Core i7 8565U (1.80 GHz) 16 GB Memory 512 GB SSD NVIDIA GeForce GTX 1050 Ti 15.6"" Windows 10",,917.0,0.0,https://www.newegg.com/msi-ps-series-ps63-modern-008/p/N82E16834155343,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/34-155-343-V01.jpg
50,Laptops / Notebooks,ASUS,"Asus 11.6""C204EE-YS01-GR Laptop Celeron N4000 4GB 16GB Chrome OS",,189.99,0.0,https://www.newegg.com/p/2WC-000N-005P0,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A6ZP_1_20190613979368206.jpg
51,Laptops / Notebooks,DELL,"2020 Latest Dell Inspiron 14"" Laptop, 10th Gen Intel i5-1035G4 Up to 3.7GHz, 4GB DDR4 SDRAM,  128GB PCIe SSD, Intel UHD Graphics, HDMI 802.11ac WiFi Bluetooth 4.1,  Windows 10",,459.99,0.0,https://www.newegg.com/p/1TS-000A-07720,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A9JAS1912061lyiH.jpg
52,Laptops / Notebooks,Microsoft,"Microsoft Surface Laptop 3 - 13.5"" Touch-Screen - Intel Core i7 - 16 GB Memory - 256 GB Solid State Drive (Latest Model) - Cobalt Blue with Alcantara",,1599.0,2.99,https://www.newegg.com/cobalt-blue-with-alcantara-material-palm-rest-microsoft-surface-laptop-3-vef-00043-mainstream/p/N82E16834736096,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/34-736-096-V07.jpg
53,Laptops / Notebooks,HP,"HP Envy X360 2 in 1 Convertible 15.6"" Customized Laptop AMD Quad-Core Ryzen 5 3500U 16GB RAM 512GB SSD FHD Edge-to-Edge IPS Touch Display Upto 10 Hours Battery Life Windows 10 Black Only 0.7"" Thin",,912.85,0.0,https://www.newegg.com/p/1TS-000D-05XU2,//c1.neweggimages.com/ProductImageCompressAll300/AJZD_1_201909111671037504.jpg
54,Laptops / Notebooks,ASUS,"ASUS VivoBook S15, 15.6"" Intel Core i5-8265U Processor, 8 GB DDR4, 256 GB SSD, Windows 10 - S530FA-DB51, Full HD NanoEdge Bezel, Gun Metal with Light Grey Trim Slim and Portable Laptop",,865.99,11.99,https://www.newegg.com/gun-gray-metal-asus-vivobook-s-s530fa-db51-mainstream/p/N82E16834235135,//c1.neweggimages.com/ProductImageCompressAll300/34-235-135-V01.jpg
55,Laptops / Notebooks,HP,"HP EliteBook 840 G3 Notebook, 14"" FHD Display, Intel Core i5-6300U Upto 3.0GHz, 8GB RAM, 256GB SSD, VGA, DisplayPort, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro (8DZ57UT)","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",699.99,0.0,https://www.newegg.com/silver-hp-elitebook-840-g3/p/1TS-000D-088V7,//c1.neweggimages.com/ProductImageCompressAll300/V0N6_1_202002281492137480.jpg
56,Laptops / Notebooks,HP,"HP 14 Notebook, 14"" HD Display, Intel Core i5-1035G4 Up to 3.70 GHz, 16 GB RAM, 512 GB SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",699.0,0.0,https://www.newegg.com/silver-hp-14dq/p/1TS-000D-07882,//c1.neweggimages.com/ProductImageCompressAll300/AEYAS191126doC9p.jpg
57,Laptops / Notebooks,HP,"HP 15 Notebook, 15.6"" HD Touch Display, AMD Ryzen 7 3700U Upto 4.0GHz, 16GB RAM, 256GB NVMe SSD, Vega 10, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",649.99,0.0,https://www.newegg.com/silver-hp-15/p/1TS-000D-07XX0,//c1.neweggimages.com/ProductImageCompressAll300/V1VV_1_201912231887637038.jpg
58,Laptops / Notebooks,MSI,"MSI Laptop PS Series PS63 Modern Intel Core i7 8th Gen 8565U (1.80 GHz) 32 GB Memory 512 GB SSD NVIDIA GeForce GTX 1050 Ti Max-Q 15.6"" Windows 10 Home 64-bit",,1029.0,0.0,https://www.newegg.com/gray-xotic-pc-ps63-modern-008-gaming-entertainment/p/2WC-000C-00RV8,//c1.neweggimages.com/ProductImageCompressAll300/AAPK_1_202001301704303887.jpg
