,item_number,general_category,product_category,page_number,brand,model_specifications,current_promotions,price,shipping,product_links,image_link
0,2WC-0001-00233,Computer Systems,Laptops / Notebooks,1,HP,"HP Laptop ProBook 645 G4 (4LB42UT#ABA) AMD Ryzen 7 1st Gen 2700U (2.20 GHz) 8 GB Memory 256 GB PCIe NVMe SSD AMD Radeon RX Vega 10 14.0"" Windows 10 Pro 64-Bit",,799.0,0.0,https://www.newegg.com/hp-probook-645-g4-mainstream/p/2WC-0001-00233?Item=2WC-0001-00233,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/V112_1_20190327543337532.jpg
1,2WC-0001-00233,Computer Systems,Laptops / Notebooks,1,ASUS,"ASUS ZenBook 14, Intel Core Whiskey Lake i5-8265U, 8 GB RAM, 256 GB NVMe PCIe SSD, NumberPad, Wi-Fi 5, Windows 10, Ultra Thin and Light Laptop, 4-Way NanoEdge 14"" FHD, Silver Blue, UX431FA-ES51",,796.99,2.99,https://www.newegg.com/utopia-blue-metal-asus-zenbook-ux431fa-es51-mainstream/p/N82E16834235169?Item=N82E16834235169,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/34-235-169-V15.jpg
2,2WC-0001-00233,Computer Systems,Laptops / Notebooks,1,DELL,"Dell Inspiron 14 3000 Notebook, 14"" HD Display, Intel Core i5-1035G4 Upto 3.7GHz, 8GB RAM, 256GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro S","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",599.0,0.0,https://www.newegg.com/black-textured-dell-inspiron-14-3000/p/1TS-000A-07BJ9?Item=9SIAA0SAT41706,//c1.neweggimages.com/ProductImageCompressAll300/AA0S_1_20191223231199103.jpg
3,2WC-0001-00233,Computer Systems,Laptops / Notebooks,1,Lenovo,"Lenovo Laptop ThinkPad E495 20NE0001US AMD Ryzen 7 2nd Gen 3700U (2.30 GHz) 8 GB Memory 256 GB SSD AMD Radeon RX Vega 10 14.0"" Windows 10 Pro 64-bit",,755.0,0.0,https://www.newegg.com/black-lenovo-thinkpad-e495-20ne0001us-mainstream/p/1TS-000E-0DDH7?Item=9SIACVBA1A2639,//c1.neweggimages.com/ProductImageCompressAll300/A6ZP_1_20190821935971236.jpg
4,2WC-0001-00233,Computer Systems,Laptops / Notebooks,1,HP,"HP EliteBook 840 G3 Notebook, 14"" FHD Display, Intel Core i5-6300U Upto 3.0GHz, 8GB RAM, 256GB SSD, VGA, DisplayPort, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro (8DZ57UT)","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",699.99,0.0,https://www.newegg.com/silver-hp-elitebook-840-g3/p/1TS-000D-088V7?Item=9SIAA0SAZC1037,//c1.neweggimages.com/ProductImageCompressAll300/V0N6_1_202002281492137480.jpg
5,2WC-0001-00233,Computer Systems,Laptops / Notebooks,1,HP,"HP EliteBook 840 G5 Premium School and Business Laptop (Intel 8th Gen i7-8550U Quad-Core, 16GB RAM, 256GB PCIe SSD, 14"" FHD 1920x1080 Sure View Display, Thunderbolt3, NFC, Fingerprint, Win 10 Pro)",Free Expedited Shipping,1449.0,0.0,https://www.newegg.com/p/1TS-000D-032G0?Item=9SIA7AB8D73120,//c1.neweggimages.com/ProductImageCompressAll300/A7AB_1_201811092013621813.jpg
6,2WC-0001-00233,Computer Systems,Laptops / Notebooks,1,HP,"HP 14"" HD Laptop, Intel Core i3-7100U 2.40GHz, 8GB RAM, 256GB SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro",,566.99,0.0,https://www.newegg.com/rose-gold-hp-14cf/p/1TS-000D-05HP3?Item=9SIAKKBAPT7884,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/AA0S_1_20191004434523200.jpg
7,2WC-0001-00233,Computer Systems,Laptops / Notebooks,1,HP,"HP EliteBook 840 G5 14"" LCD Notebook - Intel Core i5 (8th Gen) i5-8250U Quad-core (4 Core) 1.60 GHz - 8 GB DDR4 SDRAM - 256 GB SSD - Windows 10 Pro 64-bit (English) - 1920 x 1080 - Sure View, IPS Tech",,999.0,0.0,https://www.newegg.com/silver-hp-elitebook-840-g5-mainstream/p/1B4-001S-00AZ8?Item=1B4-001S-00AZ8,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/AAUA_131801449452786789d9D99Etl9j.jpg
8,2WC-0001-00233,Computer Systems,Laptops / Notebooks,1,Lenovo,"Lenovo ThinkBook 14s Notebook, 14"" FHD Display, Intel Core i7-8565U Upto 4.6GHz, 16GB RAM, 256GB NVMe SSD, AMD Radeon 540X, HDMI, Wi-Fi, Bluetooth, Windows 10 Pro",,997.99,0.0,https://www.newegg.com/silver-lenovo-thinkbook-14s/p/1TS-000E-0HM31?Item=9SIA8TKB8T6854,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/AA0S_1_20200212323015877.jpg
9,2WC-0001-00233,Computer Systems,Laptops / Notebooks,1,Lenovo,"Lenovo Flagship ThinkPad T470 14"" FHD Multi-Touch Anti-Glare Laptop | Intel Dual Core i5-6300U | 16GB RAM | 256GB PCIe SSD | WiFi | HDMI | Fingerprint Reader | USB-C | Webcam | Windows 10 Pro",,849.99,0.0,https://www.newegg.com/p/1TS-000E-0F3A0?Item=9SIAEYJA7D2822,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/AEYJ_132152450396542621xnrK8dT7Uc.jpg
10,2WC-0001-00233,Computer Systems,Laptops / Notebooks,1,HP,"HP 14 Notebook, 14"" HD Display, Intel Core i5-1035G4 Upto 3.70GHz, 8GB RAM, 256GB SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",599.0,0.0,https://www.newegg.com/silver-hp-14dq/p/1TS-000D-07889?Item=9SIAEYAAMD3551,//c1.neweggimages.com/ProductImageCompressAll300/AEYAS19112685caw.jpg
