,item_number,general_category,product_category,page_number,brand,model_specifications,current_promotions,price,shipping,product_links,image_link
0,1TS-000D-037B2,Computer Systems,Laptops / Notebooks,1,HP,"HP Laptop ProBook 450 G6 5YH15UT#ABA Intel Core i7 8th Gen 8565U (1.80 GHz) 16 GB Memory 256 GB SSD NVIDIA GeForce MX130 15.6"" Windows 10 Pro 64-bit",,1068.73,0.0,https://www.newegg.com/natural-silver-hp-probook-450-g6-mainstream/p/1TS-000D-037B2?Item=9SIA24G8R31055,//c1.neweggimages.com/ProductImageCompressAll300/1TS-000D-037B2-S07.jpg
1,N82E16834100997,Computer Systems,Laptops / Notebooks,1,Apple,"Used - Like New: Apple Laptop MacBook Pro With Touch Bar MPTR2LL/A Intel Core i7 7th Gen 7700HQ (2.80 GHz) 16 GB Memory 256 GB SSD AMD Radeon Pro 555 15.4"" Mac OS X v10.12 Sierra",,null / out of stock,0.0,https://www.newegg.com/space-gray-apple-macbook-pro-with-touch-bar-mptr2ll-a-mainstream/p/N82E16834100997?Item=9SIA8HF8C57280,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/34-100-997-S03.jpg
2,1TS-000D-05SC8,Computer Systems,Laptops / Notebooks,1,HP,"HP Spectre x360 Home and Entertainment Laptop (Intel i7-9750H 6-Core, 16GB RAM, 256GB SSD, 15.6"" Touch  4K UHD (3840x2160), NVIDIA GTX 1650 [Max-Q], Active Pen, Fingerprint, Wifi, Win 10 Pro)",Free Expedited Shipping,1918.80,0.0,https://www.newegg.com/p/1TS-000D-05SC8?Item=9SIA7AB9Z78483,//c1.neweggimages.com/ProductImageCompressAll300/V0F3_1_201910102062219578.jpg
3,,Computer Systems,Laptops / Notebooks,1,DELL,"New 2019 Dell XPS 15 7590 15'' 4K IPS  Touch  i7-9750H GTX 1650 4GB, Platinum Silver  (256GB SSD|16GB RAM|Win 10 PRO)",,1955.20,0.0,https://www.newegg.com/black-silver-dell-7590s-i7-16gb-256gb-4kt-ips-wp/p/1TS-000A-05WZ1?Item=9SIACVB9Y48360,//c1.neweggimages.com/ProductImageCompressAll300/V0Y4_1_201908091400506161.jpg
4,1TS-000E-098K7,Computer Systems,Laptops / Notebooks,1,Lenovo,"2018 Lenovo ThinkPad X1 Carbon (6th Gen) - Windows 10 Pro - Intel Quad Core i7-8550U, 256GB NVMe-PCIe SSD, 16GB RAM, 14"" FHD IPS (1920x1080) Display, Fingerprint Reader, Black",,1599.99,0.0,https://www.newegg.com/p/1TS-000E-098K7?Item=9SIA8TK7W88348,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8TK_1_201806121971492725.jpg
5,1TS-000X-00PT6,Computer Systems,Laptops / Notebooks,1,Acer America,"Acer Predator Helios 300 Gaming Laptop, Intel Core i7-7700HQ, GeForce GTX 1060 6GB, 15.6"" Full HD, 16GB DDR4, 256GB SSD, G3-571-77QK, Black Notebook PC Computer",,1139.99,0.0,https://www.newegg.com/black-acer-predator-helios-300-gaming-entertainment/p/1TS-000X-00PT6?Item=9SIAEYJ6EY1812,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8X5_131398593809362973xxCaKvhhee.jpg
6,1TS-000E-0F2F3,Computer Systems,Laptops / Notebooks,1,Lenovo,"Lenovo ThinkPad E490 Home and Business Laptop (Intel i7-8565U 4-Core, 16GB RAM, 120GB  SATA SSD, 14"" Full HD (1920x1080), Intel UHD 620, Fingerprint, Wifi, Bluetooth, Webcam, 2xUSB 3.0, Win 10 Pro)",,1198.80,0.0,https://www.newegg.com/p/1TS-000E-0F2F3?Item=9SIA7ABA6C2358,//c1.neweggimages.com/ProductImageCompressAll300/A7AB_1_201910081334023016.jpg
7,1TS-000A-05NT7,Computer Systems,Laptops / Notebooks,1,DELL,"Dell Vostro 15 (5581) Business Laptop (Intel i7-8565U 4-Core, 16GB RAM, 256GB PCIe SSD, 15.6"" Full HD (1920x1080), NVIDIA GeForce MX130, Wifi, Bluetooth, Webcam, 2xUSB 3.1, 1xHDMI, Win 10 Pro)",Free Expedited Shipping,1198.80,0.0,https://www.newegg.com/p/1TS-000A-05NT7?Item=9SIA7AB9J13310,//c1.neweggimages.com/ProductImageCompressAll300/V0F3_1_20190714982549942.jpg
8,1TS-001A-00Z14,Computer Systems,Laptops / Notebooks,1,ASUS,"2019 ASUS ROG G531GT 15.6"" Customized Gaming Laptop | Hexa Core Intel i7-9750H Mobile Processor | 16GB RAM 256GB SSD |GeForce GTX 1650 4GB GDDR5 | RGB Backlit Keyboard | Windows 10 Black",,1145.14,0.0,https://www.newegg.com/p/1TS-001A-00Z14?Item=9SIAJZDAEN3360,//c1.neweggimages.com/ProductImageCompressAll300/AJZD_1_201910211890777557.jpg
9,1TS-000X-01XE0,Computer Systems,Laptops / Notebooks,1,Acer America,"Acer Aspire 15.6"" FHD Customized Laptop | Intel Quad Core i7-8565U |  16GB RAM 256GB SSD 2TB HDD  | NVIDIA GeForce MX250 2GB | Backlit Keyboard | Windows 10 Black",,1005.71,0.0,https://www.newegg.com/p/1TS-000X-01XE0?Item=9SIAJZDB0B3942,//c1.neweggimages.com/ProductImageCompressAll300/AEYJ_1_20191121296434811.jpg
10,1XV-000A-00CK1,Computer Systems,Laptops / Notebooks,1,DELL,Dell XPS 15 Laptop  i7-8750H- GTX 1050Ti- 256GB SSD- 16GB RAM,,1849.55,0.0,https://www.newegg.com/silver-dell-dncwxb1656s/p/1XV-000A-00CK1?Item=9SIADDT8290385,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/ADYY_131794509459475236Lz3GCTM5l9.jpg
11,1TS-000E-0DF19,Computer Systems,Laptops / Notebooks,1,Lenovo,"Lenovo Legion Y530 Gaming Laptop, 15.6"" FHD Display, Intel 6-Core i7-8750H Upto 4.1GHz, 16GB RAM, 256GB NVMe SSD + 1TB HDD, GTX 1050Ti 4GB, HDMI, MiniDP, Backlit Keys, Wi-Fi, Bluetooth, Windows 10 Pro",Free Expedited Shipping,1199.99,0.0,https://www.newegg.com/black-lenovo-legion-y530/p/1TS-000E-0DF19?Item=9SIAA0S97C2649,//c1.neweggimages.com/ProductImageCompressAll300/AA0S_1_201905071461915116.jpg
12,1TS-000A-06H33,Computer Systems,Laptops / Notebooks,1,DELL,"Dell G7 Notebook, 15.6"" FHD Display, Intel Core i7-8750H Upto 4.1GHz, 16GB RAM, 256GB SSD, NVIDIA GeForce GTX 1060, HDMI, Thunderbolt, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro",Free Expedited Shipping,1109.99,0.0,https://www.newegg.com/black-dell-g7/p/1TS-000A-06H33?Item=9SIAA0SAD54147,//c1.neweggimages.com/ProductImageCompressAll300/AA0S_1_20191011953281009.jpg
13,1TS-000D-05DV1,Computer Systems,Laptops / Notebooks,1,HP,"2019 HP Pavilion 15.6"" FHD IPS Touchscreen Home & Business Laptop, Intel Quad Core i7-8550U upto 4.0GHz, 16GB RAM, 256GB SSD Boot + 500GB HDD, Backlit Keyboard, USB-C, B&O Play, Windows 10, Blue",,1011.99,0.0,https://www.newegg.com/blue-hp-pavilion-mainstream/p/1TS-000D-05DV1?Item=9SIAKYF9VT9201,//c1.neweggimages.com/ProductImageCompressAll300/AK1E_1_201907281502907835.jpg
14,1TS-000A-08NU2,Computer Systems,Laptops / Notebooks,1,DELL,"Dell Inspiron i3583 i7 Home and Business Laptop (Intel i7-8565U 4-Core, 16GB RAM, 256GB m.2 SATA SSD + 1TB  HDD, 15.6"" HD (1366x768), Intel UHD 620, Wifi, Bluetooth, Webcam, 2xUSB 3.1, Win 10 Pro)",,1049.00,0.0,https://www.newegg.com/p/1TS-000A-08NU2?Item=9SIA7ABB1G5662,//c1.neweggimages.com/ProductImageCompressAll300/A97K_1_20200201294478374.jpg
15,1TS-000A-09U79,Computer Systems,Laptops / Notebooks,1,DELL,"Dell Inspiron Home and Business Laptop (Intel i7-10510U 4-Core, 16GB RAM, 128GB PCIe SSD + 1TB  HDD, 15.6"" Touch  Full HD (1920x1080), Intel UHD Graphics, Wifi, Bluetooth, Webcam, Win 10 Home)",,1222.80,0.0,https://www.newegg.com/p/1TS-000A-09U79?Item=9SIA7ABB4H4205,//c1.neweggimages.com/ProductImageCompressAll300/V0F3_1_202002261561246642.jpg
16,1TS-000E-0J0U7,Computer Systems,Laptops / Notebooks,1,Lenovo,"Lenovo ThinkPad X1 Carbon Notebook, 14"" FHD Display, Intel Core i7-8650U Upto 4.2GHz, 16GB RAM, 128GB NVMe SSD, HDMI, Thunderbolt, Wi-Fi, Bluetooth, Windows 10 Pro",Free Expedited Shipping,1549.99,0.0,https://www.newegg.com/black-lenovo-thinkpad-x1-carbon/p/1TS-000E-0J0U7?Item=9SIAA0SB6M7385,//c1.neweggimages.com/ProductImageCompressAll300/AA0S_1_202003172139119774.jpg
17,1TS-001A-01X22,Computer Systems,Laptops / Notebooks,1,ASUS,"2019 ASUS ROG Strix G 15.6"" Customized Gaming Laptop | Hexa Core Intel i7-9750H Mobile Processor | 16GB RAM 256GB SSD 500GB HDD | GeForce GTX 1650 4GB GDDR5 | RGB Backlit Keyboard | Windows 10 Black",,1042.98,0.0,https://www.newegg.com/p/1TS-001A-01X22?Item=9SIAJZDB023477,//c1.neweggimages.com/ProductImageCompressAll300/AJZD_1_20200204715673546.jpg
18,1TS-001A-01WY6,Computer Systems,Laptops / Notebooks,1,ASUS,"2019 ASUS ROG Strix G 15.6"" Customized Gaming Laptop | Hexa Core Intel i7-9750H Mobile Processor | 16GB RAM 128GB SSD | GeForce GTX 1650 4GB GDDR5 | RGB Backlit Keyboard | Windows 10 Black",,1005.06,0.0,https://www.newegg.com/p/1TS-001A-01WY6?Item=9SIAJZDB023441,//c1.neweggimages.com/ProductImageCompressAll300/AJZD_1_20200204715673546.jpg
