,brand,model_listing,price,shipping
0,DELL,"Refurbished: Refurbished Dell Grade A Latitude E6420 14"" Laptop, Intel Core I7-2720QM 2.2 GHz, 8GB Memory, 1T SSD, DVD, WIFI, Windows 10 Home 64-bit (Multi-language), 1 Year Warranty",$475.99,$2.99 Shipping
1,DELL,"Refurbished: Refurbished Dell Grade A Latitude E6420 14"" Laptop, Intel Core I7-2720QM 2.2 GHz, 8GB Memory, 512G SSD, DVD, WIFI, Windows 10 Home 64-bit (Multi-language), 1 Year Warranty",$399.99,$2.99 Shipping
2,DELL,"Refurbished: Refurbished Dell Grade A Latitude E5250 12"" Laptop, Intel Core I5-5300U 2.3 GHz, 8GB Memory, 512G SSD, WIFI, Windows 10 Home 64-bit (Multi-language), 1 Year Warranty",$399.99,$2.99 Shipping
3,HP,"Refurbished: Refurbished HP Grade A Probook 6570B 14"" Laptop, Intel Core I7-3520M 2.9 GHz, 8GB Memory, 512G SSD, DVD, WIFI, Windows 10 Home 64-bit (Multi-language), 1 Year Warranty",$441.99,$2.99 Shipping
4,DELL,"Refurbished: Dell Latitude E3340 13.3"" HD(1366X768), Intel Core i5-4210U 1.70GHz up to 2.70GHz, 8GB DDR3L, 500GB HDD, Webcam, Windows 10 Home 64 Bit(English/Spanish), 1 Year Warranty",$339.99,$2.99 Shipping
5,DELL,"Refurbished: Refurbished Dell Grade A Latitude E6420 14"" Laptop, Intel Core I7-2620M 2.7 GHz, 8GB Memory, 480G SSD, DVD, WIFI, Windows 10 Home 64-bit (Multi-language), 1 Year Warranty",$397.99,$2.99 Shipping
6,Lenovo,"Refurbished: Lenovo Grade A ThinkPad T460 14.0"" Laptop Intel Core i5 6th Gen 6300U (2.40 GHz) 16 GB DDR3L 1 TB SSD WIFI Bluetooth Windows 10 Home 64 bits (Multi-language) 1 Year Warranty",$614.99,$2.99 Shipping
7,HP,"Refurbished: HP Grade A EliteBook 840G1 14.0"" Laptop Intel Core i7 4th Gen 4600U (2.10 GHz) 16 GB DDR3L 240 GB SSD Windows 10 Home 64-bit (Multi-language) 1 Year Warranty",$508.99,$2.99 Shipping
8,Lenovo,"Refurbished: Lenovo Grade A ThinkPad X230 12.5"" Laptop Intel Core i5 3rd Gen 3320M (2.60 GHz) 8 GB DDR3 480 GB SSD WIFI Windows 10 Home 64 bits (Multi-language) 1 Year Warranty",$367.99,$2.99 Shipping
9,Lenovo,"Refurbished: Refurbished Lenovo Grade A ThinkPad T440P Laptop, Intel Core I5 4300M 2.6GHz, 8G DDR3L, 240G SSD, WIFI, DVD, 14INCH , Win 10 Pro 64-bit Multi-Language, 1 Year Warranty",$395.99,$2.99 Shipping
10,HP,"Refurbished: HP Grade A Probook 640G2 14.0"" Laptop Intel Core i5 6th Gen 6300U (2.40 GHz) 16 GB DDR4 480 GB SSD DVD WIFI Windows 10 Home 64 bits (Multi-language) 1 Year Warranty",$519.99,$2.99 Shipping
11,DELL,"Refurbished: Refurbished Dell Latitude E6320 13.3"" Intel Core i5-2520M 2.5GHz 4GB DDR3 320GB DVD Windows 10 Professional 64 Bits 1 Year Warranty",$263.99,$2.99 Shipping
12,HP,"Refurbished: HP Grade A Probook 640G1 14.0"" Laptop Intel Core i5 4th Gen 4200M (2.50 GHz) 16 GB DDR3L 1 TB WIFI Windows 10 Home 64 bits (Multi-language) 1 Year Warranty",$449.99,$2.99 Shipping
13,Lenovo,"Refurbished: Lenovo Grade A ThinkPad X240 12.5"" Laptop Intel Core i7 4th Gen 4600U (2.10 GHz) 8 GB DDR3L 240 GB SSD Windows 10 Home 64-bit (Multi-language) 1 Year Warranty",$448.99,$2.99 Shipping
14,Lenovo,"Refurbished: Refurbished: Lenovo Grade A ThinkPad T410, Intel Core I5-520M 2.4GHz, 8G DDR3, 1TB, DVDRW, 14"" Screen, Win 10 Home 64-bit, 1 Year Warranty",$317.99,$2.99 Shipping
15,HP,"Refurbished: HP Grade A Probook 640G2 14.0"" Laptop Intel Core i5 6th Gen 6300U (2.40 GHz) 8 GB DDR4 500 GB DVD WIFI Windows 10 Home 64 bits (Multi-language) 1 Year Warranty",$401.99,$2.99 Shipping
16,DELL,"Refurbished: DELL Laptop E7470 Core i7 6600U (2.60 GHz) 16 GB Memory 1000 SSD 14.0"" Windows 10",$710.99,$2.99 Shipping
17,DELL,"Refurbished: Dell Grade A Latitude E5430 14.0"" Laptop Intel Core i7 3rd Gen 3520M (2.90 GHz) 4 GB DDR3 240 GB SSD DVD WIFI Windows 10 Home 64 bits (Multi-language) 1 Year Warranty",$382.99,$2.99 Shipping
18,DELL,"Refurbished: Refurbished Dell Grade A Latitude E7240 Touch Screen Laptop, Intel Core I5 4300U 1.9GHz, 8G DDR3, 512G SSD, BT 4.0, 12INCH, Win 10 Home 64-bit Multi-Language, 1 Year Warranty",$389.99,$2.99 Shipping
19,DELL,"Refurbished: Dell Grade A Latitude 3340 13.3"" Laptop Intel Core i5 4th Gen 4210U (1.70 GHz) 8 GB DDR3L 480 GB SSD Windows 10 Home 64-bit (Multi-language) 1 Year Warranty",$399.99,$2.99 Shipping
20,DELL,"Refurbished: Refurbished Dell Grade A Precision M4700 15.6"" Laptop, Intel Core I7-3720QM 2.6 GHz, 8GB Memory, 480G SSD, DVD, 1G DG, WIFI, Windows 10 Home 64-bit (Multi-language), 1 Year Warranty",$532.99,$2.99 Shipping
21,Lenovo,"Refurbished: Lenovo Grade A ThinkPad X240 12.5"" Laptop Intel Core i7 4th Gen 4600U (2.10 GHz) 8 GB DDR3L 512 GB SSD Windows 10 Home 64-bit (Multi-language) 1 Year Warranty",$474.99,$2.99 Shipping
22,DELL,"Refurbished: DELL Grade B Laptop Latitude E7240 Intel Core i5 4th Gen 4300U (1.90 GHz) 4 GB Memory 128 GB SSD 12.5"" Windows 10 Home 64-bit",$207.99,$3.99 Shipping
23,DELL,"Refurbished: Refurbished Dell Grade A Latitude E6230 Laptop, Intel Core I5 3320M 2.6GHz, 4G DDR3, 320G, WIFI, 12INCH, Win 10 Home 64-bit Multi-Language, 1 Year Warranty",$267.99,$2.99 Shipping
24,Lenovo,"Refurbished: Lenovo Grade A ThinkPad T460 14.0"" Laptop Intel Core i5 6th Gen 6300U (2.40 GHz) 16 GB DDR3L 1 TB WIFI Bluetooth Windows 10 Home 64 bits (Multi-language) 1 Year Warranty",$518.99,$2.99 Shipping
25,Toshiba,"Refurbished: TOSHIBA Laptop Portege Z30-B Core i7 5600U (2.60 GHz) 8 GB Memory 480 SSD 14.0"" Windows 10",$403.99,$2.99 Shipping
26,DELL,"Refurbished: Refurbished Dell Grade A Precision M4700 15.6"" Laptop, Intel Core I7-3720QM 2.6 GHz, 16GB Memory, 1T, DVD, 1G DG, WIFI, Windows 10 Pro 64-bit (Multi-language), 1 Year Warranty",$587.99,$2.99 Shipping
27,DELL,"Refurbished: Refurbished: Dell Grade A Latitude E5440, Intel Core I5-4300U 1.9GHz, 8G DDR3, 512G SSD, DVD, 14"" Screen, Win 10 Home 64-bit, 1 Year Warranty",$401.99,$2.99 Shipping
28,DELL,"Refurbished: Dell Grade A Latitude E5430 14.0"" Laptop Intel Core i7 3rd Gen 3520M (2.90 GHz) 8 GB DDR3 360 GB SSD DVD WIFI Windows 10 Home 64 bits (Multi-language) 1 Year Warranty",$412.99,$2.99 Shipping
29,HP,"Refurbished: HP Grade A EliteBook 840G1 14.0"" Laptop Intel Core i7 4th Gen 4600U (2.10 GHz) 16 GB DDR3L 1 TB SSD Windows 10 Home 64-bit (Multi-language) 1 Year Warranty",$609.99,$2.99 Shipping
30,DELL,"Refurbished: Dell Grade A Latitude E5430 14.0"" Laptop Intel Core i7 3rd Gen 3520M (2.90 GHz) 8 GB DDR3 480 GB SSD DVD WIFI Windows 10 Home 64 bits (Multi-language) 1 Year Warranty",$429.99,$2.99 Shipping
31,DELL,"Refurbished: DELL Laptop M4700 Intel Core i7 3rd Gen 3840QM (2.80 GHz) 16 GB Memory 500 GB HDD 15.6"" Windows 10 Pro 64-Bit",$424.99,$2.99 Shipping
32,Lenovo,"Refurbished: Lenovo B Grade Laptop ThinkPad W540 Intel Core i7 4th Gen 4600U (2.10 GHz) 8 GB Memory 240 GB SSD 15.6"" Windows 10 Pro 64-Bit",$472.99,$3.99 Shipping
33,HP,"Refurbished: HP Grade A EliteBook 840G1 14.0"" Laptop Intel Core i7 4th Gen 4600U (2.10 GHz) 16 GB DDR3L 512 GB SSD Windows 10 Home 64-bit (Multi-language) 1 Year Warranty",$538.99,$2.99 Shipping
34,HP,"Refurbished: HP Grade A EliteBook 840G1 14.0"" Laptop Intel Core i7 4th Gen 4600U (2.10 GHz) 16 GB DDR3L 1 TB Windows 10 Home 64-bit (Multi-language) 1 Year Warranty",$504.99,$2.99 Shipping
35,HP,"Refurbished: HP Grade A Probook 640G1 14.0"" Laptop Intel Core i5 4th Gen 4200M (2.50 GHz) 16 GB DDR3L 500 GB WIFI Windows 10 Home 64 bits (Multi-language) 1 Year Warranty",$414.99,$2.99 Shipping
