,product_category,brand,model_specifications,current_promotions,price,shipping,product_links,image_link
10,Laptops / Notebooks,Lenovo,"2018 Lenovo ThinkPad X1 Carbon (6th Gen) - Windows 10 Pro - Intel Quad Core i7-8650U, 256GB NVMe-PCIe SSD, 16GB RAM, 14"" WQHD IPS (2560x1440) Display, Fingerprint Reader, 4G LTE WWAN",,1999.99,0.0,https://www.newegg.com/p/1TS-000E-09900?Item=9SIA8TK7W88682,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8TK_1_201806121971492725.jpg
11,Laptops / Notebooks,Lenovo,"2018 Lenovo ThinkPad T480s Windows 10 Pro Laptop - i7-8550U, 16GB RAM, 256GB SSD, 14"" IPS WQHD (2560x1440) Matte Display, Fingerprint Reader, Smart Card Reader,  Black",,1759.99,0.0,https://www.newegg.com/p/1TS-000E-0A0Y6?Item=9SIA8TK8A11668,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8TK_1_20180727843708741.jpg
12,Laptops / Notebooks,Lenovo,"2018 Lenovo ThinkPad X1 Carbon (6th Gen) - Windows 10 Pro - Intel Quad Core i7-8550U, 256GB NVMe-PCIe SSD, 16GB RAM, 14"" FHD IPS (1920x1080) Display, Fingerprint Reader, 4G LTE WWAN",,1699.99,0.0,https://www.newegg.com/p/1TS-000E-098Z8?Item=9SIA8TK7W88680,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8TK_1_201806121971492725.jpg
13,Laptops / Notebooks,Lenovo,"2018 Lenovo ThinkPad T480s Windows 10 Pro Laptop - Intel Core i7-8550U, 16GB RAM, 256GB NVMe SSD, 14"" IPS FHD Touch 1920x1080 Display, Fingerprint Reader, Smart Card Reader, 4G LTE WWAN, Black",,1759.99,0.0,https://www.newegg.com/p/1TS-000E-09ZK5?Item=9SIA8TK8A11237,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8TK_1_20180727843708741.jpg
14,Laptops / Notebooks,Lenovo,"2018 Lenovo ThinkPad T480s Windows 10 Pro Laptop - Intel Core i5-8250U, 16GB RAM, 256GB NVMe SSD, 14"" IPS FHD Touch (1920x1080)  Display, Fingerprint Reader, Smart Card ReaderBlack",,1429.99,0.0,https://www.newegg.com/p/1TS-000E-0A1A2?Item=9SIA8TK8A11784,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8TK_1_20180727843708741.jpg
15,Laptops / Notebooks,Lenovo,"2018 Lenovo ThinkPad T480s Windows 10 Pro Laptop - Intel Core i5-8250U, 16GB RAM, 256GB SSD, 14"" IPS FHD (1920x1080) Matte Display, Fingerprint Reader, Smart Card Reader, Black Color",,1319.99,0.0,https://www.newegg.com/p/1TS-000E-0A1E6?Item=9SIA8TK8A11828,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/V0E4_1_20190130807883272.jpg
16,Laptops / Notebooks,Lenovo,"2017 Lenovo ThinkPad X1 Carbon 4G LTE (5th Gen) - Windows 7 Pro - Intel Core i7-7500U, 256GB NVMe-PCIe SSD, 16GB RAM, 14"" WQHD IPS (2560x1440) Display, Fingerprint Reader, (Classic Black)",,1869.99,0.0,https://www.newegg.com/p/1TS-000E-07F72?Item=9SIA8TK6M31377,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8TK_1_20170915238001060.jpg
17,Laptops / Notebooks,Lenovo,"2018 Lenovo ThinkPad X1 Carbon Touch (6th Gen) - Windows 10 Pro - Intel Quad Core i7-8650U, 256GB NVMe-PCIe SSD, 16GB RAM, 14"" FHD IPS (1920x1080) Touchscreen, Fingerprint Reader, 4G LTE WWAN",,2249.99,0.0,https://www.newegg.com/p/1TS-000E-098R8?Item=9SIA8TK7W88318,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8TK_1_201806121971492725.jpg
18,Laptops / Notebooks,HP,"HP ProBook 440 G5 Premium School and Business Laptop PC (Intel 8th Gen i5-8250U 4-core, 16GB RAM, 1TB HDD + 256GB PCIe SSD, 14"" HD (1366 x 768) Display, WiFi, Bluetooth, Win 10 Pro)",,1099.00,0.0,https://www.newegg.com/p/1TS-000D-02YB7?Item=9SIA7AB8288104,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A7AB_1_20180922872667272.jpg
19,Laptops / Notebooks,Lenovo,"2018 Lenovo ThinkPad T480s Windows 10 Pro Laptop -  i7-8650U, 16GB RAM, 256GB PCIe NVMe SSD, 14"" IPS FHD (1920x1080) Touch Display w/ NVIDIA MX150 Graphics, Smart Card ReaderBlack",,1814.99,0.0,https://www.newegg.com/p/1TS-000E-0A118?Item=9SIA8TK8A11700,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8TK_1_20180727843708741.jpg
20,Laptops / Notebooks,HP,"HP ProBook 440 G5 Premium School and Business Laptop PC (Intel 8th Gen i5-8250U 4-core, 16GB RAM, 256GB Sata SSD, 14"" HD (1366 x 768) Display, WiFi, Bluetooth, Win 10 Pro)",,949.00,0.0,https://www.newegg.com/p/1TS-000D-02YE4?Item=9SIA7AB8288131,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A7AB_1_20180922872667272.jpg
21,Laptops / Notebooks,Lenovo,"2018 Lenovo ThinkPad X1 Carbon (6th Gen) - Windows 10 Pro - Intel Quad Core i7-8550U, 256GB NVMe-PCIe SSD, 16GB RAM, 14"" WQHD IPS (2560x1440) Display, Fingerprint Reader, 4G LTE WWAN",,1999.99,0.0,https://www.newegg.com/p/1TS-000E-098V8?Item=9SIA8TK7W88359,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8TK_1_201806121971492725.jpg
22,Laptops / Notebooks,Lenovo,"2017 Lenovo ThinkPad X1 Carbon 4G LTE (5th Gen) - Windows 10 Pro - Intel Core i7-7500U, 256GB SSD, 16GB RAM, 14"" WQHD IPS (2560x1440) Display, Fingerprint Reader, (Classic Black)",,1869.99,0.0,https://www.newegg.com/p/1TS-000E-07EU0?Item=9SIA8TK6M31033,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8TK_1_20170915238001060.jpg
23,Laptops / Notebooks,Lenovo,"Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7500U, 16GB RAM, 256GB PCIe NVMe SSD, 14"" IPS WQHD (2560x1440) Matte Display, Fingerprint Reader, Smart Card Reader, Black Color",,1704.99,0.0,https://www.newegg.com/p/1TS-000E-07TW1?Item=9SIA8TK6UR1111,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8TK_1_201709071196388703.jpg
24,Laptops / Notebooks,Lenovo,"2018 Lenovo ThinkPad T480s Windows 10 Pro Laptop - Intel Core i7-8650U, 16GB RAM, 256GB PCIe NVMe SSD, 14"" IPS FHD (1920x1080) Matte Display, Fingerprint Reader, Black Color",,1759.99,0.0,https://www.newegg.com/p/1TS-000E-09B12?Item=9SIA8TK7ZM6657,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/V0E4_1_20190130807883272.jpg
25,Laptops / Notebooks,Lenovo,"2018 Lenovo ThinkPad X1 Carbon (6th Gen) - Windows 10 Pro - Intel Quad Core i7-8550U, 256GB NVMe-PCIe SSD, 16GB RAM, 14"" WQHD IPS (2560x1440) Non-Touch Display, Fingerprint Reader, Black",,1899.99,0.0,https://www.newegg.com/p/1TS-000E-098T4?Item=9SIA8TK7W88332,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8TK_1_201806121971492725.jpg
26,Laptops / Notebooks,Lenovo,"2018 Lenovo ThinkPad X1 Carbon (6th Gen) - Windows 10 Pro - Intel Quad Core i7-8650U, 256GB NVMe-PCIe SSD, 16GB RAM, 14"" FHD IPS (1920x1080) Display, Fingerprint Reader, Black",,1649.97,0.0,https://www.newegg.com/p/1TS-000E-098S3?Item=9SIA8TK7W88323,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8TK_1_201806121971492725.jpg
27,Laptops / Notebooks,Lenovo,"2018 Lenovo ThinkPad T480s Windows 10 Pro Laptop - Intel Core i5-8250U, 16GB RAM, 256GB NVMe SSD, 14"" IPS FHD Touch 1920x1080 Display, Fingerprint Reader, Smart Card Reader, 4G LTE WWAN, Black",,1539.99,0.0,https://www.newegg.com/p/1TS-000E-09Y12?Item=9SIA8TK8A10734,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8TK_1_20180727843708741.jpg
28,Laptops / Notebooks,Lenovo,"Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7500U, 16GB RAM, 256GB SSD, 14"" IPS WQHD (2560x1440) Matte Display, Fingerprint Reader, Smart Card Reader, Black Color",,1704.99,0.0,https://www.newegg.com/p/1TS-000E-07T18?Item=9SIA8TK6UR0846,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8TK_1_201709071196388703.jpg
29,Laptops / Notebooks,HP,"HP ProBook Laptop (AMD Ryzen 7 PRO 2700U Quad-Cores Processor, 16GB RAM, 256GB M.2 PCIe SSD + 1TB 2.5 HDD, 14"" Flat FHD (1920 x 1080) Display, AMD Radeon Vega 10 Graphics, Win 10 Pro)",Free Expedited Shipping,1149.00,0.0,https://www.newegg.com/p/1TS-000D-03N80?Item=9SIA7AB9144310,//c1.neweggimages.com/ProductImageCompressAll300/A7AB_1_201903141216676458.jpg
30,Laptops / Notebooks,Lenovo,"2018 Lenovo ThinkPad T480s Windows 10 Pro Laptop - i5-8250U, 16GB RAM, 256GB SSD, 14"" IPS WQHD (2560x1440) Matte Display, Fingerprint Reader, Smart Card Reader, 4G LTE WWAN,  Black",,1649.99,0.0,https://www.newegg.com/p/1TS-000E-0A221?Item=9SIA8TK8A12026,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8TK_1_20180727843708741.jpg
31,Laptops / Notebooks,Lenovo,"2017 Lenovo ThinkPad X1 Carbon 4G LTE (5th Gen) - Windows 7 Pro - Intel Core i7-7500U, 256GB NVMe-PCIe SSD, 16GB RAM, 14"" FHD IPS (1920x1080) Display, Fingerprint Reader, (Classic Black)",,1759.99,0.0,https://www.newegg.com/p/1TS-000E-07FK9?Item=9SIA8TK6M31514,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8TK_1_20170915238001060.jpg
32,Laptops / Notebooks,Lenovo,"2018 Lenovo ThinkPad X1 Carbon (6th Gen) - Windows 10 Pro - Intel Quad Core i7-8650U, 256GB NVMe-PCIe SSD, 16GB RAM, 14"" FHD IPS (1920x1080) Display, Fingerprint Reader, 4G LTE WWAN",,1749.97,0.0,https://www.newegg.com/p/1TS-000E-098R6?Item=9SIA8TK7W88316,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8TK_1_201806121971492725.jpg
33,Laptops / Notebooks,Lenovo,"2017 Lenovo ThinkPad X1 Carbon 4G LTE (5th Gen) - Windows 10 Pro - Intel Core i7-7600U, 256GB NVMe-PCIe SSD, 16GB RAM, 14"" WQHD IPS (2560x1440) Display, Fingerprint Reader, (Classic Black)",,1979.99,0.0,https://www.newegg.com/p/1TS-000E-07F44?Item=9SIA8TK6M31139,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8TK_1_20170915238001060.jpg
34,Laptops / Notebooks,Lenovo,"2018 HDR Lenovo ThinkPad X1 Carbon (6th Gen) - Windows 10 Pro - Intel Quad Core i7-8550U, 256GB NVMe-PCIe SSD, 16GB RAM, 14"" HDR WQHD IPS (2560x1440) Non-Touch Display, Fingerprint Reader, Black",,1799.99,0.0,https://www.newegg.com/p/1TS-000E-098X6?Item=9SIA8TK7W88377,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8TK_1_201806121971492725.jpg
35,Laptops / Notebooks,Lenovo,"2018 Lenovo ThinkPad T480s Windows 10 Pro Laptop - Intel Core i7-8650U, 16GB RAM, 256GB SSD, 14"" IPS FHD (1920x1080) Matte Display, Fingerprint Reader,  Black Color",,1759.99,0.0,https://www.newegg.com/p/1TS-000E-09B40?Item=9SIA8TK7ZM6685,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/V0E4_1_20190130807883272.jpg
