,product_category,brand,model_specifications,current_promotions,price,shipping,product_links,image_link
20,Laptops / Notebooks,DELL,"Dell Inspiron 14 3000 Notebook, 14"" HD Display, Intel Core i5-1035G4 Upto 3.7GHz, 16GB RAM, 256GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home S","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",799.99,0.0,https://www.newegg.com/black-textured-dell-inspiron-14-3000/p/1TS-000A-07BP5?Item=9SIAEYAAT42712,//c1.neweggimages.com/ProductImageCompressAll300/AEYA_1_201912232068914533.jpg
21,Laptops / Notebooks,HP,"HP 240 G6 14"" HD Notebook, Intel Dual-Core i3-6006U 2.0GHz, 16GB RAM, 256GB SSD + 1TB HDD, DVD-RW, VGA, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",569.99,0.0,https://www.newegg.com/charcoal-gray-hp-240-g6-mainstream/p/1TS-000D-03NK9?Item=9SIAA0S8WZ5681,//c1.neweggimages.com/ProductImageCompressAll300/AA0S_1_20190315826520404.jpg
22,Laptops / Notebooks,HP,"HP 14 Notebook, 14"" HD Display, Intel Core i5-1035G1 Upto 3.6GHz, 16GB RAM, 256GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",769.99,0.0,https://www.newegg.com/champagne-gold-hp-14/p/1TS-000D-07XH2?Item=9SIAEYAAT46939,//c1.neweggimages.com/ProductImageCompressAll300/AEYA_1_201912231088290659.jpg
23,Laptops / Notebooks,DELL,"Dell Inspiron 3480 Notebook, 14"" HD Display, Intel Core i3-8145U Upto 3.9GHz, 16GB RAM, 256GB SSD + 1TB HDD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",747.49,0.0,https://www.newegg.com/black-textured-dell-inspiron-3480/p/1TS-000A-066E8?Item=9SIAEYAA520917,//c1.neweggimages.com/ProductImageCompressAll300/AEYA_1_201909131422936611.jpg
24,Laptops / Notebooks,DELL,"Dell Inspiron 14 3000 Notebook, 14"" HD Display, Intel Core i5-1035G4 Upto 3.7GHz, 16GB RAM, 256GB NVMe SSD + 1TB HDD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro S","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",799.99,0.0,https://www.newegg.com/black-textured-dell-inspiron-14-3000/p/1TS-000A-07BK2?Item=9SIAA0SAT41709,//c1.neweggimages.com/ProductImageCompressAll300/AA0S_1_201912235761649.jpg
25,Laptops / Notebooks,DELL,"Dell Inspiron 14 3000 Notebook, 14"" HD Display, Intel Core i5-1035G4 Upto 3.7GHz, 16GB RAM, 256GB NVMe SSD + 1TB HDD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home S","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",799.99,0.0,https://www.newegg.com/black-textured-dell-inspiron-14-3000/p/1TS-000A-07BP1?Item=9SIAEYAAT42700,//c1.neweggimages.com/ProductImageCompressAll300/AEYA_1_2019122335762884.jpg
26,Laptops / Notebooks,DELL,"Dell Inspiron 3480 Notebook, 14"" HD Display, Intel Core i3-8145U Upto 3.9GHz, 16GB RAM, 256GB SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",701.99,0.0,https://www.newegg.com/black-textured-dell-inspiron-3480/p/1TS-000A-066F2?Item=9SIAEYAA520927,//c1.neweggimages.com/ProductImageCompressAll300/AEYA_1_20190913276876778.jpg
27,Laptops / Notebooks,HP,"HP 14 Notebook, 14"" HD Display, Intel Core i3-1005G1 Upto 3.4GHz, 16GB RAM, 256GB SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",649.99,0.0,https://www.newegg.com/champagne-gold-hp-14/p/1TS-000D-07JR9?Item=9SIAEYAARJ4073,//c1.neweggimages.com/ProductImageCompressAll300/AA0S_1_202002031526092348.jpg
28,Laptops / Notebooks,Lenovo,"2019 Lenovo ThinkPad T480 14"" HD Business Laptop (Intel 8th Gen Quad-Core i5-8250U, 16GB DDR4, Toshiba 256GB PCIe NVMe M.2 SSD + 1TB HDD) Fingerprint, Thunderbolt 3 Type-C, WiFi AC, Windows 10 Pro",,1149.99,0.0,https://www.newegg.com/black-lenovo-thinkpad-t480-mainstream/p/1TS-000E-0DYT2?Item=9SIADG39G93047,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/ADG3_132066619467039561UM95Uha2hx.jpg
29,Laptops / Notebooks,ASUS,"Asus X555QA 15.6"" HD Notebook, AMD Quad-Core A12-9720P Upto 3.6GHz, 16GB RAM, 256GB SSD, VGA, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",599.99,0.0,https://www.newegg.com/black-asus-x555qa-mainstream/p/1TS-001A-00GB5?Item=9SIAA0S91J7893,//c1.neweggimages.com/ProductImageCompressAll300/AA0S_1_201904031639954747.jpg
30,Laptops / Notebooks,DELL,"Dell Inspiron 3480 Notebook, 14"" HD Display, Intel Core i3-8145U Upto 3.9GHz, 16GB RAM, 256GB SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",734.49,0.0,https://www.newegg.com/black-textured-dell-inspiron-3480/p/1TS-000A-066C7?Item=9SIAA0SA515557,//c1.neweggimages.com/ProductImageCompressAll300/V2AT_1_20190913873562102.jpg
31,Laptops / Notebooks,HP,"HP 14 Notebook, 14"" HD Touch Display, Intel Core i3-8145U Upto 3.9GHz, 16GB RAM, 256GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",599.99,0.0,https://www.newegg.com/black-hp-14/p/1TS-000D-069C7?Item=9SIAEYAA6X5209,//c1.neweggimages.com/ProductImageCompressAll300/AEYA_1_20190919181127942.jpg
32,Laptops / Notebooks,HP,"HP 14 Notebook, 14"" HD Display, Intel Core i3-1005G1 Upto 3.4GHz, 16GB RAM, 256GB SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",649.99,0.0,https://www.newegg.com/champagne-gold-hp-14/p/1TS-000D-07JP2?Item=9SIAA0SARH6057,//c1.neweggimages.com/ProductImageCompressAll300/AA0S_1_202002031594360977.jpg
33,Laptops / Notebooks,HP,"HP Laptop EliteBook 1040 G4 3NU56UT#ABA Intel Core i7 7th Gen 2.9 GHz 16 GB Memory 256 GB SSD Intel HD Graphics 630 14.0"" Touchscreen Windows 10 Pro 64-bit",,2186.99,0.0,https://www.newegg.com/hp-elitebook-1040-g4-3nu56ut-aba-mainstream/p/N82E16834269387?Item=9SIA19PA7T3360,//c1.neweggimages.com/ProductImageCompressAll300/34-269-387-S01.jpg
34,Laptops / Notebooks,DELL,"2019 Dell Inspiron 5000 2-in-1 14.0"" HD Touchscreen Customized Laptop | 8th Gen Intel Core i3-8145U | 16GB RAM 256GB SSD | Dual Disk Option | Windows 10 Gray Only 3.8lb",,525.29,0.0,https://www.newegg.com/p/1TS-000A-06PY8?Item=9SIAJZDAFZ1425,//c1.neweggimages.com/ProductImageCompressAll300/AJZD_1_201910302002666995.jpg
35,Laptops / Notebooks,HP,"HP 14-DQ0011DX Home and Business Laptop (Intel i3-8145U 2-Core, 16GB RAM, 256GB m.2 SATA SSD, 14"" Touch  HD (1366x768), Intel UHD 620, Wifi, Bluetooth, Webcam, 3xUSB 3.1, Win 10 Home in S-Mode)",,629.78,0.0,https://www.newegg.com/p/1TS-000D-06FW1?Item=9SIAKKBAPC5104,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/V0F3_1_201910091218196365.jpg
