,item_number,general_category,product_category,page_number,brand,model_specifications,current_promotions,price,shipping,product_links,image_link
0,2SN-0001-00UP7,Computer Systems,Laptops / Notebooks,9,Apple,"Refurbished: Apple A Grade Macbook Pro 15.4-inch (Retina DG, Space Gray, Touch Bar) 2.6Ghz Quad Core i7 (Late 2016) MLH32LL/A 128GB SSD 16GB Memory 2880x1800 Display Mac OS Sierra Power Adapter Included",,1232.00,0.0,https://www.newegg.com/p/2SN-0001-00UP7?Item=9SIAB6H8PH1909,//c1.neweggimages.com/ProductImageCompressAll300/AB6H_1_20190111888895738.jpg
1,2SN-0001-00X53,Computer Systems,Laptops / Notebooks,9,Apple,Refurbished: Apple A Grade Macbook Pro 15.4-inch (Retina IG) 2.5Ghz Quad Core i7 (Mid 2014) MGXC2LL/A-BTO 128GB SSD 16 GB Memory 2880x1800 Display Parrallels Dual Boot MacOS/Win 10 Pro Power Adapter Included,,1099.99,0.0,https://www.newegg.com/p/2SN-0001-00X53?Item=9SIA2009C94679,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/AB6H_1_20181004629123480.jpg
2,2SN-0001-00W50,Computer Systems,Laptops / Notebooks,9,Apple,Refurbished: Apple A Grade Macbook Pro 15.4-inch (Retina DG) 2.5Ghz Quad Core i7 (Mid 2014) MGXC2LL/A 128GB SSD 16 GB Memory 2880x1800 Display Parrallels Dual Boot MacOS/Win 10 Pro Power Adapter Included,,1099.99,0.0,https://www.newegg.com/silver-apple-macbook-pro-a1398/p/2SN-0001-00W50?Item=9SIA2009C95352,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/AB6H_1_20181004629123480.jpg
3,2SN-0001-00XF5,Computer Systems,Laptops / Notebooks,9,Apple,"Refurbished: Apple A Grade Macbook Pro 15.4-h (Retina DG, Space Gray, Touch Bar) 2.9Ghz Quad Core i7 (Late 2016) MLH42LL/A-BTO 256GB SSD 16GB RAM 2880x1800 Parrallels Dual Boot MacOS/Win 10 Pro Power Adapter",,1554.00,0.0,https://www.newegg.com/p/2SN-0001-00XF5?Item=9SIAB6H8SX6632,//c1.neweggimages.com/ProductImageCompressAll300/AB6H_1_20190111888895738.jpg
4,2SN-0001-00US5,Computer Systems,Laptops / Notebooks,9,Apple,"Refurbished: Apple A Grade Macbook Pro 15.4-inch (Retina DG, Space Gray, Touch Bar) 3.1Ghz Quad Core i7 (Mid 2017) MPTT2LL/A-BTO 128GB SSD 16GB Memory 2880x1800 Display Mac OS Sierra Power Adapter Included",,1693.00,0.0,https://www.newegg.com/p/2SN-0001-00US5?Item=9SIAB6H8PH1928,//c1.neweggimages.com/ProductImageCompressAll300/AHPX_1_20190111625352676.jpg
5,2SN-0001-00RX4,Computer Systems,Laptops / Notebooks,9,Apple,Refurbished: Apple A Grade Macbook Pro 15.4-inch (Retina DG) 2.5Ghz Quad Core i7 (Mid 2014)  MGXC2LL/A 256GB SSD 16 GB Memory 2880x1800 Display macOS Sierra Power Adapter Included,,1049.99,0.0,https://www.newegg.com/silver-apple-macbook-pro-a1398/p/2SN-0001-00RX4?Item=9SIA2009C94840,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/AB6H_1_20181004629123480.jpg
6,1TS-000A-04ZZ3,Computer Systems,Laptops / Notebooks,9,DELL,Refurbished: Alienware M15 i7-8750H 16GB 1TB + 256GB SSD 15.6' FHD 60Hz NVIDIA GTX 1070 Max-Q,OUT OF STOCK,1119.99,0.0,https://www.newegg.com/silver-dell-alienware-m15/p/1TS-000A-04ZZ3?Item=9SIACYB99Y8452,//c1.neweggimages.com/ProductImageCompressAll300/ACYB_1_201905231397246228.jpg
7,1TS-000M-00494,Computer Systems,Laptops / Notebooks,9,Apple,Refurbished: Apple MacBook Pro MPTR2LL/A Notebook PC - Intel Core i7 2.8 GHz Quad-Core Processor - 16 GB LPDDR3 SDRAM - 256 GB Solid State Drive - 15.4-inch DIsplay - Mac OS Sierra,,1639.00,0.0,https://www.newegg.com/p/1TS-000M-00494?Item=9SIA8HF8C57288,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A22F_1_20180224194257802.jpg
8,1TS-000E-0J3K7,Computer Systems,Laptops / Notebooks,9,Lenovo,"Refurbished: Lenovo ThinkPad X1 Carbon Notebook, 14"" FHD Display, Intel Core i7-8650U Upto 4.2GHz, 16GB RAM, 128GB NVMe SSD, HDMI, Thunderbolt, Wi-Fi, Bluetooth, Windows 10 Pro",Free Expedited Shipping,1529.99,0.0,https://www.newegg.com/black-lenovo-thinkpad-x1-carbon/p/1TS-000E-0J3K7?Item=9SIAA0SB821070,//c1.neweggimages.com/ProductImageCompressAll300/AA0SD200330RCNE4.jpg
9,1TS-001A-02446,Computer Systems,Laptops / Notebooks,9,ASUS,"Refurbished: ASUS ROG G531 Gaming Notebook, 15.6"" FHD, Intel 6-Core i7-9750H Upto 4.5GHz, 16GB RAM, 256GB SSD, NVIDIA GeForce GTX 1650 4GB, HDMI, Backlit Keyboard, Wi-Fi, Bluetooth, Windows 10 Pro",Free Expedited Shipping,1115.70,0.0,https://www.newegg.com/black-asus-rog-g531-standard/p/1TS-001A-02446?Item=9SIAA0SB539431,//c1.neweggimages.com/ProductImageCompressAll300/AA0S_1_20200305672727491.jpg
