,item_number,general_category,product_category,page_number,brand,model_specifications,current_promotions,price,shipping,product_links,image_link
0,1TS-001A-01TV8,Computer Systems,Laptops / Notebooks,16,ASUS,"ASUS FX705DT 17.3"" Customized Gaming Laptop | AMD Ryzen 7 3750H Processor | 24GB RAM 256GB SSD 1TB HDD | GeForce GTX 1650 4GB GDDR5 | RGB Backlit Keyboard | Windows 10 Black",,1143.27,0.0,https://www.newegg.com/p/1TS-001A-01TV8,//c1.neweggimages.com/ProductImageCompressAll300/AJZD_1_202001281913377908.jpg
1,1TS-000D-045N9,Computer Systems,Laptops / Notebooks,16,HP,"HP ProBook 645 G4 Notebook, 14"" HD, AMD Quad-Core Ryzen 7 2700U Upto 3.8GHz, 16GB RAM, 512GB NVMe SSD + 1TB HDD, Radeon RX Vega 10, VGA, HDMI, Card Reader, Backlit Keyboard, Wi-Fi, BT, Windows 10 Pro",Free Expedited Shipping,1099.99,0.0,https://www.newegg.com/natural-silver-hp-probook-645-g4-standard/p/1TS-000D-045N9,//c1.neweggimages.com/ProductImageCompressAll300/AA0S_1_20190516685745010.jpg
2,1TS-001A-01TY0,Computer Systems,Laptops / Notebooks,16,ASUS,"ASUS FX705DT 17.3"" Customized Gaming Laptop | AMD Ryzen 7 3750H Processor | 24GB RAM 512GB SSD 2TB HDD | GeForce GTX 1650 4GB GDDR5 | RGB Backlit Keyboard | Windows 10 Black",,1201.16,0.0,https://www.newegg.com/p/1TS-001A-01TY0,//c1.neweggimages.com/ProductImageCompressAll300/AJZD_1_202001281913377908.jpg
3,1TS-001A-01TX4,Computer Systems,Laptops / Notebooks,16,ASUS,"ASUS FX705DT 17.3"" Customized Gaming Laptop | AMD Ryzen 7 3750H Processor | 24GB RAM 128GB SSD 2TB HDD | GeForce GTX 1650 4GB GDDR5 | RGB Backlit Keyboard | Windows 10 Black",,1150.51,0.0,https://www.newegg.com/p/1TS-001A-01TX4,//c1.neweggimages.com/ProductImageCompressAll300/AJZD_1_202001281913377908.jpg
4,1TS-0016-011M8,Computer Systems,Laptops / Notebooks,16,MSI,"MSI ALPHA 15 A3DD-004 Gaming and Entertainment Laptop (AMD Ryzen 7 3750H 4-Core, 64GB RAM, 512GB m.2 SATA SSD, 15.6"" Full HD (1920x1080), AMD Radeon RX5500M, Wifi, Bluetooth, Win 10 Home) with USB Hub",,2108.80,0.0,https://www.newegg.com/p/1TS-0016-011M8,//c1.neweggimages.com/ProductImageCompressAll300/V0F3_1_20200324417579951.jpg
5,1TS-001A-01TY4,Computer Systems,Laptops / Notebooks,16,ASUS,"ASUS FX705DT 17.3"" Customized Gaming Laptop | AMD Ryzen 7 3750H Processor | 24GB RAM 1024GB SSD | GeForce GTX 1650 4GB GDDR5 | RGB Backlit Keyboard | Windows 10 Black",,1222.87,0.0,https://www.newegg.com/p/1TS-001A-01TY4,//c1.neweggimages.com/ProductImageCompressAll300/AJZD_1_202001281913377908.jpg
6,1TS-001A-01TR2,Computer Systems,Laptops / Notebooks,16,ASUS,"ASUS FX705DT 17.3"" Customized Gaming Laptop | AMD Ryzen 7 3750H Processor | 16GB RAM 1TB HDD | GeForce GTX 1650 4GB GDDR5 | RGB Backlit Keyboard | Windows 10 Black",,1020.26,0.0,https://www.newegg.com/p/1TS-001A-01TR2,//c1.neweggimages.com/ProductImageCompressAll300/AJZD_1_202001281913377908.jpg
7,1TS-001A-01U77,Computer Systems,Laptops / Notebooks,16,ASUS,"ASUS FX705DT 17.3"" Customized Gaming Laptop | AMD Ryzen 7 3750H Processor | 32GB RAM 1TB HDD | GeForce GTX 1650 4GB GDDR5 | RGB Backlit Keyboard | Windows 10 Black",,1164.98,0.0,https://www.newegg.com/p/1TS-001A-01U77,//c1.neweggimages.com/ProductImageCompressAll300/AJZD_1_202001281913377908.jpg
8,1TS-000D-09CN8,Computer Systems,Laptops / Notebooks,16,HP,"HP ProBook 645 G4 Notebook, 14"" FHD Display, AMD Ryzen 7 2700U Upto 3.8GHz, 16GB RAM, 2TB NVMe SSD, Vega 10, VGA, HDMI, DisplayPort via USB-C, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro",Free Expedited Shipping,1089.99,0.0,https://www.newegg.com/silver-hp-probook-645-g4/p/1TS-000D-09CN8,//c1.neweggimages.com/ProductImageCompressAll300/AA0S_1_20200310381703879.jpg
9,1TS-000D-045P1,Computer Systems,Laptops / Notebooks,16,HP,"HP ProBook 645 G4 Notebook, 14"" HD, AMD Quad-Core Ryzen 7 2700U Upto 3.8GHz, 32GB RAM, 1TB NVMe SSD + 1TB HDD, Radeon RX Vega 10, VGA, HDMI, Card Reader, Backlit Keyboard, Wi-Fi, BT, Windows 10 Pro",Free Expedited Shipping,1229.99,0.0,https://www.newegg.com/natural-silver-hp-probook-645-g4-standard/p/1TS-000D-045P1,//c1.neweggimages.com/ProductImageCompressAll300/V0TG_1_201905161309593702.jpg
