,brand,model_listing,price,shipping
0,Lenovo,"Refurbished: Refurbished Lenovo Grade A ThinkPad T440P 14"" Laptop, Intel Core i5 4th Gen 4300M (2.6 GHz), 8GB DDR3L, 120GB SSD, DVD, Win 10 Pro 64-bit, 1 Year Warranty",$384.99,$2.99 Shipping
1,HP,Refurbished: HP B Grade Laptop X360 1030 G2 Intel 7600U (2.8GHz) 8 GB Memory 512 SSD 13.3 Touchscreen Windows 10,$569.99,$2.99 Shipping
2,Lenovo,"Refurbished: Refurbished Lenovo Grade A ThinkPad T440P 14"" Laptop, Intel Core i5 4th Gen 4300M (2.6 GHz), 4GB DDR3L, 120GB SSD, DVD, Win 10 Pro 64-bit, 1 Year Warranty",$362.99,$2.99 Shipping
3,DELL,Refurbished: DELL A Grade Laptop 7280 Intel 7300U (2.6GHz) 8 GB Memory 512 SSD 12.5 Touchscreen Windows 10,$482.99,$2.99 Shipping
4,Apple,Refurbished: Apple MacBook Pro MGXC2LL/A Intel Core i7-4870HQ X4 2.5GHz 16GB 512GB SSD(Certified Refurbished),$949.99,$2.99 Shipping
5,DELL,"Refurbished: Refurbished A GRADE Dell 7280 Core i7-7600U 2.8GHz, 16GB Ram, 1TB M.2-NVMe, 12.5"", FHD, Win 10 PRO 64bit, CAM, TOUCH",$636.99,$2.99 Shipping
6,DELL,"Refurbished: Refurbished A GRADE Dell 7480 Core i7-7600U 2.8GHz, 16GB Ram, 1TB M.2-NVMe, 14"", FHD, Win 10 PRO 64bit, CAM, TOUCH",$670.99,$2.99 Shipping
7,DELL,"Refurbished: Refurbished A GRADE Dell E5250 Core i5-5300U 2.3GHz, 8GB, 256GB SSD, 12.5"", HD, Win10P64",$289.99,$2.99 Shipping
8,Lenovo,"Refurbished: Lenovo Grade A ThinkPad T460 14.0"" Laptop Intel Core i5 6th Gen 6300U (2.40 GHz) 8 GB DDR3L 360 GB SSD WIFI Bluetooth Windows 10 Home 64 bits (Multi-language) 1 Year Warranty",$457.99,$2.99 Shipping
9,DELL,Refurbished: DELL B Grade Laptop 7280 Intel 7600U (2.8GHz) 8 GB Memory 512 SSD 12.5 Touchscreen Windows 10,$538.99,$2.99 Shipping
10,Lenovo,"Refurbished: Refurbished Lenovo Grade A ThinkPad T440P 14"" Laptop, Intel Core i5 4th Gen 4300M (2.6 GHz), 4GB DDR3L, 500GB, DVD, Win 10 Pro 64-bit, 1 Year Warranty",$342.99,$2.99 Shipping
11,Apple,"Refurbished: Apple MacBook Pro MC721LL/A Intel Core i7-2635QM X4 2GHz 4GB 500GB 15.4"", Silver (Refurbished)",$369.99,$2.99 Shipping
12,Lenovo,"Refurbished: Refurbished Lenovo Grade A ThinkPad T440P 14"" Laptop, Intel Core i5 4th Gen 4300M (2.6 GHz), 8GB DDR3L, 360GB SSD, DVD, Win 10 Pro 64-bit, 1 Year Warranty",$403.99,$2.99 Shipping
13,DELL,"Refurbished: DELL Grade A Laptop E5250 Intel Core i5 5th Gen 5200U (2.20 GHz) 8 GB Memory 480 GB SSD 12.5"" Windows 10 Pro 64-Bit",$328.99,$2.99 Shipping
14,DELL,"Refurbished: Refurbished A GRADE Dell 7280 Core i7-7600U 2.8GHz, 8GB, 1TB M.2-NVMe, 12.5"", FHD, Win 10 PRO 64bit, CAM, TOUCH",$579.99,$2.99 Shipping
15,DELL,"Refurbished: Refurbished A GRADE Dell 7480 Core i7-7600U 2.8GHz, 8GB, 512GB M.2-NVMe, 14"", FHD, Win 10 PRO 64bit, CAM, TOUCH",$591.99,$2.99 Shipping
16,DELL,"Refurbished: DELL Laptop E4310 Intel Core i5 1st Gen 520M (2.40 GHz) 6 GB Memory 128 GB SSD 13.3"" Windows 10 Home 64-Bit",$217.99,$7.99 Shipping
17,DELL,"Refurbished: DELL Laptop Latitude E6520 Intel Core i5 2nd Gen 2410M (2.30 GHz) 4 GB Memory 240 GB SSD Intel HD Graphics 3000 15.6"" Windows 10 Pro 64-Bit",$337.99,Free Shipping
18,HP,"Refurbished: HP Laptop 840 G4 Intel Core i5 7300U (2.60 GHz) 16 GB Memory 512 GB SSD 14.0"" Windows 10",$656.99,$2.99 Shipping
19,Lenovo,"Refurbished: Lenovo Grade B Laptop T460S Intel Core i7 6th Gen 6600U (2.60 GHz) 16 GB Memory 512 GB SSD 14.0"" Touchscreen Windows 10 Pro 64-bit",$475.99,$2.99 Shipping
20,HP,"Refurbished: HP Laptop 850 G2 Intel Core i5 5300U (2.30 GHz) 16 GB Memory 1000 SSD 15.6"" Windows 10",$589.99,$2.99 Shipping
21,Lenovo,"Refurbished: Lenovo Laptop X240 Core i7 4600U (2.10 GHz) 8 GB Memory 1000 SSD 14.0"" Windows 10",$472.99,$2.99 Shipping
22,DELL,"Refurbished: DELL Laptop Latitude E6520 Intel Core i7 2nd Gen 2720QM (2.20 GHz) 6 GB Memory 128 GB SSD Intel HD Graphics 3000 15.6"" Windows 10 Home 64-Bit",$366.99,Free Shipping
23,DELL,"Refurbished: DELL Laptop Latitude E6520 Intel Core i7 2nd Gen 2720QM (2.20 GHz) 8 GB Memory 120 GB SSD Intel HD Graphics 3000 15.6"" Windows 10 Pro 64-Bit",$381.99,Free Shipping
24,Lenovo,"Refurbished: Lenovo B Grade Laptop Yoga 15 Intel Core i7 5th Gen 5500U (2.40 GHz) 8 GB Memory 256 GB SSD 15.6"" Touchscreen Windows 10 Pro 64-bit",$449.99,$2.99 Shipping
25,DELL,"Refurbished: DELL Laptop E4300 Intel Core 2 Duo 2.40 GHz 4 GB Memory 320 GB HDD 13.3"" Windows 7 Professional 64-Bit",$214.99,$2.99 Shipping
26,DELL,"Refurbished: DELL Laptop E6520 Intel Core i7 2nd Gen 2760QM (2.40 GHz) 12 GB Memory 750 GB HDD 15.6"" Windows 10 Pro 64-Bit",$412.99,Free Shipping
27,Lenovo,"Refurbished: Lenovo Grade B Laptop X260 Intel Core i7 6th Gen 6600U (2.60 GHz) 8 GB Memory 480 GB SSD 12.5"" Windows 10 Pro 64-bit",$369.99,$2.99 Shipping
28,DELL,"Refurbished: DELL Laptop E4300 Intel Core 2 Duo 2.40 GHz 4 GB Memory 128 GB SSD 13.3"" Windows 10 Pro 64-Bit",$174.99,Free Shipping
29,DELL,"Refurbished: DELL Laptop E6520 Intel Core i7 2.20 GHz 4 GB Memory 500 GB HDD 15.6"" Windows 10 Pro 64-Bit",$349.99,Free Shipping
30,DELL,"Refurbished: DELL Laptop Latitude E6220 Intel Core i5 2nd Gen 2520M (2.50 GHz) 4 GB Memory 128 GB SSD 12.5"" Windows 10 Pro 64-Bit",$251.99,$2.99 Shipping
31,Lenovo,"Refurbished: Lenovo Laptop T420 Intel Core i5 2520M (2.50 GHz) 6 GB Memory 240 GB SSD Intel HD Graphics 3000 14.0"" Windows 10 Home 64-Bit",$290.99,$2.99 Shipping
32,DELL,"Refurbished: DELL Laptop E4310 Intel Core i5 1st Gen 540M (2.53 GHz) 4 GB Memory 250 GB HDD 13.3"" Windows 10 Pro 64-Bit",$223.99,$2.99 Shipping
33,DELL,"Refurbished: DELL Laptop E6520 Intel Core i7 2.20 GHz 4 GB Memory 750 GB HDD 15.6"" Windows 10 Pro 64-Bit",$348.99,Free Shipping
34,DELL,"Refurbished: DELL Laptop E6520 Intel Core i7 2nd Gen 2760QM (2.40 GHz) 16 GB Memory 256 GB SSD 15.6"" Windows 10 Pro 64-Bit",$478.99,$2.99 Shipping
35,DELL,"Refurbished: DELL Laptop Latitude E6220 Intel Core i5 2nd Gen 2520M (2.50 GHz) 16 GB Memory 256 GB SSD 12.5"" Windows 10 Pro 64-Bit",$346.99,Free Shipping
