,brand,model_listing,price,shipping
0,HP,"Refurbished: HP Laptop EliteBook 8470P Intel Core i5 3rd Gen 3210M (2.50 GHz) 12 GB Memory 128 GB SSD 14.0"" Windows 10 Pro 64-Bit",$319.99,Free Shipping
1,HP,"Refurbished: HP Laptop EliteBook 8470P Intel Core i5 3rd Gen 3210M (2.50 GHz) 12 GB Memory 500 GB HDD 14.0"" Windows 10 Home 64-Bit",$303.99,Free Shipping
2,Lenovo,"Refurbished: Refurbished Lenovo ThinkPad T430 14.0"" Intel Core i5-3320M 2.6GHz 4GB DDR3 240GB SSD DVD Windows 10 Professional 64 Bits 1 Year Warranty",$543.99,Free Shipping
3,HP,"Refurbished: HP Laptop EliteBook 8470p Intel Core i5 3rd Gen 3320M (2.60 GHz) 8 GB Memory 240 GB SSD Intel HD Graphics 4000 14.0"" Windows 10 Pro 64-bit",$344.99,$2.99 Shipping
4,HP,"Refurbished: HP Laptop 6570B Intel Core i5 3rd Gen 3320M (2.60 GHz) 4 GB Memory 500 GB HDD Intel HD Graphics 4000 15.6"" Windows 7 Professional 64-Bit",$289.99,$2.99 Shipping
5,HP,"Refurbished: Refurbished HP EliteBook 8470P 14.0"" Intel Core i5-3320M 2.60GHz 4GB DDR3 1 TB DVD Windows 10 Professional 64 Bits 1 Year Warranty",$325.99,$2.99 Shipping
6,Lenovo,"Refurbished: Lenovo Laptop T410 Intel Core i5 2.40 GHz 4 GB Memory 256 GB SSD 14.1"" Windows 10 Pro 64-Bit",$286.99,Free Shipping
7,DELL,Refurbished: DELL A Grade Laptop E7470 Intel 6200U (2.30 GHz) 16 GB Memory 512 SSD 14 Touchscreen Windows 10,$465.99,$2.99 Shipping
8,HP,"Refurbished: HP Laptop 8460P Intel Core i5 2nd Gen 2520M (2.50 GHz) 8 GB Memory 120 GB SSD 14.0"" Windows 7 Professional 64-Bit",$294.99,$2.99 Shipping
9,DELL,"Refurbished: DELL E6520 Notebook Intel Core i7 2.20GHz 8GB DDR3 Memory 500GB HDD Intel HD Graphics 3000 15.5"" Windows 7 Professional 64-Bit",$372.99,$2.99 Shipping
