,brand,model_listing,price,shipping
0,HP,"Refurbished: HP Laptop EliteBook 2560p Intel Core i7 2nd Gen 2620M (2.70 GHz) 4 GB Memory 500 GB HDD Intel HD Graphics 12.5"" Windows 10 Pro",$344.99,$2.99 Shipping
1,Lenovo,"Refurbished: Lenovo Grade A ThinkPad X230 12"", Intel Core i7-3520M 2.90GHz up to 3.60GHz, 8GB DDR3, 240GB SSD, Windows 10 Professional 64 Bit(EN/ES), 1 Year Warranty",$429.99,$2.99 Shipping
2,Lenovo,"Refurbished: Lenovo/T440P/Core i7-4600M 2.9GHz/8GB Ram/128GB SSD/DVD/14""/Win10P64/B GRADE",$314.99,$2.99 Shipping
3,DELL,"Refurbished: DELL Laptop E7440 Intel Core i7 4th Gen 4600U (2.10 GHz) 16 GB Memory 256 GB SSD 14.0"" Windows 10 Pro 64-Bit",$416.99,$2.99 Shipping
4,DELL,"Refurbished: DELL Laptop E6540 Intel Core i7 4th Gen 4800MQ (2.70 GHz) 16 GB Memory 500 GB SSD 15.6"" Windows 10 Pro 64-Bit",$494.99,$2.99 Shipping
5,DELL,"Refurbished: DELL Laptop Latitude E6530 Intel Core i7 3520M (2.90 GHz) 12 GB Memory 750 GB HDD 15.6"" Windows 10 Pro 64-Bit",$418.99,$2.99 Shipping
6,DELL,"Refurbished: DELL Laptop Latitude E5430 Intel Core i5 3rd Gen 3320M (2.60 GHz) 8 GB Memory 1 TB HDD Intel HD Graphics 4000 14.0"" Windows 10 Pro 64-bit",$349.99,$2.99 Shipping
7,DELL,"Refurbished: Refurbished Dell Latitude E6330 13.3"" Intel Core i5-3320M 2.6GHz 4GB DDR3 320GB DVD Windows 10 Professional 64 Bits 1 Year Warranty",$278.99,$2.99 Shipping
8,HP,"Refurbished: HP Grade A Laptop ProBook 640 G2 Intel Core i5 6th Gen 6300U (2.40 GHz) 16 GB Memory 512 GB SSD Intel HD Graphics 520 14.0"" Windows 10 Home 64-bit",$537.99,$2.99 Shipping
9,DELL,Refurbished: Refurbished Dell Latitude E6410 14.1'' Intel Core i5-520M 2.4GHz 4GB DDR3 250GB  DVD W7 Pro 64 Bits,$238.99,$2.99 Shipping
10,HP,"Refurbished: HP Grade A Laptop EliteBook 745 G2 AMD A10-Series A10-7350B (2.10 GHz) 8 GB Memory 256 GB SSD AMD Radeon R6 Series 14.0"" Windows 10 Home 64-bit Multi-language",$381.99,$2.99 Shipping
11,Lenovo,"Refurbished: Lenovo Grade A Laptop ThinkPad T460 Intel Core i5 6th Gen 6300U (2.40 GHz) 16 GB Memory 500 GB HDD Intel HD Graphics 520 14.0"" Windows 10 Home 64-bit Multi-language",$434.99,$2.99 Shipping
12,HP,"Refurbished: HP Grade A EliteBook 2560P 12.0"", Intel Core i7-2620M 2.70GHz up 3.40GHz, 8GB DDR3, 120GB SSD, Windows 10 Professional 64 Bit(EN/ES), 1 Year Warranty",$369.99,$2.99 Shipping
