,item_number,general_category,product_category,page_number,brand,model_specifications,current_promotions,price,shipping,product_links,image_link
0,1TS-000E-0A203,Computer Systems,Laptops / Notebooks,4,Lenovo,"2018 Lenovo ThinkPad T480s Windows 10 Pro Laptop -  i7-8650U, 16GB RAM, 180GB SSD, 14"" IPS FHD (1920x1080) Touch Display w/ NVIDIA MX150 Graphics, Smart Card Reader, Black",,1814.99,0.0,https://www.newegg.com/p/1TS-000E-0A203?Item=9SIA8TK8A12008,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8TK_1_20180727843708741.jpg
1,1TS-000E-0A192,Computer Systems,Laptops / Notebooks,4,Lenovo,"2018 Lenovo ThinkPad T480s Windows 10 Pro Laptop - Intel Core i7-8550U, 16GB RAM, 128GB SSD, 14"" IPS FHD Touch 1920x1080 Display, Fingerprint Reader, Smart Card Reader, 4G LTE WWAN,  Black",,1759.99,0.0,https://www.newegg.com/p/1TS-000E-0A192?Item=9SIA8TK8A11774,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8TK_1_20180727843708741.jpg
2,1TS-000X-00WX7,Computer Systems,Laptops / Notebooks,4,Acer America,"2019 Flagship Acer Predator Helios Gaming Laptop( Intel 6-Core i7-8750H,16GB DDR4 ,256G SSD)|15.6 FHD Widescreen IPS display 144Hz Refresh Rate|NVDIA GeForce GTX 1060 6GB|Backlit Keyboard |Windows 10",,1139.99,0.0,https://www.newegg.com/p/1TS-000X-00WX7?Item=9SIAEYJ8GH1317,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/AEYJ_131877945021144565Wv80FobmAE.jpg
3,1TS-000E-0FSS3,Computer Systems,Laptops / Notebooks,4,Lenovo,"Lenovo ThinkPad T570 Windows 7 Pro - i7-6600U, 16GB RAM, 128GB SSD, 15.6"" IPS FHD (1920x1080) Matte Display, Fingerprint Reader, Black Color",,1704.99,0.0,https://www.newegg.com/p/1TS-000E-0FSS3?Item=9SIA8TKASX0803,//c1.neweggimages.com/ProductImageCompressAll300/A8TK_1_201801051728744162.jpg
4,1TS-000E-07F40,Computer Systems,Laptops / Notebooks,4,Lenovo,"2017 Lenovo ThinkPad X1 Carbon 4G LTE (5th Gen) - Windows 10 Pro - Intel Core i7-7600U, 180GB SSD, 16GB RAM, 14"" WQHD IPS (2560x1440) Display, Fingerprint Reader, (Classic Black)",,1957.99,0.0,https://www.newegg.com/p/1TS-000E-07F40?Item=9SIA8TK6M31135,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8TK_1_20170915238001060.jpg
5,1TS-000E-09AD5,Computer Systems,Laptops / Notebooks,4,Lenovo,"2018 Lenovo ThinkPad T480s Windows 10 Pro Laptop - Intel Core i7-8650U, 16GB RAM, 128GB SSD, 14"" IPS FHD 1920x1080 Matte Display, Fingerprint Reader, 4G LTE WWAN,  Black",,1869.99,0.0,https://www.newegg.com/p/1TS-000E-09AD5?Item=9SIA8TK7ZM6460,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/V0E4_1_20190130807883272.jpg
6,1TS-000E-06VH0,Computer Systems,Laptops / Notebooks,4,Lenovo,"2017 Lenovo ThinkPad X1 Carbon (5th Gen) - Windows 7 Pro - Intel Core i7-7600U, 128GB SSD, 16GB RAM, 14"" WQHD IPS (2560x1440) Display, Fingerprint Reader, (Classic Black)",,1737.99,0.0,https://www.newegg.com/p/1TS-000E-06VH0?Item=9SIA8TK6D86306,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8TK_1_20170915238001060.jpg
7,1TS-000A-07826,Computer Systems,Laptops / Notebooks,4,DELL,"Dell Precision M7530 Laptop, 15.6"" FHD (1920x1080) Non-Touch, Intel Core 8th Gen i7-8850H, 16GB (2X8GB) RAM, 256GB SSD+2TB Hard Drive, NVIDIA Quadro P2000, Windows 10 Pro",,1939.00,0.0,https://www.newegg.com/dell-precision-m7530/p/1TS-000A-07826?Item=9SIAGA5AT79379,//c1.neweggimages.com/ProductImageCompressAll300/AGA5_1_201901161883615243.jpg
8,1TS-000E-07EU0,Computer Systems,Laptops / Notebooks,4,Lenovo,"2017 Lenovo ThinkPad X1 Carbon 4G LTE (5th Gen) - Windows 10 Pro - Intel Core i7-7500U, 256GB SSD, 16GB RAM, 14"" WQHD IPS (2560x1440) Display, Fingerprint Reader, (Classic Black)",,1869.99,0.0,https://www.newegg.com/p/1TS-000E-07EU0?Item=9SIA8TK6M31033,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8TK_1_20170915238001060.jpg
9,1TS-000E-07XW1,Computer Systems,Laptops / Notebooks,4,Lenovo,"Lenovo ThinkPad T470s Windows 10 Pro LTE 4G Laptop - Intel Core i7-7500U, 16GB RAM, 128GB SSD, 14"" IPS WQHD (2560x1440) Matte Display, Fingerprint Reader, Smart Card Reader, Black Color",,1759.99,0.0,https://www.newegg.com/p/1TS-000E-07XW1?Item=9SIA8TK6X36118,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8TK_1_201709071196388703.jpg
10,1TS-000E-07TW1,Computer Systems,Laptops / Notebooks,4,Lenovo,"Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7500U, 16GB RAM, 256GB PCIe NVMe SSD, 14"" IPS WQHD (2560x1440) Matte Display, Fingerprint Reader, Smart Card Reader, Black Color",,1704.99,0.0,https://www.newegg.com/p/1TS-000E-07TW1?Item=9SIA8TK6UR1111,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8TK_1_201709071196388703.jpg
11,1TS-000E-09BE8,Computer Systems,Laptops / Notebooks,4,Lenovo,"2018 Lenovo ThinkPad T480s Windows 10 Pro Laptop - Intel Core i7-8650U, 16GB RAM, 128GB SSD, 14"" IPS FHD (1920x1080) Matte Display, Fingerprint Reader,  Black Color",,1759.99,0.0,https://www.newegg.com/p/1TS-000E-09BE8?Item=9SIA8TK7ZM6793,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/V0E4_1_20190130807883272.jpg
12,1TS-000E-0A361,Computer Systems,Laptops / Notebooks,4,Lenovo,"2018 Lenovo ThinkPad T480s Windows 10 Pro Laptop - i7-8550U, 16GB RAM, 180GB SSD, 14"" IPS WQHD (2560x1440) Matte Display, Fingerprint Reader, Smart Card Reader, 4G LTE WWAN,  Black",,1869.99,0.0,https://www.newegg.com/p/1TS-000E-0A361?Item=9SIA8TK8A12386,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8TK_1_20180727843708741.jpg
13,1TS-000E-0DB44,Computer Systems,Laptops / Notebooks,4,Lenovo,"Lenovo Yoga 730 2-in-1 15.6"" FHD IPS Touchscreen Customized Laptop Intel Core i7-8550U 16GB RAM 256GB SSD Backlit Keyboard Fingerprint Reader Upto 9 Hours Mixed Usage Windows 10 Iron Gray",,1091.30,0.0,https://www.newegg.com/p/1TS-000E-0DB44?Item=9SIAJZD91W1099,//c1.neweggimages.com/ProductImageCompressAll300/AJZD_1_201904071285560225.jpg
