,product_category,brand,model_specifications,current_promotions,price,shipping,product_links,image_link
10,Laptops / Notebooks,Panasonic,"Panasonic Toughbook CF-53, Intel® Core™ i5-4310U, 2.0GHz, Boost up to 3.0 GHz,  Wi-Fi, Bluetooth, Multi DVD Drive, Windows® 10 Pro. 1 Year Warranty.",,1594.99,35.00,https://www.newegg.com/p/1TS-000H-00DX3?Item=9SIAMKKB7U6289,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/AMKKS200323FuaoR.jpg
11,Laptops / Notebooks,HP,"Newest 2020 HP Slim Laptop 14"" Full HD MicroEdge Display 10th Gen Intel 4-Core i5-1035G4 (>i7-8550U) 16GB RAM 256GB SSD Backlit Keyboard Type C Webcam WIN10",,727.00,0.0,https://www.newegg.com/p/1TS-000D-09D57?Item=9SIAMRPB6E7446,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/AMRPS200313PGUb2.jpg
12,Laptops / Notebooks,HP,"HP 14"" Full HD IPS Premium Customized Laptop Intel Core i3-8130U processor 16GB RAM 256GB SSD Backlit Keyboard Upgradable to 16GB RAM 1024GB SSD Windows 10 Silver Only 3.0lb",,549.94,0.0,https://www.newegg.com/p/1TS-000D-04DD9?Item=9SIAJZD9BG3247,//c1.neweggimages.com/ProductImageCompressAll300/AJZD_1_2019061069488849.jpg
13,Laptops / Notebooks,HP,"HP 14 Notebook, 14"" HD Touch Display, Intel Core i3-8145U Upto 3.9GHz, 16GB RAM, 256GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro",,586.68,0.0,https://www.newegg.com/black-hp-14/p/1TS-000D-069A8?Item=9SIAKKBB6M0057,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/AA0S_1_201909191065835726.jpg
14,Laptops / Notebooks,HP,"HP ProBook 440 G6 Notebook, 14"" HD Display, Intel Core i5-8265U Upto 3.9GHz, 16GB RAM, 256GB NVMe SSD + 1TB HDD, HDMI, MicroDP, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",1229.99,0.0,https://www.newegg.com/silver-hp-probook-440-g6/p/1TS-000D-05AW8?Item=9SIAA0S9X30214,//c1.neweggimages.com/ProductImageCompressAll300/AA0S_1_201908081038570268.jpg
15,Laptops / Notebooks,DELL,"2019 Dell Inspiron 5000 2-in-1 14.0"" HD Touchscreen Customized Laptop | 8th Gen Intel Core i3-8145U | 16GB RAM 256GB SSD 2TB HDD | Dual Disk Option | Windows 10 Gray Only 3.8lb",,590.14,0.0,https://www.newegg.com/p/1TS-000A-06R00?Item=9SIAJZDAFZ1437,//c1.neweggimages.com/ProductImageCompressAll300/AJZD_1_201910302002666995.jpg
16,Laptops / Notebooks,HP,Newest HP 14 inch Slim HD Micro-edge Laptop | AMD Ryzen 3 |16GB DDR4|256GB M.2 SSD| Wi-Fi | HDMI | Windows 10 | Gold,,539.99,0.0,https://www.newegg.com/p/1TS-000D-06Z61?Item=9SIAEYJAJ33104,//c1.neweggimages.com/ProductImageCompressAll300/AEYJ_1_20191111947728874.jpg
17,Laptops / Notebooks,Lenovo,"Lenovo ThinkPad T480 Home and Business Laptop (Intel 8th Gen i5-8250U quad-core, 16GB RAM, 256GB SSD, 14"" (1366 x 768) Anti-Glare Display, Fingerprint, Thunderbolt 3, dTPM 2.0, Win 10 Pro)",Free Expedited Shipping,1099.00,0.0,https://www.newegg.com/p/1TS-000E-09E15?Item=9SIA7AB7U18581,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A7AB_1_201808141360893671.jpg
18,Laptops / Notebooks,HP,"HP ProBook 640 G4 Notebook, 14"" FHD Display, Intel Core i7-8650U Upto 4.2GHz, 16GB RAM, 256GB NVMe SSD, HDMI, VGA, DisplayPort via USB-C, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro (6JR72US)","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",1399.99,0.0,https://www.newegg.com/silver-hp-probook-640-g4/p/1TS-000D-088Z4?Item=9SIAA0SAZC2591,//c1.neweggimages.com/ProductImageCompressAll300/AA0S_1_202001301366131256.jpg
19,Laptops / Notebooks,HP,"HP Elitebook 840 G3 Notebook, 14"" FHD Display, Intel Core i5-6300U Upto 3.0GHz, 16GB RAM, 256GB SSD, VGA, Display port, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",999.99,0.0,https://www.newegg.com/gray-hp-elitebook-840-g3/p/1TS-000D-083D5?Item=9SIAA0SAVW9182,//c1.neweggimages.com/ProductImageCompressAll300/AA0S_1_20200107542706615.jpg
20,Laptops / Notebooks,Lenovo,"Lenovo ThinkPad E470 Notebook, 14"" HD Display, Intel Core i5-6200U Upto 2.8GHz, 16GB RAM, 256GB SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",809.99,0.0,https://www.newegg.com/black-lenovo-thinkpad-e470/p/1TS-000E-0H166?Item=9SIAA0SAYC5213,//c1.neweggimages.com/ProductImageCompressAll300/AA0S_1_202001231046051319.jpg
21,Laptops / Notebooks,HP,"HP 14 Notebook, 14"" HD Display, Intel Core i5-1035G1 Upto 3.6GHz, 16GB RAM, 256GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",799.99,0.0,https://www.newegg.com/silver-hp-14/p/1TS-000D-06W50?Item=9SIAEYAAHS3798,//c1.neweggimages.com/ProductImageCompressAll300/AEYA_1_20191107901574359.jpg
22,Laptops / Notebooks,ASUS,"Asus X555QA 15.6"" HD Notebook, AMD Quad-Core A12-9720P Upto 3.6GHz, 16GB RAM, 256GB SSD, VGA, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",599.99,0.0,https://www.newegg.com/black-asus-x555qa-mainstream/p/1TS-001A-00GD2?Item=9SIAEYA91J8231,//c1.neweggimages.com/ProductImageCompressAll300/AEYA_1_201904031193756951.jpg
23,Laptops / Notebooks,Lenovo,"Lenovo ThinkPad T470p 14.0"" IPS FHD Notebook, Intel Quad-Core i5-7300HQ Upto 3.5GHz, 16GB DDR4, 256GB SSD, Mini DisplayPort, HDMI, Docking Connector, Backlit Keyboard, WiFi, Bluetooth, Windows 10 Pro","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",1179.99,0.0,https://www.newegg.com/black-lenovo-thinkpad-t470p-notebook/p/1TS-000E-0C1X4?Item=9SIAA0S8GP6968,//c1.neweggimages.com/ProductImageCompressAll300/AA0S_1_201811302814701.jpg
24,Laptops / Notebooks,HP,"HP 14 Notebook, 14"" HD Display, Intel Core i5-1035G1 Upto 3.6GHz, 16GB RAM, 256GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",769.99,0.0,https://www.newegg.com/champagne-gold-hp-14/p/1TS-000D-07XF5?Item=9SIAA0SAT46139,//c1.neweggimages.com/ProductImageCompressAll300/AA0S_1_201912231509793221.jpg
25,Laptops / Notebooks,HP,"HP 240 G6 14"" HD Notebook, Intel Dual-Core N4000 Upto 2.6GHz, 16GB RAM, 256GB SSD, VGA, HDMI, LAN, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",599.99,0.0,https://www.newegg.com/charcoal-gray-hp-240-g6-mainstream/p/1TS-000D-03NH3?Item=9SIAA0S8WY3043,//c1.neweggimages.com/ProductImageCompressAll300/AA0S_1_201903151967380137.jpg
26,Laptops / Notebooks,HP,"HP Elitebook 840 G3 Business Laptop 14"" Anti-Glare FHD (1920x1080), Intel Core i5-6300U, 16GB DDR4 RAM, 256GB NVMe M.2 SSD, Type-C, HD Webcam, Windows 10 Pro",,799.99,0.0,https://www.newegg.com/p/1TS-000D-078Z8?Item=9SIADG3APG8250,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/ADG3_132192124755854239rIuq4XLxY4.jpg
27,Laptops / Notebooks,HP,"2019 HP Pavilion 14"" IPS FHD Premium Thin & Lightweight Laptop, Intel Quad Core i5-8265U upto 3.9GHz, 16GB RAM, 256GB SSD, Backlit Keyboard, USB-C, WIFI, HDMI, GbE LAN, Windows 10, Warm Gold",,813.99,0.0,https://www.newegg.com/gold-hp-pavilion-14-mainstream/p/1TS-000D-05NM5?Item=9SIAK1EA1D9513,//c1.neweggimages.com/ProductImageCompressAll300/AK1E_1_201908312085389007.jpg
28,Laptops / Notebooks,HP,"2019 HP Pavilion 14"" IPS FHD Premium Thin & Lightweight Laptop, Intel Quad Core i5-8265U upto 3.9GHz, 16GB RAM, 256GB SSD, Backlit Keyboard, USB-C, WIFI, HDMI, GbE LAN, Windows 10, Misty Mauve",,813.99,0.0,https://www.newegg.com/purple-hp-pavilion-14-mainstream/p/1TS-000D-05NK5?Item=9SIAK1EA1D8462,//c1.neweggimages.com/ProductImageCompressAll300/AK1E_1_201908311294395929.jpg
29,Laptops / Notebooks,HP,"HP 14-CF0006DX Home Office Laptop (Intel i3-7100U 2-Core, 16GB RAM, 256GB PCIe SSD, 14"" HD (1366x768), Intel HD 620, Wifi, Bluetooth, Webcam, 2xUSB 3.1, 1xHDMI, SD Card, Win 10 Pro in S-Mode)",,773.38,0.0,https://www.newegg.com/p/1TS-000D-06HB3?Item=9SIAKKBAPN6036,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/V0F3_1_201910091218196365.jpg
30,Laptops / Notebooks,DELL,"Dell Inspiron 3480 14"" i3-8145U Dual Core upto 3.9GHz, 16GB DDR4, 256GB SSD, Intel HD Graphics 620, HDMI, Card Reader, Wi-Fi, Bluetooth, USB 3.1, Windows 10 Pro (Black) HD Notebook Laptop",,529.99,0.0,https://www.newegg.com/black-dell-inspiron-3480/p/1TS-000A-069P7?Item=9SIA65EA7J4843,//c1.neweggimages.com/ProductImageCompressAll300/A65E_1_201909241973466248.jpg
31,Laptops / Notebooks,HP,Newest HP 14 Premium HD Micro-edge Laptop |10Th Intel Quad Core i5-1035G1|16GB DDR4|256GB NVMe SSD+16GB Intel Optane| Wi-Fi 5 (2x2)| Bluetooth | HDMI | Windows 10 Home,,649.99,0.0,https://www.newegg.com/p/1TS-000D-06T45?Item=9SIAEYJAG33042,//c1.neweggimages.com/ProductImageCompressAll300/AEYJ_1_20191102886498743.jpg
32,Laptops / Notebooks,HP,"HP 14"" Full HD IPS Premium Customized Laptop | 10th Gen Intel Core i3-1005G1 up to 3.4 GHz | 16GB RAM 256GB SSD | USB Type-C | Wi-Fi 5 (2x2) | Bluetooth 5.0 | Windows 10 Home | Silver Only 3.2lb",,533.06,0.0,https://www.newegg.com/p/1TS-000D-07807?Item=9SIAJZDAMB2617,//c1.neweggimages.com/ProductImageCompressAll300/AJZD_1_20191121766213943.jpg
33,Laptops / Notebooks,HP,"HP 14"" Thin and Light Customized Laptop Intel Core i3-7100U processor 16GB RAM 256GB SSD Upgradable to 16GB RAM 512GB SSD Windows 10 Silver Only 3.1lb",,474.72,0.0,https://www.newegg.com/p/1TS-000D-04A80?Item=9SIAJZD9AF7683,//c1.neweggimages.com/ProductImageCompressAll300/AJZD_1_20190531660874923.jpg
34,Laptops / Notebooks,Lenovo,"Lenovo ThinkPad X1 Carbon Notebook, 14"" FHD Display, Intel Core i7-8650U Upto 4.2GHz, 16GB RAM, 256GB NVMe SSD, HDMI, Thunderbolt, Wi-Fi, Bluetooth, Windows 10 Pro","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",1569.99,0.0,https://www.newegg.com/black-lenovo-thinkpad-x1-carbon/p/1TS-000E-0J0U5?Item=9SIAA0SB6M7384,//c1.neweggimages.com/ProductImageCompressAll300/AA0S_1_202003171044534424.jpg
35,Laptops / Notebooks,Lenovo,"2020 Lenovo Thinkpad T480 14"" Full HD FHD (1920x1080) Business Laptop (Intel 8th Gen Quad-Core i5-8250U, 16GB DDR4 RAM, 256GB PCIe M.2 SSD) Backlit, Fingerprint, Thunderbolt 3 Type-C, Windows 10 Pro",,1039.99,0.0,https://www.newegg.com/p/1TS-000E-0J1N5?Item=9SIADG3B969372,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/ADG3S200325LQB3C.jpg
