,product_category,brand,model_specifications,current_promotions,price,shipping,product_links,image_link
13,Laptops / Notebooks,Lenovo,"2018 Lenovo ThinkPad T480s Windows 10 Pro Laptop - i7-8550U, 16GB RAM, 256GB PCIe NVMe SSD, 14"" IPS WQHD (2560x1440) Matte Display, Fingerprint Reader, Smart Card Reader, 4G LTE WWAN, Black",,1869.99,0.0,https://www.newegg.com/p/1TS-000E-09ZJ0?Item=9SIA8TK8A11222,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8TK_1_20180727843708741.jpg
14,Laptops / Notebooks,Lenovo,"2018 Lenovo ThinkPad T480s Windows 10 Pro Laptop - Intel Core i7-8650U, 16GB RAM, 256GB SSD, 14"" IPS FHD 1920x1080 Matte Display, Fingerprint Reader, 4G LTE WWAN,  Black",,1869.99,0.0,https://www.newegg.com/p/1TS-000E-09AS9?Item=9SIA8TK7ZM6574,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/V0E4_1_20190130807883272.jpg
15,Laptops / Notebooks,Lenovo,"2018 Lenovo ThinkPad T480s Windows 10 Pro Laptop - Intel Core i5-8250U, 16GB RAM, 256GB SSD, 14"" IPS FHD Touch (1920x1080)  Display, Fingerprint Reader, Smart Card Reader, Black",,1429.99,0.0,https://www.newegg.com/p/1TS-000E-0A1D7?Item=9SIA8TK8A11819,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8TK_1_20180727843708741.jpg
16,Laptops / Notebooks,Lenovo,"2018 Lenovo ThinkPad T480s Windows 10 Pro Laptop - i5-8250U, 16GB RAM, 256GB PCIe NVMe SSD, 14"" IPS WQHD (2560x1440) Matte Display, Fingerprint Reader, Smart Card Reader, 4G LTE WWAN, Black",,1649.99,0.0,https://www.newegg.com/p/1TS-000E-0A264?Item=9SIA8TK8A12069,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8TK_1_20180727843708741.jpg
17,Laptops / Notebooks,Lenovo,"2018 Lenovo ThinkPad T480s Windows 10 Pro Laptop - Intel Core i7-8650U, 16GB RAM, 256GB SSD, 14"" IPS WQHD (2560x1440) Matte Display, Fingerprint Reader, 4G LTE WWAN,  Black",,2419.99,0.0,https://www.newegg.com/p/1TS-000E-09AN3?Item=9SIA8TK7ZM6538,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8TK_1_20180727843708741.jpg
18,Laptops / Notebooks,Lenovo,"2018 Lenovo ThinkPad T480s Windows 10 Pro Laptop - i5-8250U, 16GB RAM, 256GB SSD, 14"" IPS WQHD (2560x1440) Matte Display, Fingerprint Reader, Smart Card Reader,  Black",,1539.99,0.0,https://www.newegg.com/p/1TS-000E-0A1B2?Item=9SIA8TK8A11794,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8TK_1_20180727843708741.jpg
19,Laptops / Notebooks,Lenovo,"2018 Lenovo ThinkPad T480s Windows 10 Pro Laptop - Intel Core i5-8250U, 16GB RAM, 256GB PCIe NVMe SSD, 14"" IPS FHD 1920x1080 Matte Display, Fingerprint Reader, Smart Card Reader, 4G LTE WWAN, Black",,1429.99,0.0,https://www.newegg.com/p/1TS-000E-09ZS3?Item=9SIA8TK8A11285,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/V0E4_1_20190130807883272.jpg
20,Laptops / Notebooks,Lenovo,"2018 Lenovo ThinkPad T480s Windows 10 Pro Laptop - Intel Core i5-8250U, 16GB RAM, 256GB SSD, 14"" IPS FHD 1920x1080 Matte Display, Fingerprint Reader, Smart Card Reader, 4G LTE WWAN,  Black",,1429.99,0.0,https://www.newegg.com/p/1TS-000E-09Y84?Item=9SIA8TK8A10806,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/V0E4_1_20190130807883272.jpg
21,Laptops / Notebooks,Lenovo,"Lenovo ThinkPad T470s Windows 10 Pro LTE 4G Laptop - Intel Core i7-7500U, 16GB RAM, 256GB SSD, 14"" IPS WQHD (2560x1440) Matte Display, Fingerprint Reader, Smart Card Reader, Black Color",,1814.99,0.0,https://www.newegg.com/p/1TS-000E-07Y15?Item=9SIA8TK6X36172,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8TK_1_201709071196388703.jpg
22,Laptops / Notebooks,Lenovo,"2018 Lenovo ThinkPad T480s Windows 10 Pro Laptop - Intel Core i7-8650U, 16GB RAM, 256GB PCIe NVMe SSD, 14"" IPS FHD 1920x1080 Matte Display, Fingerprint Reader, 4G LTE WWAN, Black",,1869.99,0.0,https://www.newegg.com/p/1TS-000E-09AX9?Item=9SIA8TK7ZM6624,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/V0E4_1_20190130807883272.jpg
