,brand,model_listing,price,shipping
0,HP,"Refurbished: HP Laptop EliteBook Folio 9480M Intel Core i7 4th Gen 4600U (2.10 GHz) 8 GB Memory 240 GB SSD Intel HD Graphics 4400 14.0"" Windows 10 Pro 64-bit",$449.99,$2.99 Shipping
1,DELL,"Refurbished: DELL Laptop Latitude E6410 Intel Core i5 1st Gen 520M (2.40 GHz) 4 GB Memory 120 GB SSD Intel HD Graphics 14.1"" Windows 10 Pro",$284.99,$2.99 Shipping
2,HP,"Refurbished: HP Grade A Elitebook Folio 9480M 14.0"" Laptop Intel Core i5 4th Gen 4310U (2.00 GHz) 8 GB DDR3L 512 GB SSD WIFI Windows 10 Home 64-bit (Multi-language)",$389.99,$2.99 Shipping
3,HP,"Refurbished: HP Laptop EliteBook 8470p Intel Core i5 3rd Gen 3320M (2.60 GHz) 8 GB Memory 1 TB HDD 14.0"" Windows 7 Professional 64-bit",$319.99,$2.99 Shipping
4,HP,"Refurbished: Refurbished HP Grade A Elitebook 745G2 14"" Laptop, AMD A10-7350B 2.1 GHz, 8GB Memory, 1T SSD, WIFI, Windows 10 Home 64-bit (Multi-language), 1 Year Warranty",$447.99,$2.99 Shipping
5,HP,"Refurbished: Refurbished HP Grade A Elitebook 745G2 14"" Laptop, AMD A10-7350B 2.1 GHz, 8GB Memory, 480G SSD, WIFI, Windows 10 Home 64-bit (Multi-language), 1 Year Warranty",$374.99,$2.99 Shipping
6,HP,"Refurbished: HP Grade A Laptop ZBook 14 G2 Intel Core i5 5th Gen 5300U (2.30 GHz) 8 GB Memory 240 GB SSD Intel HD Graphics 5500 14.0"" Windows 10 Pro 64-bit",$434.99,$2.99 Shipping
7,HP,"Refurbished: Refurbished HP Grade A ZBOOK 14 G2, 14"" Intel Core i5 5th Gen 5300U (2.3 GHz), 8GB DDR3L, 1TB, Win 10 Pro 64-bit, 1 Year Warranty",$434.99,$2.99 Shipping
8,DELL,"Refurbished: DELL Laptop Latitude E5420 Intel Core i5 2nd Gen 2520M (2.50 GHz) 8 GB Memory 256 GB SSD 14.0"" Windows 10 Pro 64-Bit",$314.99,$3.99 Shipping
9,DELL,"Refurbished: DELL Laptop Latitude E5420 Intel Core i5 2nd Gen 2520M (2.50 GHz) 16 GB Memory 750 GB HDD 14.0"" Windows 10 Pro 64-Bit",$334.99,$3.99 Shipping
10,DELL,"Refurbished: DELL Laptop Latitude E5420 Intel Core i5 2nd Gen 2520M (2.50 GHz) 16 GB Memory 256 GB SSD 14.0"" Windows 10 Pro 64-Bit",$355.99,$3.99 Shipping
11,HP,"Refurbished: HP Laptop EliteBook Folio 9480M Intel Core i5 4th Gen 4310U (2.00 GHz) 8 GB Memory 1 TB HDD Intel HD Graphics 4400 14.0"" Windows 10 Pro 64-bit",$385.99,$2.99 Shipping
12,HP,"Refurbished: HP Laptop EliteBook Folio 9480m Intel Core i7 4th Gen 4600U (2.10 GHz) 8 GB Memory 1 TB HDD Intel HD Graphics 4400 14.0"" Windows 10 Pro 64-bit",$452.99,$2.99 Shipping
13,HP,"Refurbished: HP Laptop EliteBook 8440P Intel Core i5 2.40 GHz 4 GB Memory 120 GB SSD 14.1"" Windows 10 Pro 64-Bit",$228.99,$2.99 Shipping
14,HP,"Refurbished: HP Grade A Probook 640G2 14.0"" Laptop Intel Core i5 6th Gen 6300U (2.40 GHz) 16 GB DDR4 360 GB SSD DVD WIFI Windows 10 Home 64 bits (Multi-language) 1 Year Warranty",$504.99,$2.99 Shipping
15,DELL,"Refurbished: DELL Laptop Latitude E6420 Intel Core i5 2nd Gen 2520M (2.50 GHz) 8 GB Memory 120 GB SSD Intel HD Graphics 3000 14.0"" Windows 10 Pro",$319.99,$2.99 Shipping
16,DELL,Refurbished: DELL Grade B Laptop E5570 Intel Core i5 6440HQ (2.6 GHz) 16 GB Memory 512 GB SSD 15.6 Windows 10,$596.99,$2.99 Shipping
17,HP,"Refurbished: HP Laptop ZBook 15 Intel Core i7 4700MQ (2.40 GHz) 8 GB Memory 240 SSD 15.6"" Windows 10",$483.99,$2.99 Shipping
