,item_number,general_category,product_category,page_number,brand,model_specifications,current_promotions,price,shipping,product_links,image_link
0,1TS-000E-0DJF2,Computer Systems,Laptops / Notebooks,8,Lenovo,"Refurbished: 2019 Lenovo Yoga C930 2-in-1 13.9"" FHD TOUCH i7-8550U 16GB 256GB SSD FPR Gray Windows 10",,1049.00,0.0,https://www.newegg.com/lenovo-yoga-c930/p/1TS-000E-0DJF2?Item=9SIAGA59B56908,//c1.neweggimages.com/ProductImageCompressAll300/V1M2_1_20190517819938069.jpg
1,1TS-000D-064N6,Computer Systems,Laptops / Notebooks,8,HP,"Refurbished: 2019 HP Spectre x360 15.6"" 4K UHD TouchScreen Laptop/Notebook/Tablet Convertible, 8th Gen Hexa Core i7-8750H, 16GB Memory, 256GB SSD, 4GB GTX1050Ti Graphics, WiFi / Bluetooth, W10, Gem-cut, Dark Ash",,1149.35,0.0,https://www.newegg.com/dark-ash-silver-hp-spectre-x360-15t-df000-gaming-entertainment/p/1TS-000D-064N6?Item=9SIADVHA6M0098,//c1.neweggimages.com/ProductImageCompressAll300/ADVH_132132298792673489Ja8PLhYIyA.jpg
2,1TS-000E-0D0M2,Computer Systems,Laptops / Notebooks,8,Lenovo,"Refurbished: Lenovo ThinkPad W541 Mobile Workstation Laptop - Windows 10 Pro, Intel Quad-Core i7-4810MQ, 16GB RAM, 256GB SSD, 15.6"" FHD (1920x1080) Display, NVIDIA Quadro K1100M, AC-WiFi",,1209.99,0.0,https://www.newegg.com/p/1TS-000E-0D0M2?Item=9SIA8TK8U32420,//c1.neweggimages.com/ProductImageCompressAll300/A8TK_1_20171110914335064.jpg
3,2SN-0001-00RD7,Computer Systems,Laptops / Notebooks,8,Apple,Refurbished: Apple A Grade Macbook Pro 15.4-inch (Retina IG) 2.8Ghz Quad Core i7 (Mid 2015) MJLQ2LL/A-BTO2 256 GB SSD 16 GB Memory 2880x1800 Display  Mac OS X v10.12 Sierra Power Adapter Included,,1034.00,0.0,https://www.newegg.com/p/2SN-0001-00RD7?Item=9SIAB6H84C5034,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/AB6H_1_201810041831152292.jpg
4,2SN-0001-00RK3,Computer Systems,Laptops / Notebooks,8,Apple,"Refurbished: Apple 15"" MacBook Pro, Retina, Touch Bar, 2.8GHz Intel Core i7 Quad Core, 16GB RAM, 256GB SSD, Silver, MPTU2LL/A",,1968.00,0.0,https://www.newegg.com/p/2SN-0001-00RK3?Item=9SIA8HF8C57417,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8HF_131848663750425592LoJRfFMcV0.jpg
5,2SN-0001-00RY3,Computer Systems,Laptops / Notebooks,8,Apple,Refurbished: Apple A Grade Macbook Pro 15.4-inch (Retina DG) 2.8Ghz Quad Core i7 (Mid 2015) MJLU2LL/A 256GB SSD 16 GB Memory 2880x1800 Display  Mac OS X v10.12 Sierra Power Adapter Included,,1160.99,0.0,https://www.newegg.com/p/2SN-0001-00RY3?Item=9SIA8HFB7W8032,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/AB6H_1_201810041831152292.jpg
6,2SN-0001-00WY1,Computer Systems,Laptops / Notebooks,8,Apple,"Refurbished: Apple A Grade Macbook Pro 15.4-inch (Retina DG, Space Gray, Touch Bar) 2.8Ghz Quad Core i7 (Mid 2017) MPTR2LL/A 256GB SSD 16GB Memory 2880x1800 Parrallels Dual Boot MacOS/Win 10 Pro Power Adapter Inc",,1587.00,0.0,https://www.newegg.com/p/2SN-0001-00WY1?Item=9SIAB6H8SX5613,//c1.neweggimages.com/ProductImageCompressAll300/AHPX_1_20190111625352676.jpg
7,N82E16834098560,Computer Systems,Laptops / Notebooks,8,Apple,"Refurbished: Apple Grade A Laptop MacBook Pro MJLQ2LL/A Intel Core i7 2.20 GHz 16 GB Memory 256 GB SSD 15.4"" Mac OS X v10.10 Yosemite",,1180.00,0.0,https://www.newegg.com/aluminum-apple-macbook-pro-mjlq2ll-a/p/N82E16834098560?Item=9SIAC8U8ZT7943,//c1.neweggimages.com/ProductImageCompressAll300/34-098-560-S01.jpg
8,1TS-000D-09CG8,Computer Systems,Laptops / Notebooks,8,HP,"Refurbished: 2019 HP Spectre x360 15.6"" OLED 4K UHD TouchScreen Laptop/Notebook/Tablet Convertible, 8th Gen Quad Core i7-8565U, 16GB Memory, 256GB SSD, 2GB MX150 Graphics, W10, Gem-cut, Poseidon Blue",,1099.35,0.0,https://www.newegg.com/poseidon-blue-hp-spectre-x360-15t-df000-gaming-entertainment/p/1TS-000D-09CG8?Item=9SIADVHB6A2720,//c1.neweggimages.com/ProductImageCompressAll300/ADVHS200309TxB22.jpg
9,2SN-0001-00RX3,Computer Systems,Laptops / Notebooks,8,Apple,Refurbished: Apple A Grade Macbook Pro 15.4-inch (Retina IG) 2.2 GHz Quad Core i7 (Mid 2015) MJLQ2LL/A 256 GB SSD 16 GB Memory 2880 x 1800 Display Mac OS X v10.12 Sierra Power Adapter Included,,1189.00,0.0,https://www.newegg.com/silver-apple-macbook-pro-mjlq2ll-a/p/2SN-0001-00RX3?Item=9SIAC8U8ZT7946,//c1.neweggimages.com/ProductImageCompressAll300/AB6H_1_201810041831152292.jpg
10,1TS-000E-078R3,Computer Systems,Laptops / Notebooks,8,Lenovo,"Refurbished: [GRADE-A] Lenovo ThinkPad W550s - Windows 10 Pro - Mobile Workstation - Intel Core i7-5600U, 16GB RAM, 250GB SSD, NVIDIA Quadro K620M, 15.6"" 3K (2880x1620) Display, Fingerprint Reader",,1099.99,0.0,https://www.newegg.com/p/1TS-000E-078R3?Item=9SIA8TK6J60629,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8TK_1_201710301961197418.jpg
11,1TS-000E-0D0M0,Computer Systems,Laptops / Notebooks,8,Lenovo,"Refurbished: Lenovo ThinkPad W541 Mobile Workstation Laptop - Windows 8.1 Pro, Intel Quad-Core i7-4810MQ, 16GB RAM, 256GB SSD, 15.6"" FHD (1920x1080) Display, NVIDIA Quadro K1100M, AC-WiFi",,1209.99,0.0,https://www.newegg.com/p/1TS-000E-0D0M0?Item=9SIA8TK8U32417,//c1.neweggimages.com/ProductImageCompressAll300/A8TK_1_20171110914335064.jpg
12,1TS-000E-0D0M1,Computer Systems,Laptops / Notebooks,8,Lenovo,"Refurbished: Lenovo ThinkPad W541 Mobile Workstation Laptop - Windows 7 Pro, Intel Quad-Core i7-4810MQ, 16GB RAM, 256GB SSD, 15.6"" FHD (1920x1080) Display, NVIDIA Quadro K1100M, AC-WiFi",,1209.99,0.0,https://www.newegg.com/p/1TS-000E-0D0M1?Item=9SIA8TK8U32419,//c1.neweggimages.com/ProductImageCompressAll300/A8TK_1_20171110914335064.jpg
13,1TS-000E-078E4,Computer Systems,Laptops / Notebooks,8,Lenovo,"Refurbished: [GRADE-A] Lenovo ThinkPad W550s - Windows 8.1 Pro - Mobile Workstation - Intel Core i7-5600U, 16GB RAM, 250GB SSD, NVIDIA Quadro K620M, 15.6"" 3K (2880x1620) Touchscreen, Fingerprint Reader",,1044.99,0.0,https://www.newegg.com/p/1TS-000E-078E4?Item=9SIA8TK6J60466,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8TK_1_201710301961197418.jpg
14,2SN-0001-00RD3,Computer Systems,Laptops / Notebooks,8,Apple,Refurbished: Apple A Grade Macbook Pro 15.4-inch (Retina DG) 2.5Ghz Quad Core i7 (Mid 2015) MJLT2LL/A 256 GB SSD 16 GB Memory 2880x1800 Display macOS Sierra Power Adapter Included,,1219.00,0.0,https://www.newegg.com/silver-apple-macbook-pro-a1398/p/2SN-0001-00RD3?Item=9SIA8HFA1P2036,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/AB6H_1_201810041702727327.jpg
15,2SN-0001-00WY2,Computer Systems,Laptops / Notebooks,8,Apple,"Refurbished: Apple A Grade Macbook Pro 15.4-inch (Retina DG, Silver, Touch Bar) 2.8Ghz Quad Core i7 (Mid 2017) MPTU2LL/A 256GB SSD 16GB Memory 2880x1800 Parrallels Dual Boot MacOS/Win 10 Pro Power Adapter Included",,1587.00,0.0,https://www.newegg.com/p/2SN-0001-00WY2?Item=9SIAB6H8SX5615,//c1.neweggimages.com/ProductImageCompressAll300/AB6H_1_201901112020601309.jpg
16,2SN-0001-00RT2,Computer Systems,Laptops / Notebooks,8,Apple,Refurbished: Apple A Grade Macbook Pro 15.4-inch (Retina DG) 2.8Ghz Quad Core i7 (Mid 2015) MJLU2LL/A 128GB SSD 16 GB Memory 2880x1800 Display  Mac OS X v10.12 Sierra Power Adapter Included,,1599.00,0.0,https://www.newegg.com/p/2SN-0001-00RT2?Item=9SIAC8U9HE9806,//c1.neweggimages.com/ProductImageCompressAll300/AB6H_1_201810041831152292.jpg
17,2SN-0001-00X82,Computer Systems,Laptops / Notebooks,8,Apple,Refurbished: Apple A Grade Macbook Pro 15.4-inch (Retina IG) 2.8Ghz Quad Core i7 (Mid 2015) MJLQ2LL/A-BTO2 128GB SSD 16 GB Memory 2880x1800 Display Parrallels Dual Boot MacOS/Win 10 Pro Power Adapter Included,,1223.00,0.0,https://www.newegg.com/p/2SN-0001-00X82?Item=9SIAB6H8SX6534,//c1.neweggimages.com/ProductImageCompressAll300/AB6H_1_201902011831152292.jpg
18,2SN-0001-00W56,Computer Systems,Laptops / Notebooks,8,Apple,Refurbished: Apple A Grade Macbook Pro 15.4-inch (Retina DG) 2.5Ghz Quad Core i7 (Mid 2014) MGXC2LL/A 256GB SSD 16 GB Memory 2880x1800 Display Parrallels Dual Boot MacOS/Win 10 Pro Power Adapter Included,,1099.99,0.0,https://www.newegg.com/silver-apple-macbook-pro-a1398/p/2SN-0001-00W56?Item=9SIA2009C95485,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/AB6H_1_20181004629123480.jpg
19,2SN-0001-00RC7,Computer Systems,Laptops / Notebooks,8,Apple,Refurbished: Apple A Grade Macbook Pro 15.4-inch (Retina DG) 2.8Ghz Quad Core i7 (Mid 2015) MJLU2LL/A 256 GB SSD 16 GB Memory 2880x1800 Display  Mac OS X v10.12 Sierra Power Adapter Included,,1599.00,0.0,https://www.newegg.com/p/2SN-0001-00RC7?Item=9SIA8HFB7W8031,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/AB6H_1_201810041831152292.jpg
20,2SN-0001-00XE7,Computer Systems,Laptops / Notebooks,8,Apple,"Refurbished: Apple A Grade Macbook Pro 15.4-inch (Retina DG, Space Gray, Touch Bar) 3.1Ghz Quad Core i7 (Mid 2017) MPTT2LL/A-BTO 128GB SSD 16GB RAM 2880x1800 Parrallels Dual Boot MacOS/Win 10 Pro Power Adapter Inc",,1882.00,0.0,https://www.newegg.com/p/2SN-0001-00XE7?Item=9SIAB6H8SX6624,//c1.neweggimages.com/ProductImageCompressAll300/AHPX_1_20190111625352676.jpg
21,2SN-0001-00WW1,Computer Systems,Laptops / Notebooks,8,Apple,"Refurbished: Apple A Grade Macbook Pro 15.4-inch (Retina DG, Space Gray, Touch Bar) 2.7Ghz Quad Core i7 (Late 2016) MLH42LL/A 128GB SSD 16GB Memory 2880x1800 Parrallels Dual Boot MacOS/Win 10 Pro Power Adapter Inc",,1563.00,0.0,https://www.newegg.com/p/2SN-0001-00WW1?Item=9SIAB6H8SX5548,//c1.neweggimages.com/ProductImageCompressAll300/AB6H_1_20190111888895738.jpg
22,2SN-0001-00UP7,Computer Systems,Laptops / Notebooks,8,Apple,"Refurbished: Apple A Grade Macbook Pro 15.4-inch (Retina DG, Space Gray, Touch Bar) 2.6Ghz Quad Core i7 (Late 2016) MLH32LL/A 128GB SSD 16GB Memory 2880x1800 Display Mac OS Sierra Power Adapter Included",,1232.00,0.0,https://www.newegg.com/p/2SN-0001-00UP7?Item=9SIAB6H8PH1909,//c1.neweggimages.com/ProductImageCompressAll300/AB6H_1_20190111888895738.jpg
23,2SN-0001-00X53,Computer Systems,Laptops / Notebooks,8,Apple,Refurbished: Apple A Grade Macbook Pro 15.4-inch (Retina IG) 2.5Ghz Quad Core i7 (Mid 2014) MGXC2LL/A-BTO 128GB SSD 16 GB Memory 2880x1800 Display Parrallels Dual Boot MacOS/Win 10 Pro Power Adapter Included,,1099.99,0.0,https://www.newegg.com/p/2SN-0001-00X53?Item=9SIA2009C94679,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/AB6H_1_20181004629123480.jpg
24,2SN-0001-00W50,Computer Systems,Laptops / Notebooks,8,Apple,Refurbished: Apple A Grade Macbook Pro 15.4-inch (Retina DG) 2.5Ghz Quad Core i7 (Mid 2014) MGXC2LL/A 128GB SSD 16 GB Memory 2880x1800 Display Parrallels Dual Boot MacOS/Win 10 Pro Power Adapter Included,,1099.99,0.0,https://www.newegg.com/silver-apple-macbook-pro-a1398/p/2SN-0001-00W50?Item=9SIA2009C95352,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/AB6H_1_20181004629123480.jpg
