,brand,model_listing,price,shipping
0,DELL,"Refurbished: DELL Grade A Laptop E5470 Intel Core i5 6th Gen 6200U (2.30 GHz) 16 GB Memory 1 TB SSD 14.0"" Windows 10 Pro",$509.99,$2.99 Shipping
1,DELL,"Refurbished: DELL Grade A Laptop E7250 Intel Core i5 5th Gen 5300U (2.30 GHz) 8 GB Memory 120 GB SSD 12.5"" Windows 10 Pro 64-Bit",$302.99,$2.99 Shipping
2,DELL,"Refurbished: DELL Grade A Laptop 7480 Intel Core i7 7th Gen 7600U (2.80 GHz) 16 GB Memory 1 TB SSD 14.0"" Windows 10 Pro",$639.99,$2.99 Shipping
3,DELL,"Refurbished: DELL Grade B Laptop 7370 Intel Core M5 6Y57 (1.10 GHz) 8 GB Memory 256 GB SSD 13.3"" Windows 10 Pro",$358.99,$3.99 Shipping
4,DELL,"Refurbished: DELL A Grade Laptop 7280 Intel Core i7 7th Gen 7600U (2.80 GHz) 16 GB Memory 512 GB SSD 12.5"" Windows 10 Pro 64-Bit",$539.99,$2.99 Shipping
5,HP,"Refurbished: HP Grade A Laptop EliteBook 840 G3 Intel Core i7 6th Gen 6500U (2.50 GHz) 8 GB Memory 256 GB SSD Intel HD Graphics 520 14.0"" Windows 10 Pro 64-bit",$599.99,$2.99 Shipping
6,DELL,Refurbished: DELL A Grade Laptop E5570 Intel 6100U (2.3GHz) 16 GB Memory 512 SSD 15.6 Touchscreen Windows 10,$487.99,$2.99 Shipping
7,DELL,"Refurbished: Refurbished A GRADE Dell E5250 Core i5-5300U 2.3GHz, 8GB, 512GB SSD, 12.5"", HD, Win10P64",$328.99,$2.99 Shipping
8,Lenovo,"Refurbished: Refurbished A GRADE Lenovo T460S Core i5-6300U 2.4GHz, 12GB, 1TB M.2-NVMe, 14"", FHD, Win 10 PRO 64bit, CAM",$517.99,$2.99 Shipping
9,DELL,"Refurbished: DELL Grade B Laptop E5250 Intel Core i5 5th Gen 5200U (2.20 GHz) 8 GB Memory 320 GB HDD 12.5"" Windows 10 Pro 64-Bit",$215.99,$2.99 Shipping
10,DELL,"Refurbished: Refurbished A GRADE Dell 7280 Core i7-7600U 2.8GHz, 16GB Ram, 512GB M.2-NVMe, 12.5"", FHD, Win 10 PRO 64bit, CAM, TOUCH",$559.99,$2.99 Shipping
11,Apple,"Refurbished: Apple MacBook Pro ME662LL/A Intel Core i5-3230M X2 2.6GHz 8GB 256GB, Silver (Certified Refurbished)",$684.99,$2.99 Shipping
12,Microsoft,"Refurbished: Microsoft Laptop Surface Laptop 2 LUK-00005 Intel Core i7 8th Gen 8650U (1.90 GHz) 8 GB Memory 256 GB SSD Intel UHD Graphics 620 13.5"" Touchscreen Windows 10 Home 64-bit",$971.99,$2.99 Shipping
13,Apple,"Refurbished: Apple Laptop MJLT2LL/A-R Intel Core i7 2.50 GHz 16 GB Memory 512 GB SSD AMD Radeon R9 M370X 15.4"" Retina Mac OS X v10.10 Yosemite",$929.99,$2.99 Shipping
14,HP,"Refurbished: Refurbished A GRADE HP ZBook 15 G3 Xeon E3-1505M V5 2.8GHz, 32GB, 1TB SSD, 15.6"", FHD, Win 10 PRO 64bit, CAM, NVIDIA Quadro M1000M",$769.99,$2.99 Shipping
