,item_number,general_category,product_category,page_number,brand,model_specifications,current_promotions,price,shipping,product_links,image_link
0,1TS-000D-045N5,Computer Systems,Laptops / Notebooks,17,HP,"HP ProBook 645 G4 Notebook, 14"" HD, AMD Quad-Core Ryzen 7 2700U Upto 3.8GHz, 16GB RAM, 1TB SSD, Radeon RX Vega 10, VGA, HDMI, Card Reader, Backlit Keyboard, Wi-Fi, BT, Windows 10 Pro",Free Expedited Shipping,1189.99,0.0,https://www.newegg.com/natural-silver-hp-probook-645-g4-standard/p/1TS-000D-045N5,//c1.neweggimages.com/ProductImageCompressAll300/V112_1_201905162053000545.jpg
1,1TS-000M-006E5,Computer Systems,Laptops / Notebooks,17,Apple,"Refurbished: Apple MacBook Pro 15.4"" Retina True Tone Laptop (Touch Bar, 8th Gen 6-Core Intel Core i9 2.90GHz, 16GB RAM, 1TB SSD, AMD Radeon Pro 560X 4GB) - A1990 BTO/CTO (Mid 2018)",,1899.00,0.0,https://www.newegg.com/p/1TS-000M-006E5,//c1.neweggimages.com/ProductImageCompressAll300/A9CR_1_201911061934158806.jpg
2,2SN-0001-012J6,Computer Systems,Laptops / Notebooks,17,Apple,"Refurbished: Apple MacBook Pro 15.4"" Retina True Tone Laptop (Touch Bar, 8th Gen 6-Core Intel Core i9 2.90GHz, 32GB RAM, 4TB SSD, AMD Radeon Pro 560X 4GB) - A1990 (Mid 2018)",,2499.00,0.0,https://www.newegg.com/p/2SN-0001-012J6,//c1.neweggimages.com/ProductImageCompressAll300/A9CR_1_201911061934158806.jpg
3,1TS-000A-06798,Computer Systems,Laptops / Notebooks,17,DELL,Refurbished: Alienware M17 i9-8950HK 16GB 1TB SSHD +512GB SSD 17.3 UHD 4K NVIDIA RTX 2080 SLV,,2759.99,0.0,https://www.newegg.com/silver-alienware-m17/p/1TS-000A-06798,//c1.neweggimages.com/ProductImageCompressAll300/ACYB_1_20190917200597925.jpg
4,1TS-000A-06794,Computer Systems,Laptops / Notebooks,17,DELL,Refurbished: Alienware M17 i9-8950HK 16GB 1TB SSHD +512GB SSD 17.3 UHD 4K NVIDIA RTX 2080 Red,,2799.99,0.0,https://www.newegg.com/red-alienware-m17/p/1TS-000A-06794,//c1.neweggimages.com/ProductImageCompressAll300/ACYB_1_20190917200597925.jpg
5,1TS-000A-03M56,Computer Systems,Laptops / Notebooks,17,DELL,Refurbished: Dell XPS 15 9570 i9-8950HK 32GB 1TB SSD UHD 4K Touch GTX 1050 Ti Fingerprint PRO,,2939.99,0.0,https://www.newegg.com/silver-dell-xps-15-9570/p/1TS-000A-03M56,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/ACYB_1_20180930243653589.jpg
6,1TS-000A-067U1,Computer Systems,Laptops / Notebooks,17,DELL,Refurbished: DELL PRECISION 17 7730 i9-8950HK 16GB 1TB PCIe SSD 17.3 HD+ NVIDIA Quadro P3200,,2239.99,0.0,https://www.newegg.com/black-dell-precision-7730/p/1TS-000A-067U1,//c1.neweggimages.com/ProductImageCompressAll300/V0KK_1_201902121190866245.jpg
7,1TS-000A-09W76,Computer Systems,Laptops / Notebooks,17,DELL,"Refurbished: Dell Precision 15 5540 i9-9980HK 32GB 1TB SSD 15.6"" FHD NVIDIA T2000 Silver PRO",,2313.99,0.0,https://www.newegg.com/silver-dell-precision-15-5540/p/1TS-000A-09W76,//c1.neweggimages.com/ProductImageCompressAll300/V1A4_1_202003042119327407.jpg
8,1TS-000A-09W66,Computer Systems,Laptops / Notebooks,17,DELL,"Refurbished: Dell Precision 15 5540 i9-9880H 64GB 512GB SSD 15.6"" FHD NVIDIA T2000 Gray 10PRO",,2405.99,0.0,https://www.newegg.com/gray-dell-precision-15-5540/p/1TS-000A-09W66,//c1.neweggimages.com/ProductImageCompressAll300/V1A4_1_202003042119327407.jpg
9,1TS-000A-09W61,Computer Systems,Laptops / Notebooks,17,DELL,"Refurbished: Dell Precision 15 5540 i9-9980HK 64GB 512GB SSD 15.6"" FHD T2000 IR Webcam Fingerprint Reader Gray 10PRO",,2517.99,0.0,https://www.newegg.com/gray-dell-precision-15-5540/p/1TS-000A-09W61,//c1.neweggimages.com/ProductImageCompressAll300/V1A4_1_202003042119327407.jpg
10,1TS-000A-09W64,Computer Systems,Laptops / Notebooks,17,DELL,"Refurbished: Dell Precision 15 5540 i9-9980HK 32GB 2TB SSD 15.6"" UHD 4K Touch T2000 Silver PR",,3109.99,0.0,https://www.newegg.com/silver-dell-precision-15-5540/p/1TS-000A-09W64,//c1.neweggimages.com/ProductImageCompressAll300/V1A4_1_202003042119327407.jpg
