,item_number,general_category,product_category,page_number,brand,model_specifications,current_promotions,price,shipping,product_links,image_link
0,1TS-000A-08JN9,Computer Systems,Laptops / Notebooks,23,DELL,"Dell Inspiron 5000 Series 15.6"" Customized Laptop | AMD Ryzen 7 2700U Quad-Core | 32GB RAM 1024GB SSD | Full HD | Radeon Vega 10 Graphics | Windows 10 Home Silver",OUT OF STOCK,1013.82,0.0,https://www.newegg.com/p/1TS-000A-08JN9,//c1.neweggimages.com/ProductImageCompressAll300/AJZD_1_20200121335570724.jpg
1,1TS-000E-0HZS5,Computer Systems,Laptops / Notebooks,23,Lenovo,"Lenovo ThinkPad E595 Notebook, 15.6"" FHD Display, AMD Ryzen 7 3700U, 32GB RAM, 512GB NVMe SSD, Vega 10, HDMI, Card Reader, Wi-Fi, BT, Windows 10 Pro",OUT OF STOCK,1159.99,0.0,https://www.newegg.com/black-lenovo-thinkpad-e595/p/1TS-000E-0HZS5,//c1.neweggimages.com/ProductImageCompressAll300/AA0S_1_202003131651325292.jpg
2,1TS-000A-08JJ8,Computer Systems,Laptops / Notebooks,23,DELL,"Dell Inspiron 5000 Series 15.6"" Customized Laptop | AMD Ryzen 7 2700U Quad-Core | 16GB RAM 512GB SSD 2TB HDD | Full HD | Radeon Vega 10 Graphics | Windows 10 Home Silver",OUT OF STOCK,844.85,0.0,https://www.newegg.com/p/1TS-000A-08JJ8,//c1.neweggimages.com/ProductImageCompressAll300/AJZD_1_20200121335570724.jpg
3,1TS-000A-08JJ1,Computer Systems,Laptops / Notebooks,23,DELL,"Dell Inspiron 5000 Series 15.6"" Customized Laptop | AMD Ryzen 7 2700U Quad-Core | 16GB RAM 512GB SSD 500GB HDD | Full HD | Radeon Vega 10 Graphics | Windows 10 Home Silver",OUT OF STOCK,791.09,0.0,https://www.newegg.com/p/1TS-000A-08JJ1,//c1.neweggimages.com/ProductImageCompressAll300/AJZD_1_20200121335570724.jpg
4,1TS-000D-08421,Computer Systems,Laptops / Notebooks,23,HP,"HP ProBook 455R G6 15.6"" Notebook - 1920 x 1080 - Ryzen 7 37 + Office 365 Bundle",OUT OF STOCK,819.98,0.0,https://www.newegg.com/p/1TS-000D-08421,//c1.neweggimages.com/ProductImageCompressAll300/A24G_1_20200108647336637.jpg
5,1TS-000A-08JK3,Computer Systems,Laptops / Notebooks,23,DELL,"Dell Inspiron 5000 Series 15.6"" Customized Laptop | AMD Ryzen 7 2700U Quad-Core | 16GB RAM 1024GB SSD 1TB HDD | Full HD | Radeon Vega 10 Graphics | Windows 10 Home Silver",OUT OF STOCK,906.30,0.0,https://www.newegg.com/p/1TS-000A-08JK3,//c1.neweggimages.com/ProductImageCompressAll300/AJZD_1_20200121335570724.jpg
6,1TS-000A-08JN5,Computer Systems,Laptops / Notebooks,23,DELL,"Dell Inspiron 5000 Series 15.6"" Customized Laptop | AMD Ryzen 7 2700U Quad-Core | 32GB RAM 512GB SSD 2TB HDD | Full HD | Radeon Vega 10 Graphics | Windows 10 Home Silver",OUT OF STOCK,998.46,0.0,https://www.newegg.com/p/1TS-000A-08JN5,//c1.neweggimages.com/ProductImageCompressAll300/AJZD_1_20200121335570724.jpg
7,1TS-000A-08JR1,Computer Systems,Laptops / Notebooks,23,DELL,"Dell Inspiron 5000 Series 15.6"" Customized Laptop | AMD Ryzen 7 2700U Quad-Core | 32GB RAM 1024GB SSD 2TB HDD | Full HD | Radeon Vega 10 Graphics | Windows 10 Home Silver",OUT OF STOCK,1090.63,0.0,https://www.newegg.com/p/1TS-000A-08JR1,//c1.neweggimages.com/ProductImageCompressAll300/AJZD_1_20200121335570724.jpg
8,1TS-000E-0HZT1,Computer Systems,Laptops / Notebooks,23,Lenovo,"Lenovo ThinkPad E595 Notebook, 15.6"" FHD Display, AMD Ryzen 7 3700U, 32GB RAM, 256GB NVMe SSD + 1TB HDD, Vega 10, HDMI, Card Reader, Wi-Fi, BT, Windows 10 Pro",OUT OF STOCK,1159.99,0.0,https://www.newegg.com/black-lenovo-thinkpad-e595/p/1TS-000E-0HZT1,//c1.neweggimages.com/ProductImageCompressAll300/AA0S_1_202003131392974367.jpg
9,1TS-000A-08JJ4,Computer Systems,Laptops / Notebooks,23,DELL,"Dell Inspiron 5000 Series 15.6"" Customized Laptop | AMD Ryzen 7 2700U Quad-Core | 16GB RAM 512GB SSD 1TB HDD | Full HD | Radeon Vega 10 Graphics | Windows 10 Home Silver",OUT OF STOCK,814.13,0.0,https://www.newegg.com/p/1TS-000A-08JJ4,//c1.neweggimages.com/ProductImageCompressAll300/AJZD_1_20200121335570724.jpg
