,item_number,general_category,product_category,page_number,brand,model_specifications,current_promotions,price,shipping,product_links,image_link
0,1TS-0016-00NV5,Computer Systems,Laptops / Notebooks,7,MSI,"MSI ALPHA 15 A3DD-003 Gaming and Business Laptop (AMD Ryzen 7 3750H 4-Core, 16GB RAM, 512GB m.2 SATA SSD + 2TB  HDD, 15.6"" Full HD (1920x1080), AMD Radeon RX5500M, Wifi, Bluetooth, Win 10 Home)",,1738.80,0.0,https://www.newegg.com/p/1TS-0016-00NV5,//c1.neweggimages.com/ProductImageCompressAll300/A7AB_1_20191104190185842.jpg
1,1TS-0016-00NV6,Computer Systems,Laptops / Notebooks,7,MSI,"MSI ALPHA 15 A3DD-003 Gaming and Business Laptop (AMD Ryzen 7 3750H 4-Core, 64GB RAM, 512GB m.2 SATA SSD + 2TB  HDD, 15.6"" Full HD (1920x1080), AMD Radeon RX5500M, Wifi, Bluetooth, Win 10 Home)",,2218.80,0.0,https://www.newegg.com/p/1TS-0016-00NV6,//c1.neweggimages.com/ProductImageCompressAll300/A7AB_1_20191104190185842.jpg
2,1TS-0016-00NW4,Computer Systems,Laptops / Notebooks,7,MSI,"MSI ALPHA 15 A3DD-003 Gaming and Business Laptop (AMD Ryzen 7 3750H 4-Core, 64GB RAM, 1TB m.2 SATA SSD + 2TB  HDD, 15.6"" Full HD (1920x1080), AMD Radeon RX5500M, Wifi, Bluetooth, Webcam, Win 10 Home)",,2278.80,0.0,https://www.newegg.com/p/1TS-0016-00NW4,//c1.neweggimages.com/ProductImageCompressAll300/A7AB_1_20191104190185842.jpg
3,1TS-0016-00NT6,Computer Systems,Laptops / Notebooks,7,MSI,"MSI ALPHA 15 A3DD-003 Gaming and Business Laptop (AMD Ryzen 7 3750H 4-Core, 32GB RAM, 4TB  SATA SSD, 15.6"" Full HD (1920x1080), AMD Radeon RX5500M, Wifi, Bluetooth, Webcam, 3xUSB 3.2, Win 10 Pro)",,2878.80,0.0,https://www.newegg.com/p/1TS-0016-00NT6,//c1.neweggimages.com/ProductImageCompressAll300/A7AB_1_20191104190185842.jpg
4,1TS-0016-00NY4,Computer Systems,Laptops / Notebooks,7,MSI,"MSI ALPHA 15 A3DD-003 Gaming and Business Laptop (AMD Ryzen 7 3750H 4-Core, 64GB RAM, 2TB m.2 SATA SSD + 1TB  HDD, 15.6"" Full HD (1920x1080), AMD Radeon RX5500M, Wifi, Bluetooth, Webcam, Win 10 Pro)",,2710.80,0.0,https://www.newegg.com/p/1TS-0016-00NY4,//c1.neweggimages.com/ProductImageCompressAll300/A7AB_1_20191104190185842.jpg
5,1TS-0016-00NV0,Computer Systems,Laptops / Notebooks,7,MSI,"MSI ALPHA 15 A3DD-003 Gaming and Business Laptop (AMD Ryzen 7 3750H 4-Core, 32GB RAM, 512GB m.2 SATA SSD + 1TB  HDD, 15.6"" Full HD (1920x1080), AMD Radeon RX5500M, Wifi, Bluetooth, Webcam, Win 10 Pro)",,2110.80,0.0,https://www.newegg.com/p/1TS-0016-00NV0,//c1.neweggimages.com/ProductImageCompressAll300/A7AB_1_20191104190185842.jpg
6,1TS-0016-00NU1,Computer Systems,Laptops / Notebooks,7,MSI,"MSI ALPHA 15 A3DD-003 Gaming and Business Laptop (AMD Ryzen 7 3750H 4-Core, 32GB RAM, 1TB  SATA SSD, 15.6"" Full HD (1920x1080), AMD Radeon RX5500M, Wifi, Bluetooth, Webcam, 3xUSB 3.2, Win 10 Home)",,1918.80,0.0,https://www.newegg.com/p/1TS-0016-00NU1,//c1.neweggimages.com/ProductImageCompressAll300/A7AB_1_20191104190185842.jpg
7,1TS-0016-00NW6,Computer Systems,Laptops / Notebooks,7,MSI,"MSI ALPHA 15 A3DD-003 Gaming and Business Laptop (AMD Ryzen 7 3750H 4-Core, 16GB RAM, 2TB m.2 SATA SSD + 1TB  HDD, 15.6"" Full HD (1920x1080), AMD Radeon RX5500M, Wifi, Bluetooth, Webcam, Win 10 Home)",,2050.80,0.0,https://www.newegg.com/p/1TS-0016-00NW6,//c1.neweggimages.com/ProductImageCompressAll300/A7AB_1_20191104190185842.jpg
8,1TS-0016-00NV1,Computer Systems,Laptops / Notebooks,7,MSI,"MSI ALPHA 15 A3DD-003 Gaming and Business Laptop (AMD Ryzen 7 3750H 4-Core, 64GB RAM, 512GB m.2 SATA SSD + 1TB  HDD, 15.6"" Full HD (1920x1080), AMD Radeon RX5500M, Wifi, Bluetooth, Win 10 Home)",,2170.80,0.0,https://www.newegg.com/p/1TS-0016-00NV1,//c1.neweggimages.com/ProductImageCompressAll300/A7AB_1_20191104190185842.jpg
9,1TS-0016-00NX2,Computer Systems,Laptops / Notebooks,7,MSI,"MSI ALPHA 15 A3DD-003 Gaming and Business Laptop (AMD Ryzen 7 3750H 4-Core, 16GB RAM, 4TB  SATA SSD, 15.6"" Full HD (1920x1080), AMD Radeon RX5500M, Wifi, Bluetooth, Webcam, 3xUSB 3.2, Win 10 Pro)",,2638.80,0.0,https://www.newegg.com/p/1TS-0016-00NX2,//c1.neweggimages.com/ProductImageCompressAll300/A7AB_1_20191104190185842.jpg
