,item_number,general_category,product_category,page_number,brand,model_specifications,current_promotions,price,shipping,product_links,image_link
0,1TS-001A-00J38,Computer Systems,Laptops / Notebooks,11,ASUS,"ASUS TUF TUF705DU-PB74 Gaming and Entertainment Laptop (AMD Ryzen 7 3750H 4-Core, 32GB RAM, 2TB  SATA SSD, 17.3"" Full HD (1920x1080), NVIDIA GTX 1660 Ti, Wifi, Bluetooth, Webcam, Win 10 Pro)",,2519.99,0.0,https://www.newegg.com/p/1TS-001A-00J38,//c1.neweggimages.com/ProductImageCompressAll300/V0F3_1_201905191798296115.jpg
1,1TS-001A-00J24,Computer Systems,Laptops / Notebooks,11,ASUS,"ASUS TUF TUF705DU-PB74 Gaming and Entertainment Laptop (AMD Ryzen 7 3750H 4-Core, 32GB RAM, 512GB  SATA SSD, 17.3"" Full HD (1920x1080), NVIDIA GTX 1660 Ti, Wifi, Bluetooth, Webcam, Win 10 Home)",Free Expedited Shipping,2039.99,0.0,https://www.newegg.com/p/1TS-001A-00J24,//c1.neweggimages.com/ProductImageCompressAll300/V0F3_1_201905191798296115.jpg
2,1TS-001A-00J32,Computer Systems,Laptops / Notebooks,11,ASUS,"ASUS TUF TUF705DU-PB74 Gaming and Entertainment Laptop (AMD Ryzen 7 3750H 4-Core, 16GB RAM, 512GB  SATA SSD, 17.3"" Full HD (1920x1080), NVIDIA GTX 1660 Ti, Wifi, Bluetooth, Webcam, Win 10 Pro)",,1979.99,0.0,https://www.newegg.com/p/1TS-001A-00J32,//c1.neweggimages.com/ProductImageCompressAll300/V0F3_1_201905191798296115.jpg
3,1TS-001A-00J43,Computer Systems,Laptops / Notebooks,11,ASUS,"ASUS TUF TUF705DU-PB74 Gaming and Entertainment Laptop (AMD Ryzen 7 3750H 4-Core, 64GB RAM, 4TB  SATA SSD, 17.3"" Full HD (1920x1080), NVIDIA GTX 1660 Ti, Wifi, Bluetooth, Webcam, Win 10 Pro)",Free Expedited Shipping,3359.99,0.0,https://www.newegg.com/p/1TS-001A-00J43,//c1.neweggimages.com/ProductImageCompressAll300/V0F3_1_201905191798296115.jpg
4,1TS-001A-00J33,Computer Systems,Laptops / Notebooks,11,ASUS,"ASUS TUF TUF705DU-PB74 Gaming and Entertainment Laptop (AMD Ryzen 7 3750H 4-Core, 16GB RAM, 1TB  SATA SSD, 17.3"" Full HD (1920x1080), NVIDIA GTX 1660 Ti, Wifi, Bluetooth, Webcam, Win 10 Pro)",Free Expedited Shipping,2099.99,0.0,https://www.newegg.com/p/1TS-001A-00J33,//c1.neweggimages.com/ProductImageCompressAll300/V0F3_1_201905191798296115.jpg
5,1TS-001A-00J42,Computer Systems,Laptops / Notebooks,11,ASUS,"ASUS TUF TUF705DU-PB74 Gaming and Entertainment Laptop (AMD Ryzen 7 3750H 4-Core, 64GB RAM, 2TB  SATA SSD, 17.3"" Full HD (1920x1080), NVIDIA GTX 1660 Ti, Wifi, Bluetooth, Webcam, Win 10 Pro)",Free Expedited Shipping,2759.99,0.0,https://www.newegg.com/p/1TS-001A-00J42,//c1.neweggimages.com/ProductImageCompressAll300/V0F3_1_201905191798296115.jpg
6,1TS-001A-00J25,Computer Systems,Laptops / Notebooks,11,ASUS,"ASUS TUF TUF705DU-PB74 Gaming and Entertainment Laptop (AMD Ryzen 7 3750H 4-Core, 32GB RAM, 1TB  SATA SSD, 17.3"" Full HD (1920x1080), NVIDIA GTX 1660 Ti, Wifi, Bluetooth, Webcam, Win 10 Home)",Free Expedited Shipping,2159.99,0.0,https://www.newegg.com/p/1TS-001A-00J25,//c1.neweggimages.com/ProductImageCompressAll300/V0F3_1_201905191798296115.jpg
7,1TS-001A-00J35,Computer Systems,Laptops / Notebooks,11,ASUS,"ASUS TUF TUF705DU-PB74 Gaming and Entertainment Laptop (AMD Ryzen 7 3750H 4-Core, 16GB RAM, 4TB  SATA SSD, 17.3"" Full HD (1920x1080), NVIDIA GTX 1660 Ti, Wifi, Bluetooth, Webcam, Win 10 Pro)",,2879.99,0.0,https://www.newegg.com/p/1TS-001A-00J35,//c1.neweggimages.com/ProductImageCompressAll300/V0F3_1_201905191798296115.jpg
8,1TS-001A-00J31,Computer Systems,Laptops / Notebooks,11,ASUS,"ASUS TUF TUF705DU-PB74 Gaming and Entertainment Laptop (AMD Ryzen 7 3750H 4-Core, 64GB RAM, 4TB  SATA SSD, 17.3"" Full HD (1920x1080), NVIDIA GTX 1660 Ti, Wifi, Bluetooth, Webcam, Win 10 Home)",Free Expedited Shipping,3179.99,0.0,https://www.newegg.com/p/1TS-001A-00J31,//c1.neweggimages.com/ProductImageCompressAll300/V0F3_1_201905191798296115.jpg
9,1TS-001A-00J27,Computer Systems,Laptops / Notebooks,11,ASUS,"ASUS TUF TUF705DU-PB74 Gaming and Entertainment Laptop (AMD Ryzen 7 3750H 4-Core, 32GB RAM, 4TB  SATA SSD, 17.3"" Full HD (1920x1080), NVIDIA GTX 1660 Ti, Wifi, Bluetooth, Webcam, Win 10 Home)",,2939.99,0.0,https://www.newegg.com/p/1TS-001A-00J27,//c1.neweggimages.com/ProductImageCompressAll300/V0F3_1_201905191798296115.jpg
