,item_number,general_category,product_category,page_number,brand,model_specifications,current_promotions,price,shipping,product_links,image_link
0,1TS-001A-01TY1,Computer Systems,Laptops / Notebooks,12,ASUS,"ASUS FX705DT 17.3"" Customized Gaming Laptop | AMD Ryzen 7 3750H Processor | 32GB RAM 1024GB SSD 500GB HDD | GeForce GTX 1650 4GB GDDR5 | RGB Backlit Keyboard | Windows 10 Black",,1316.93,0.0,https://www.newegg.com/p/1TS-001A-01TY1,//c1.neweggimages.com/ProductImageCompressAll300/AJZD_1_202001281913377908.jpg
1,1TS-000D-09CP4,Computer Systems,Laptops / Notebooks,12,HP,"HP ProBook 645 G4 Notebook, 14"" FHD Display, AMD Ryzen 7 2700U Upto 3.8GHz, 16GB RAM, 256GB NVMe SSD, Vega 10, VGA, HDMI, DisplayPort via USB-C, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro",Free Expedited Shipping,889.99,0.0,https://www.newegg.com/silver-hp-probook-645-g4/p/1TS-000D-09CP4,//c1.neweggimages.com/ProductImageCompressAll300/V0N6_1_202003101707960547.jpg
2,1TS-000D-045P5,Computer Systems,Laptops / Notebooks,12,HP,"HP ProBook 645 G4 Notebook, 14"" HD, AMD Quad-Core Ryzen 7 2700U Upto 3.8GHz, 32GB RAM, 2TB SSD, Radeon RX Vega 10, VGA, HDMI, Card Reader, Backlit Keyboard, Wi-Fi, BT, Windows 10 Pro",Free Expedited Shipping,1359.99,0.0,https://www.newegg.com/natural-silver-hp-probook-645-g4-standard/p/1TS-000D-045P5,//c1.neweggimages.com/ProductImageCompressAll300/A02D_1_201905161831732301.jpg
3,1TS-0016-011G7,Computer Systems,Laptops / Notebooks,12,MSI,"MSI ALPHA 15 A3DD-004 Gaming and Entertainment Laptop (AMD Ryzen 7 3750H 4-Core, 64GB RAM, 512GB PCIe SSD + 1TB  HDD, 15.6"" Full HD (1920x1080), AMD Radeon RX5500M, Wifi, Win 10 Home) with USB Hub",,1952.80,0.0,https://www.newegg.com/p/1TS-0016-011G7,//c1.neweggimages.com/ProductImageCompressAll300/V0F3_1_20200324417579951.jpg
4,1TS-0016-011H8,Computer Systems,Laptops / Notebooks,12,MSI,"MSI ALPHA 15 A3DD-004 Gaming and Entertainment Laptop (AMD Ryzen 7 3750H 4-Core, 64GB RAM, 512GB PCIe SSD, 15.6"" Full HD (1920x1080), AMD Radeon RX5500M, Wifi, Bluetooth, Win 10 Pro) with USB Hub",,2048.80,0.0,https://www.newegg.com/p/1TS-0016-011H8,//c1.neweggimages.com/ProductImageCompressAll300/V0F3_1_20200324417579951.jpg
5,1TS-0016-011H5,Computer Systems,Laptops / Notebooks,12,MSI,"MSI ALPHA 15 A3DD-004 Gaming and Entertainment Laptop (AMD Ryzen 7 3750H 4-Core, 64GB RAM, 128GB PCIe SSD + 500GB  HDD, 15.6"" Full HD (1920x1080), AMD Radeon RX5500M, Wifi, Win 10 Home) with USB Hub",,2036.80,0.0,https://www.newegg.com/p/1TS-0016-011H5,//c1.neweggimages.com/ProductImageCompressAll300/V0F3_1_20200324417579951.jpg
6,1TS-0016-011A9,Computer Systems,Laptops / Notebooks,12,MSI,"MSI ALPHA 15 A3DD-004 Gaming and Entertainment Laptop (AMD Ryzen 7 3750H 4-Core, 16GB RAM, 512GB PCIe SSD, 15.6"" Full HD (1920x1080), AMD Radeon RX5500M, Wifi, Bluetooth, Win 10 Pro) with USB Hub",,1568.80,0.0,https://www.newegg.com/p/1TS-0016-011A9,//c1.neweggimages.com/ProductImageCompressAll300/V0F3_1_20200324417579951.jpg
7,1TS-0016-011H2,Computer Systems,Laptops / Notebooks,12,MSI,"MSI ALPHA 15 A3DD-004 Gaming and Entertainment Laptop (AMD Ryzen 7 3750H 4-Core, 16GB RAM, 512GB PCIe SSD + 2TB  HDD, 15.6"" Full HD (1920x1080), AMD Radeon RX5500M, Wifi, Win 10 Pro) with USB Hub",,1688.80,0.0,https://www.newegg.com/p/1TS-0016-011H2,//c1.neweggimages.com/ProductImageCompressAll300/V0F3_1_20200324417579951.jpg
8,1TS-0016-011H1,Computer Systems,Laptops / Notebooks,12,MSI,"MSI ALPHA 15 A3DD-004 Gaming and Entertainment Laptop (AMD Ryzen 7 3750H 4-Core, 64GB RAM, 512GB PCIe SSD + 2TB  HDD, 15.6"" Full HD (1920x1080), AMD Radeon RX5500M, Wifi, Win 10 Home) with USB Hub",,1988.80,0.0,https://www.newegg.com/p/1TS-0016-011H1,//c1.neweggimages.com/ProductImageCompressAll300/V0F3_1_20200324417579951.jpg
9,1TS-0016-011H6,Computer Systems,Laptops / Notebooks,12,MSI,"MSI ALPHA 15 A3DD-004 Gaming and Entertainment Laptop (AMD Ryzen 7 3750H 4-Core, 16GB RAM, 128GB PCIe SSD + 500GB  HDD, 15.6"" Full HD (1920x1080), AMD Radeon RX5500M, Wifi, Win 10 Pro) with USB Hub",,1736.80,0.0,https://www.newegg.com/p/1TS-0016-011H6,//c1.neweggimages.com/ProductImageCompressAll300/V0F3_1_20200324417579951.jpg
10,1TS-0016-011H9,Computer Systems,Laptops / Notebooks,12,MSI,"MSI ALPHA 15 A3DD-004 Gaming and Entertainment Laptop (AMD Ryzen 7 3750H 4-Core, 32GB RAM, 512GB PCIe SSD + 1TB  HDD, 15.6"" Full HD (1920x1080), AMD Radeon RX5500M, Wifi, Win 10 Pro) with USB Hub",,1892.80,0.0,https://www.newegg.com/p/1TS-0016-011H9,//c1.neweggimages.com/ProductImageCompressAll300/V0F3_1_20200324417579951.jpg
11,1TS-0016-011J3,Computer Systems,Laptops / Notebooks,12,MSI,"MSI ALPHA 15 A3DD-004 Gaming and Entertainment Laptop (AMD Ryzen 7 3750H 4-Core, 64GB RAM, 512GB PCIe SSD, 15.6"" Full HD (1920x1080), AMD Radeon RX5500M, Wifi, Bluetooth, Win 10 Home) with USB Hub",,1868.80,0.0,https://www.newegg.com/p/1TS-0016-011J3,//c1.neweggimages.com/ProductImageCompressAll300/V0F3_1_20200324417579951.jpg
12,1TS-0016-011H0,Computer Systems,Laptops / Notebooks,12,MSI,"MSI ALPHA 15 A3DD-004 Gaming and Entertainment Laptop (AMD Ryzen 7 3750H 4-Core, 16GB RAM, 128GB PCIe SSD + 500GB  HDD, 15.6"" Full HD (1920x1080), AMD Radeon RX5500M, Wifi, Win 10 Home) with USB Hub",,1556.80,0.0,https://www.newegg.com/p/1TS-0016-011H0,//c1.neweggimages.com/ProductImageCompressAll300/V0F3_1_20200324417579951.jpg
13,1TS-0016-011J4,Computer Systems,Laptops / Notebooks,12,MSI,"MSI ALPHA 15 A3DD-004 Gaming and Entertainment Laptop (AMD Ryzen 7 3750H 4-Core, 64GB RAM, 512GB PCIe SSD + 2TB  HDD, 15.6"" Full HD (1920x1080), AMD Radeon RX5500M, Wifi, Win 10 Pro) with USB Hub",,2168.80,0.0,https://www.newegg.com/p/1TS-0016-011J4,//c1.neweggimages.com/ProductImageCompressAll300/V0F3_1_20200324417579951.jpg
14,1TS-0016-011G8,Computer Systems,Laptops / Notebooks,12,MSI,"MSI ALPHA 15 A3DD-004 Gaming and Entertainment Laptop (AMD Ryzen 7 3750H 4-Core, 16GB RAM, 512GB PCIe SSD + 1TB  HDD, 15.6"" Full HD (1920x1080), AMD Radeon RX5500M, Wifi, Win 10 Pro) with USB Hub",,1652.80,0.0,https://www.newegg.com/p/1TS-0016-011G8,//c1.neweggimages.com/ProductImageCompressAll300/V0F3_1_20200324417579951.jpg
15,1TS-0016-011H4,Computer Systems,Laptops / Notebooks,12,MSI,"MSI ALPHA 15 A3DD-004 Gaming and Entertainment Laptop (AMD Ryzen 7 3750H 4-Core, 32GB RAM, 512GB PCIe SSD, 15.6"" Full HD (1920x1080), AMD Radeon RX5500M, Wifi, Bluetooth, Win 10 Pro) with USB Hub",,1808.80,0.0,https://www.newegg.com/p/1TS-0016-011H4,//c1.neweggimages.com/ProductImageCompressAll300/V0F3_1_20200324417579951.jpg
16,1TS-0016-011G5,Computer Systems,Laptops / Notebooks,12,MSI,"MSI ALPHA 15 A3DD-004 Gaming and Entertainment Laptop (AMD Ryzen 7 3750H 4-Core, 16GB RAM, 512GB PCIe SSD + 2TB  HDD, 15.6"" Full HD (1920x1080), AMD Radeon RX5500M, Wifi, Win 10 Home) with USB Hub",,1508.80,0.0,https://www.newegg.com/p/1TS-0016-011G5,//c1.neweggimages.com/ProductImageCompressAll300/V0F3_1_20200324417579951.jpg
17,1TS-0016-011G9,Computer Systems,Laptops / Notebooks,12,MSI,"MSI ALPHA 15 A3DD-004 Gaming and Entertainment Laptop (AMD Ryzen 7 3750H 4-Core, 32GB RAM, 512GB PCIe SSD + 1TB  HDD, 15.6"" Full HD (1920x1080), AMD Radeon RX5500M, Wifi, Win 10 Home) with USB Hub",,1712.80,0.0,https://www.newegg.com/p/1TS-0016-011G9,//c1.neweggimages.com/ProductImageCompressAll300/V0F3_1_20200324417579951.jpg
18,1TS-0016-011B2,Computer Systems,Laptops / Notebooks,12,MSI,"MSI ALPHA 15 A3DD-004 Gaming and Entertainment Laptop (AMD Ryzen 7 3750H 4-Core, 16GB RAM, 512GB SSD, 15.6"" Full HD (1920x1080), AMD RX5500M, Wifi, Bluetooth, Webcam, Win 10 Home) with USB Hub",,1328.80,0.0,https://www.newegg.com/p/1TS-0016-011B2,//c1.neweggimages.com/ProductImageCompressAll300/V0F3_1_20200324417579951.jpg
19,1TS-0016-011J6,Computer Systems,Laptops / Notebooks,12,MSI,"MSI ALPHA 15 A3DD-004 Gaming and Entertainment Laptop (AMD Ryzen 7 3750H 4-Core, 32GB RAM, 512GB PCIe SSD, 15.6"" Full HD (1920x1080), AMD Radeon RX5500M, Wifi, Bluetooth, Win 10 Home) with USB Hub",,1628.80,0.0,https://www.newegg.com/p/1TS-0016-011J6,//c1.neweggimages.com/ProductImageCompressAll300/V0F3_1_20200324417579951.jpg
20,1TS-0016-011H7,Computer Systems,Laptops / Notebooks,12,MSI,"MSI ALPHA 15 A3DD-004 Gaming and Entertainment Laptop (AMD Ryzen 7 3750H 4-Core, 32GB RAM, 128GB PCIe SSD + 500GB  HDD, 15.6"" Full HD (1920x1080), AMD Radeon RX5500M, Wifi, Win 10 Home) with USB Hub",,1796.80,0.0,https://www.newegg.com/p/1TS-0016-011H7,//c1.neweggimages.com/ProductImageCompressAll300/V0F3_1_20200324417579951.jpg
21,1TS-0016-011H3,Computer Systems,Laptops / Notebooks,12,MSI,"MSI ALPHA 15 A3DD-004 Gaming and Entertainment Laptop (AMD Ryzen 7 3750H 4-Core, 32GB RAM, 512GB PCIe SSD + 2TB  HDD, 15.6"" Full HD (1920x1080), AMD Radeon RX5500M, Wifi, Win 10 Home) with USB Hub",,1748.80,0.0,https://www.newegg.com/p/1TS-0016-011H3,//c1.neweggimages.com/ProductImageCompressAll300/V0F3_1_20200324417579951.jpg
22,1TS-0016-011G6,Computer Systems,Laptops / Notebooks,12,MSI,"MSI ALPHA 15 A3DD-004 Gaming and Entertainment Laptop (AMD Ryzen 7 3750H 4-Core, 32GB RAM, 128GB PCIe SSD + 500GB  HDD, 15.6"" Full HD (1920x1080), AMD Radeon RX5500M, Wifi, Win 10 Pro) with USB Hub",,1976.80,0.0,https://www.newegg.com/p/1TS-0016-011G6,//c1.neweggimages.com/ProductImageCompressAll300/V0F3_1_20200324417579951.jpg
23,1TS-0016-011J5,Computer Systems,Laptops / Notebooks,12,MSI,"MSI ALPHA 15 A3DD-004 Gaming and Entertainment Laptop (AMD Ryzen 7 3750H 4-Core, 64GB RAM, 128GB PCIe SSD + 500GB  HDD, 15.6"" Full HD (1920x1080), AMD Radeon RX5500M, Wifi, Win 10 Pro) with USB Hub",,2216.80,0.0,https://www.newegg.com/p/1TS-0016-011J5,//c1.neweggimages.com/ProductImageCompressAll300/V0F3_1_20200324417579951.jpg
24,1TS-0016-011J2,Computer Systems,Laptops / Notebooks,12,MSI,"MSI ALPHA 15 A3DD-004 Gaming and Entertainment Laptop (AMD Ryzen 7 3750H 4-Core, 64GB RAM, 512GB PCIe SSD + 1TB  HDD, 15.6"" Full HD (1920x1080), AMD Radeon RX5500M, Wifi, Win 10 Pro) with USB Hub",,2132.80,0.0,https://www.newegg.com/p/1TS-0016-011J2,//c1.neweggimages.com/ProductImageCompressAll300/V0F3_1_20200324417579951.jpg
25,1TS-0016-011J1,Computer Systems,Laptops / Notebooks,12,MSI,"MSI ALPHA 15 A3DD-004 Gaming and Entertainment Laptop (AMD Ryzen 7 3750H 4-Core, 32GB RAM, 512GB PCIe SSD + 2TB  HDD, 15.6"" Full HD (1920x1080), AMD Radeon RX5500M, Wifi, Win 10 Pro) with USB Hub",,1928.80,0.0,https://www.newegg.com/p/1TS-0016-011J1,//c1.neweggimages.com/ProductImageCompressAll300/V0F3_1_20200324417579951.jpg
26,1TS-001A-01TW1,Computer Systems,Laptops / Notebooks,12,ASUS,"ASUS FX705DT 17.3"" Customized Gaming Laptop | AMD Ryzen 7 3750H Processor | 32GB RAM 128GB SSD 500GB HDD | GeForce GTX 1650 4GB GDDR5 | RGB Backlit Keyboard | Windows 10 Black",,1172.21,0.0,https://www.newegg.com/p/1TS-001A-01TW1,//c1.neweggimages.com/ProductImageCompressAll300/AJZD_1_202001281913377908.jpg
27,1TS-0016-011J0,Computer Systems,Laptops / Notebooks,12,MSI,"MSI ALPHA 15 A3DD-004 Gaming and Entertainment Laptop (AMD Ryzen 7 3750H 4-Core, 16GB RAM, 512GB PCIe SSD + 1TB  HDD, 15.6"" Full HD (1920x1080), AMD Radeon RX5500M, Wifi, Win 10 Home) with USB Hub",,1472.80,0.0,https://www.newegg.com/p/1TS-0016-011J0,//c1.neweggimages.com/ProductImageCompressAll300/V0F3_1_20200324417579951.jpg
28,1TS-000D-089B8,Computer Systems,Laptops / Notebooks,12,HP,"HP 17 Notebook, 17.3"" HD+ Display, AMD Ryzen 7 3700U Upto 4.0GHz, 16GB RAM, 2TB SSD, Vega 10, DVDRW, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro",Free Expedited Shipping,1429.99,0.0,https://www.newegg.com/black-textured-hp-17/p/1TS-000D-089B8,//c1.neweggimages.com/ProductImageCompressAll300/AA0S_1_202002041182207556.jpg
29,1TS-0016-00ZS4,Computer Systems,Laptops / Notebooks,12,MSI,"MSI ALPHA 15 A3DD-004 Gaming and Entertainment Laptop (AMD Ryzen 7 3750H 4-Core, 32GB RAM, 512GB  SATA SSD, 15.6"" Full HD (1920x1080), AMD Radeon RX5500M, Wifi, Bluetooth, Webcam, Win 10 Pro)",Free Expedited Shipping,1978.80,0.0,https://www.newegg.com/p/1TS-0016-00ZS4,//c1.neweggimages.com/ProductImageCompressAll300/V0F3_1_202003232058019633.jpg
30,1TS-001A-01TY0,Computer Systems,Laptops / Notebooks,12,ASUS,"ASUS FX705DT 17.3"" Customized Gaming Laptop | AMD Ryzen 7 3750H Processor | 24GB RAM 512GB SSD 2TB HDD | GeForce GTX 1650 4GB GDDR5 | RGB Backlit Keyboard | Windows 10 Black",,1201.16,0.0,https://www.newegg.com/p/1TS-001A-01TY0,//c1.neweggimages.com/ProductImageCompressAll300/AJZD_1_202001281913377908.jpg
31,1TS-001A-01TX4,Computer Systems,Laptops / Notebooks,12,ASUS,"ASUS FX705DT 17.3"" Customized Gaming Laptop | AMD Ryzen 7 3750H Processor | 24GB RAM 128GB SSD 2TB HDD | GeForce GTX 1650 4GB GDDR5 | RGB Backlit Keyboard | Windows 10 Black",,1150.51,0.0,https://www.newegg.com/p/1TS-001A-01TX4,//c1.neweggimages.com/ProductImageCompressAll300/AJZD_1_202001281913377908.jpg
32,1TS-0016-011M8,Computer Systems,Laptops / Notebooks,12,MSI,"MSI ALPHA 15 A3DD-004 Gaming and Entertainment Laptop (AMD Ryzen 7 3750H 4-Core, 64GB RAM, 512GB m.2 SATA SSD, 15.6"" Full HD (1920x1080), AMD Radeon RX5500M, Wifi, Bluetooth, Win 10 Home) with USB Hub",,2108.80,0.0,https://www.newegg.com/p/1TS-0016-011M8,//c1.neweggimages.com/ProductImageCompressAll300/V0F3_1_20200324417579951.jpg
33,1TS-001A-01TY4,Computer Systems,Laptops / Notebooks,12,ASUS,"ASUS FX705DT 17.3"" Customized Gaming Laptop | AMD Ryzen 7 3750H Processor | 24GB RAM 1024GB SSD | GeForce GTX 1650 4GB GDDR5 | RGB Backlit Keyboard | Windows 10 Black",,1222.87,0.0,https://www.newegg.com/p/1TS-001A-01TY4,//c1.neweggimages.com/ProductImageCompressAll300/AJZD_1_202001281913377908.jpg
34,1TS-001A-01TX0,Computer Systems,Laptops / Notebooks,12,ASUS,"ASUS FX705DT 17.3"" Customized Gaming Laptop | AMD Ryzen 7 3750H Processor | 24GB RAM 128GB SSD 1TB HDD | GeForce GTX 1650 4GB GDDR5 | RGB Backlit Keyboard | Windows 10 Black",,1121.56,0.0,https://www.newegg.com/p/1TS-001A-01TX0,//c1.neweggimages.com/ProductImageCompressAll300/AJZD_1_202001281913377908.jpg
35,1TS-000D-09CN7,Computer Systems,Laptops / Notebooks,12,HP,"HP ProBook 645 G4 Notebook, 14"" FHD Display, AMD Ryzen 7 2700U Upto 3.8GHz, 16GB RAM, 128GB NVMe SSD, Vega 10, VGA, HDMI, DisplayPort via USB-C, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro",Free Expedited Shipping,869.99,0.0,https://www.newegg.com/silver-hp-probook-645-g4/p/1TS-000D-09CN7,//c1.neweggimages.com/ProductImageCompressAll300/V0N6_1_20200310164555869.jpg
