,brand,model_listing,price,shipping
0,HP,"Refurbished: Refurbished HP EliteBook 840G1 14"" Intel Core i5-4200U 1.60GHz 8GB DDR3 360GB SSD Windows 10 Professional 64 Bits 1 Year Warranty",$392.99,$2.99 Shipping
1,HP,"Refurbished: Refurbished HP Grade A Elitebook 745G2 14"" Laptop, AMD A10-7350B 2.1 GHz, 8GB Memory, 1T, WIFI, Windows 10 Home 64-bit (Multi-language), 1 Year Warranty",$399.99,$2.99 Shipping
2,HP,"Refurbished: Refurbished HP EliteBook 840G2 14"" Intel Core i7-5600U 2.60GHz 8GB DDR3 512GB SSD Windows 10 Professional 64 Bits 1 Year Warranty",$515.99,$2.99 Shipping
3,DELL,"Refurbished: Refurbished Dell Grade A Latitude E5270 12"" Laptop, Intel Core I5-6300U 2.4 GHz, 8GB Memory, 512G SSD, WIFI, Windows 10 Home 64-bit (Multi-language), 1 Year Warranty",$443.99,$2.99 Shipping
4,DELL,"Refurbished: Refurbished Dell Grade A Latitude E6420 14"" Laptop, Intel Core I7-2620M 2.7 GHz, 8GB Memory, 1T SSD, DVD, WIFI, Windows 10 Home 64-bit (Multi-language), 1 Year Warranty",$479.99,$2.99 Shipping
5,HP,"Refurbished: HP Laptop ProBook 6570B Intel Core i5 3rd Gen 3320M (2.60 GHz) 4 GB Memory 500 GB HDD Intel HD Graphics 4000 15.6"" Windows 10 Pro",$318.99,$2.99 Shipping
6,HP,"Refurbished: HP Laptop X360 1030 G2 Core i7 7600U (2.80 GHz) 8 GB Memory 512 SSD 14.0"" Touchscreen Windows 10",$569.99,$2.99 Shipping
7,DELL,"Refurbished: Refurbished Dell Grade A Latitude E5270 12"" Laptop, Intel Core I5-6300U 2.4 GHz, 8GB Memory, 480G SSD, WIFI, Windows 10 Home 64-bit (Multi-language), 1 Year Warranty",$443.99,$2.99 Shipping
8,HP,"Refurbished: HP Grade A Probook 640G2 14.0"" Laptop Intel Core i5 6th Gen 6300U (2.40 GHz) 8 GB DDR4 480 GB SSD DVD WIFI Windows 10 Home 64 bits (Multi-language) 1 Year Warranty",$454.99,$2.99 Shipping
9,Lenovo,"Refurbished: Lenovo Grade A ThinkPad X240 12.5"" Laptop Intel Core i7 4th Gen 4600U (2.10 GHz) 8 GB DDR3L 360 GB SSD Windows 10 Home 64-bit (Multi-language) 1 Year Warranty",$451.99,$2.99 Shipping
10,DELL,"Refurbished: DELL Laptop E7440 Intel Core i5 4th Gen 4300U (1.90 GHz) 16 GB Memory 750 GB HDD 14.0"" Windows 10 Pro 64-Bit",$368.99,$2.99 Shipping
11,DELL,"Refurbished: DELL Laptop E7270 Core i7 6600U (2.60 GHz) 16 GB Memory 1000 SSD 12.5"" Windows 10",$519.99,$2.99 Shipping
12,Lenovo,"Refurbished: Refurbished Lenovo Grade A ThinkPad T450 Laptop, Intel Core I5 5300U 2.3GHz, 8G DDR3L, 240G SSD, WIFI, 14INCH , Win 10 Home 64-bit Multi-Language, 1 Year Warranty",$409.99,$2.99 Shipping
13,DELL,"Refurbished: Refurbished Dell Grade A Precision M4700 15.6"" Laptop, Intel Core I7-3720QM 2.6 GHz, 8GB Memory, 512G SSD, DVD, 1G DG, WIFI, Windows 10 Home 64-bit (Multi-language), 1 Year Warranty",$541.99,$2.99 Shipping
14,Lenovo,"Refurbished: Lenovo Laptop T460 Intel Core i5 6300U (2.40 GHz) 16 GB Memory 1000 SSD 14.0"" Windows 10",$590.99,Free Shipping
15,DELL,"Refurbished: DELL Laptop E7270 Intel Core i5 6300U (2.40 GHz) 16 GB Memory 1000 SSD 12.5"" Windows 10",$494.99,$2.99 Shipping
16,DELL,"Refurbished: Refurbished Dell Grade A Precision M4700 15.6"" Laptop, Intel Core I7-3720QM 2.6 GHz, 8GB Memory, 1T SSD, DVD, 1G DG, WIFI, Windows 10 Home 64-bit (Multi-language), 1 Year Warranty",$579.99,$2.99 Shipping
17,Lenovo,"Refurbished: Refurbished Lenovo Grade A ThinkPad T450 Laptop, Intel Core I5 5300U 2.3GHz, 8G DDR3L, 1T, WIFI, 14INCH , Win 10 Home 64-bit Multi-Language, 1 Year Warranty",$413.99,$2.99 Shipping
18,HP,"Refurbished: HP Grade A Elitebook Folio 9480M 14.0"" Laptop Intel Core i5 4th Gen 4310U (2.00 GHz) 16 GB DDR3L 512 GB SSD WIFI Windows 10 Home 64 bits (Multi-language) 1 Year Warranty",$479.99,$2.99 Shipping
