,brand,model_listing,price,shipping
20,HP,"Refurbished: HP Laptop 6460B Intel Core i5 2nd Gen 2520M (2.50 GHz) 8 GB Memory 256 GB SSD 14.0"" Windows 10 Pro 64-Bit",$281.99,$3.99 Shipping
21,Lenovo,"Refurbished: Lenovo Laptop X230 Intel Core i5 3rd Gen 3320M (2.60 GHz) 16 GB Memory 256 GB SSD 12.5"" Windows 10 Pro 64-Bit",$383.99,$3.99 Shipping
22,HP,"Refurbished: HP Grade A Elitebook 820G2 12.5"" Laptop Intel Core i7 5th Gen 5600U (2.60 GHz) 16 GB DDR3L 360 GB SSD WIFI Bluetooth Windows 10 Home 64 bits (Multi-language) 1 Year Warranty",$557.99,$2.99 Shipping
23,HP,"Refurbished: HP Grade A Elitebook 820G2 12.5"" Laptop Intel Core i7 5th Gen 5600U (2.60 GHz) 16 GB DDR3L 240 GB SSD WIFI Bluetooth Windows 10 Home 64 bits (Multi-language) 1 Year Warranty",$555.99,$2.99 Shipping
24,HP,"Refurbished: HP Grade A Elitebook 820G2 12.5"" Laptop Intel Core i7 5th Gen 5600U (2.60 GHz) 16 GB DDR3L 480 GB SSD WIFI Bluetooth Windows 10 Home 64 bits (Multi-language) 1 Year Warranty",$574.99,$2.99 Shipping
25,HP,"Refurbished: HP Grade A Elitebook 820G2 12.5"" Laptop Intel Core i7 5th Gen 5600U (2.60 GHz) 8 GB DDR3L 480 GB SSD WIFI Bluetooth Windows 10 Home 64 bits (Multi-language) 1 Year Warranty",$507.99,$2.99 Shipping
26,HP,"Refurbished: HP Grade A Elitebook 820G2 12.5"" Laptop Intel Core i7 5th Gen 5600U (2.60 GHz) 16 GB DDR3L 512 GB SSD WIFI Bluetooth Windows 10 Home 64 bits (Multi-language) 1 Year Warranty",$585.99,$2.99 Shipping
27,HP,"Refurbished: HP EliteBook Revolve 810G3 11.6"" Touch HD(1366X768), Intel Core i5-5200U 2.20GHz up to 2.70GHz, 8GB DDR3L, 120GB SSD, Webcam, Windows 10 Professional(English/Spanish), 1 Year Warranty",$390.99,$2.99 Shipping
28,DELL,"Refurbished: DELL Laptop E6430U Intel Core i7 3rd Gen 3667U (2.00 GHz) 8 GB Memory 256 GB SSD Intel HD Graphics 4000 14.0"" Windows 7 Professional 64-Bit",$389.99,$2.99 Shipping
29,Lenovo,"Refurbished: Lenovo Laptop T420 Intel Core i5 2520M (2.50 GHz) 6 GB Memory 240 GB SSD Intel HD Graphics 3000 14.0"" Windows 10 Home 64-Bit",$290.99,$2.99 Shipping
30,HP,"Refurbished: HP Laptop ProBook 6460B Intel Core i5 2nd Gen 2520M (2.50 GHz) 8 GB Memory 256 GB SSD 14.0"" Windows 10 Pro 64-Bit",$281.99,$3.99 Shipping
31,HP,"Refurbished: HP Laptop ProBook 6460B Intel Core i5 2nd Gen 2520M (2.50 GHz) 16 GB Memory 256 GB SSD 14.0"" Windows 10 Pro 64-Bit",$325.99,$3.99 Shipping
32,Lenovo,"Refurbished: Lenovo Laptop X1 Carbon Intel Core i5 5300U (2.30 GHz) 8 GB Memory 128 SSD 14.0"" Windows 10",$419.99,Free Shipping
33,HP,"Refurbished: HP Laptop Folio 9470M Intel Core i5 3rd Gen 3427U (1.80 GHz) 8 GB Memory 240 GB SSD 14.0"" Windows 10 Pro 64-Bit",$340.99,$2.99 Shipping
34,DELL,"Refurbished: DELL Laptop 7275 Intel Core M 6Y57 (1.10 GHz) 8 GB Memory 128 SSD 12.5"" Touchscreen Windows 10",$344.99,$2.99 Shipping
35,DELL,"Refurbished: DELL Laptop Latitude E6330 Intel Core i5 3320M (2.60 GHz) 8 GB Memory 256 GB SSD 13.3"" Windows 10 Pro 64-Bit",$303.99,$3.99 Shipping
