,brand,model_listing,price,shipping
0,HP,"Refurbished: HP Grade A Probook 640 G1 14.0"" Laptop Intel Core i5 4th Gen 4200M (2.50 GHz) 8 GB DDR3L 360 GB SSD WIFI Windows 10 Home 64-bit (Multi-language)",$379.99,$2.99 Shipping
1,Lenovo,"Refurbished: Lenovo A Grade Laptop T460S Intel Core i7 6th Gen 6600U (2.60 GHz) 16 GB Memory 512 GB SSD 14.0"" Touchscreen Windows 10 Pro 64-bit",$600.99,$2.99 Shipping
2,DELL,"Refurbished: DELL Grade A Laptop Latitude E5470 Intel Core i5 6th Gen 6300U (2.40 GHz) 8 GB Memory 512 GB SSD 14.0"" Windows 10 Pro 64-bit 1 Year Warranty",$468.99,$2.99 Shipping
3,DELL,"Refurbished: Refurbished Dell Grade A Latitude E5450 14"" Laptop, Intel Core I5-5200U 2.2 GHz, 8GB Memory, 1T, WIFI, Windows 10 Home 64-bit (Multi-language), 1 Year Warranty",$389.99,$2.99 Shipping
4,DELL,"Refurbished: DELL Laptop Latitude E6430 Intel Core i7 3rd Gen 3520M (2.90 GHz) 16 GB Memory 256 GB SSD 14.0"" Windows 10 Pro 64-Bit",$399.99,$2.99 Shipping
5,DELL,"Refurbished: DELL Laptop Precision M4700 Intel Core i7 3rd Gen 3720QM (2.60 GHz) 16 GB Memory 256 GB SSD 15.6"" Windows 10 Pro 64-Bit",$464.99,$2.99 Shipping
6,DELL,"Refurbished: DELL Grade A Laptop E5470 Intel Core i5 6th Gen 6300U (2.40 GHz) 8 GB Memory 256 GB SSD 14.0"" Windows 10 Pro 64-bit",$499.99,$2.99 Shipping
7,Lenovo,"Refurbished: Lenovo Grade A Laptop ThinkPad T440s Intel Core i5 4th Gen 4300U (1.90 GHz) 12 GB Memory 512 GB SSD 14.0"" Windows 10 Pro 64-bit",$474.99,$2.99 Shipping
8,Acer America,"Refurbished: Acer Laptop Spin 3 SP314-53N-77AJ Intel Core i7 8th Gen 8565U (1.80 GHz) 16 GB Memory 512 GB SSD Intel UHD Graphics 620 14.0"" Windows 10 Home 64-bit",$664.99,$2.99 Shipping
9,HP,"Refurbished: HP Grade A Laptop EliteBook 8440P Intel Core i5 1st Gen 520M (2.40 GHz) 4 GB Memory 320 GB HDD Intel HD Graphics 14.0"" Windows 10 Home 64-bit Multi-language",$260.99,$2.99 Shipping
10,Lenovo,"Refurbished: Lenovo Grade A Laptop ThinkPad T460 Intel Core i5 6th Gen 6300U (2.40 GHz) 16 GB Memory 256 GB SSD Intel HD Graphics 520 14.0"" Windows 10 Home 64-bit Multi-language",$475.99,$2.99 Shipping
11,Lenovo,"Refurbished: Lenovo/X240/Core i5-4200U 1.6GHz/8GB Ram/128GB SSD/12.5""/Win10P64/B GRADE",$248.99,$3.99 Shipping
12,Lenovo,"Refurbished: Lenovo Grade A ThinkPad T460 14.0"" Laptop Intel Core i5 6th Gen 6300U (2.40 GHz) 16 GB DDR3L 512 GB SSD WIFI Bluetooth Windows 10 Home 64-bit (Multi-language)",$549.99,$2.99 Shipping
13,Lenovo,"Refurbished: Lenovo Laptop X1 Carbon Core i7 5600U (2.60 GHz) 8 GB Memory 480 SSD 14.0"" Windows 10",$519.99,$2.99 Shipping
14,Lenovo,"Refurbished: Lenovo Grade B Laptop X240 Intel Core i5 4th Gen 4300U (1.90 GHz) 4 GB Memory 120 GB SSD 12.5"" Windows 10 Home 64-Bit",$248.99,$3.99 Shipping
15,Lenovo,"Refurbished: Lenovo Grade A ThinkPad X230 12.5"" Laptop Intel Core i5 3rd Gen 3320M (2.60 GHz) 8 GB DDR3 512 GB SSD WIFI Windows 10 Home 64 bits (Multi-language) 1 Year Warranty",$365.99,$2.99 Shipping
16,DELL,"Refurbished: Refurbished: Dell Grade A Latitude E6230, Intel Core I5-3320M 2.6GHz, 8G DDR3, 512G SSD, Win 10 Home 64-bit, 1 Year Warranty",$345.99,$2.99 Shipping
17,DELL,"Refurbished: DELL Grade A Laptop E5570 Intel Core i5 6th Gen 6200U (2.30 GHz) 16 GB Memory 512 GB SSD 15.6"" Windows 10 Pro",$760.99,$2.99 Shipping
