,brand,model_listing,price,shipping
0,DELL,"Refurbished: DELL Laptop E5410 Intel Core i3 1st Gen 350M (2.26 GHz) 4 GB Memory 128 GB SSD 14.1"" Windows 10 Pro 64-Bit",$194.99,$3.99 Shipping
1,DELL,"Refurbished: DELL Laptop Latitude E6420 Intel Core i5 2nd Gen 2520M (2.50 GHz) 8 GB Memory 500 GB HDD Intel HD Graphics 3000 14.0"" Windows 10 Pro",$315.99,$2.99 Shipping
2,DELL,"Refurbished: DELL Laptop Latitude E7440 Intel Core i5 4th Gen 4300U (1.90 GHz) 8 GB Memory 128 GB SSD 14.0"" Windows 10 Pro 64-Bit",$361.99,$2.99 Shipping
3,DELL,"Refurbished: DELL Laptop Latitude E6420 Intel Core i5 2nd Gen 2520M (2.50 GHz) 8 GB Memory 1 TB HDD Intel HD Graphics 3000 14.0"" Windows 10 Pro",$329.99,$2.99 Shipping
4,DELL,"Refurbished: DELL Laptop E6330 Intel Core i5 3320M (2.60 GHz) 8 GB Memory 256 GB SSD 13.3"" Windows 10 Pro 64-Bit",$303.99,$3.99 Shipping
5,DELL,"Refurbished: DELL B Grade Laptop e5420 Intel Core i5 2nd Gen 2520M (2.50 GHz) 4 GB Memory 250 GB HDD 14.0"" Windows 10 Home 64-Bit",$172.99,$3.99 Shipping
6,DELL,"Refurbished: DELL A Grade Laptop Latitude E6430 Intel Core i5 3rd Gen 3320M (2.60 GHz) 16 GB Memory 750 GB HDD 14.0"" Windows 10 Pro 64-Bit",$354.99,$2.99 Shipping
7,DELL,"Refurbished: DELL Laptop Latitude E6430 Intel Core i5 3rd Gen 3320M (2.60 GHz) 16 GB Memory 256 GB SSD 14.0"" Windows 10 Pro 64-Bit",$378.99,$2.99 Shipping
8,DELL,"Refurbished: Refurbished Dell Latitude E5440 14.0"" Intel Core i5-4300U 1.9GHz 4GB DDR3 1TB DVD Windows 10 Professional 64 Bits 1 Year Warranty",$364.99,$2.99 Shipping
9,DELL,"Refurbished: DELL Laptop E5440 Intel Core i5 4th Gen 4200U (1.60 GHz) 8 GB Memory 500 GB SSD 14.0"" Windows 10 Home 64-Bit",$360.99,$2.99 Shipping
10,DELL,"Refurbished: DELL Laptop E5440 Intel Core i5 4th Gen 4300U (1.90 GHz) 16 GB Memory 240 GB SSD 14.0"" Windows 10 Pro 64-Bit",$377.99,$2.99 Shipping
11,DELL,"Refurbished: DELL Laptop E5440 Intel Core i5 4th Gen 4300U (1.90 GHz) 8 GB Memory 500 GB SSD 14.0"" Windows 10 Pro 64-Bit",$382.99,$2.99 Shipping
12,HP,"Refurbished: Refurbished HP Grade A EliteBook 840G2 14"" Laptop, Intel Core i5 5th Gen 5300U (2.3 GHz), 8GB DDR3L, 360GB SSD, Win 10 Pro 64-bit, 1 Year Warranty",$409.99,$2.99 Shipping
13,DELL,"Refurbished: DELL Grade A Laptop 7480 Intel Core i5 7th Gen 7300U (2.60 GHz) 16 GB Memory 1 TB SSD 14.0"" Windows 10 Pro",$589.99,$2.99 Shipping
14,DELL,"Refurbished: DELL Laptop Latitude E6410 Intel Core i5 2.40 GHz 8 GB Memory 750 GB HDD 14.1"" Windows 10 Home 64-Bit",$248.99,$3.99 Shipping
15,DELL,"Refurbished: Refurbished Dell Latitude E6230 12.5"" Intel Core i5-3320M 2.6GHz 8GB DDR3 1TB Windows 10 Professional 64 Bits 1 Year Warranty",$339.99,$2.99 Shipping
